Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,570,402,855.82","1,570,402,857.88"
writing,"1,570,445,087.19","1,570,445,091.83"
audio,"1,570,469,273.55","1,570,469,285.96"
audio,"1,570,469,289.07","1,570,469,291.14"
audio,"1,570,469,531.06","1,570,469,610.14"
audio,"1,570,469,702.73","1,570,469,706.85"
audio,"1,570,469,874.09","1,570,469,883.91"
audio,"1,570,470,831.77","1,570,470,833.33"
audio,"1,570,470,943.52","1,570,470,959.03"
audio,"1,570,471,185.72","1,570,471,201.73"
audio,"1,570,471,484.89","1,570,471,485.40"
audio,"1,570,478,484.46","1,570,478,487.55"
audio,"1,570,478,882.72","1,570,478,883.76"
audio,"1,570,481,744.12","1,570,481,752.31"
audio,"1,570,481,756.42","1,570,481,757.97"
audio,"1,570,482,146.50","1,570,482,148.04"
audio,"1,570,483,427.21","1,570,483,517.32"
audio,"1,570,483,523.47","1,570,483,527.59"
audio,"1,570,483,530.17","1,570,483,535.32"
audio,"1,570,483,551.80","1,570,483,552.31"
audio,"1,570,483,809.04","1,570,483,809.56"
audio,"1,570,487,180.00","1,570,487,180.51"
visual,"1,570,487,191.84","1,570,487,193.90"
visual,"1,570,487,309.12","1,570,487,526.22"
visual,"1,570,487,528.82","1,570,487,569.50"
