Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
visual,"1,560,327,037.21","1,560,327,037.72"
writing,"1,560,327,046.50","1,560,327,050.14"
audio,"1,560,327,050.65","1,560,327,091.93"
audio,"1,560,331,796.72","1,560,331,799.28"
writing,"1,560,341,874.99","1,560,341,876.56"
writing,"1,560,346,601.56","1,560,346,602.07"
writing,"1,560,346,792.20","1,560,346,792.72"
writing,"1,560,350,415.90","1,560,350,421.03"
writing,"1,560,350,441.57","1,560,350,485.21"
writing,"1,560,350,487.78","1,560,350,497.53"
writing,"1,560,350,513.47","1,560,350,513.98"
writing,"1,560,350,528.89","1,560,350,582.89"
visual,"1,560,350,602.98","1,560,350,605.53"
visual,"1,560,350,708.95","1,560,350,719.82"
visual,"1,560,350,869.07","1,560,351,034.67"
visual,"1,560,351,072.29","1,560,351,086.68"
writing,"1,560,351,088.85","1,560,351,108.91"
writing,"1,560,351,128.48","1,560,351,129.51"
writing,"1,560,351,198.46","1,560,351,206.23"
writing,"1,560,351,208.81","1,560,351,210.35"
writing,"1,560,351,216.53","1,560,351,302.46"
writing,"1,560,351,320.00","1,560,351,341.11"
writing,"1,560,351,344.20","1,560,351,374.60"
writing,"1,560,351,377.69","1,560,351,387.47"
writing,"1,560,351,389.63","1,560,351,395.30"
writing,"1,560,351,396.87","1,560,351,405.63"
writing,"1,560,351,407.19","1,560,351,422.64"
writing,"1,560,351,455.06","1,560,351,455.57"
writing,"1,560,351,457.64","1,560,351,499.34"
visual,"1,560,351,506.04","1,560,351,536.39"
writing,"1,560,351,540.13","1,560,351,545.80"
writing,"1,560,351,546.84","1,560,351,640.14"
writing,"1,560,351,644.80","1,560,351,676.21"
writing,"1,560,351,678.79","1,560,351,679.31"
writing,"1,560,351,680.87","1,560,351,696.87"
writing,"1,560,351,698.96","1,560,351,705.14"
writing,"1,560,351,708.25","1,560,351,719.60"
writing,"1,560,351,722.73","1,560,351,726.85"
writing,"1,560,351,731.51","1,560,351,753.66"
writing,"1,560,351,755.24","1,560,351,757.83"
writing,"1,560,351,761.98","1,560,351,764.04"
writing,"1,560,351,766.13","1,560,351,767.68"
writing,"1,560,351,770.78","1,560,351,776.46"
writing,"1,560,351,777.51","1,560,351,778.02"
writing,"1,560,351,796.04","1,560,351,807.39"
writing,"1,560,351,809.52","1,560,351,810.55"
writing,"1,560,351,822.42","1,560,351,835.30"
writing,"1,560,351,912.07","1,560,351,916.71"
writing,"1,560,351,933.22","1,560,351,934.77"
writing,"1,560,351,950.78","1,560,351,955.42"
writing,"1,560,351,956.98","1,560,351,966.26"
writing,"1,560,351,968.39","1,560,351,975.09"
writing,"1,560,351,977.17","1,560,351,982.84"
writing,"1,560,352,012.23","1,560,352,014.80"
writing,"1,560,352,040.10","1,560,352,048.35"
writing,"1,560,352,050.41","1,560,352,055.57"
writing,"1,560,352,062.81","1,560,352,070.55"
writing,"1,560,352,073.14","1,560,352,075.71"
writing,"1,560,352,078.82","1,560,352,080.37"
writing,"1,560,352,081.93","1,560,352,082.98"
writing,"1,560,352,091.29","1,560,352,096.97"
writing,"1,560,352,099.05","1,560,352,099.57"
writing,"1,560,352,110.93","1,560,352,117.12"
writing,"1,560,352,121.25","1,560,352,123.32"
writing,"1,560,352,126.43","1,560,352,131.59"
writing,"1,560,352,136.23","1,560,352,136.75"
writing,"1,560,352,141.92","1,560,352,142.44"
writing,"1,560,352,145.53","1,560,352,147.08"
visual,"1,560,352,163.11","1,560,352,167.74"
writing,"1,560,352,168.78","1,560,352,169.30"
writing,"1,560,352,174.49","1,560,352,183.77"
writing,"1,560,352,185.34","1,560,352,188.43"
writing,"1,560,352,191.03","1,560,352,201.34"
writing,"1,560,352,207.53","1,560,352,214.23"
writing,"1,560,352,238.96","1,560,352,240.01"
writing,"1,560,352,249.27","1,560,352,259.59"
writing,"1,560,352,267.32","1,560,352,267.84"
writing,"1,560,352,280.71","1,560,352,284.83"
writing,"1,560,352,297.72","1,560,352,301.85"
writing,"1,560,352,334.37","1,560,352,350.35"
writing,"1,560,352,353.45","1,560,352,357.57"
writing,"1,560,352,361.21","1,560,352,362.76"
writing,"1,560,352,387.53","1,560,352,392.18"
writing,"1,560,352,395.80","1,560,352,398.90"
writing,"1,560,352,404.56","1,560,352,409.20"
writing,"1,560,352,461.76","1,560,352,468.98"
writing,"1,560,352,484.45","1,560,352,509.71"
writing,"1,560,352,512.81","1,560,352,517.97"
writing,"1,560,352,550.02","1,560,352,561.89"
writing,"1,560,352,704.78","1,560,352,710.47"
writing,"1,560,352,808.90","1,560,352,826.97"
writing,"1,560,352,831.66","1,560,352,837.33"
writing,"1,560,352,838.90","1,560,352,840.45"
writing,"1,560,352,846.11","1,560,352,846.63"
writing,"1,560,352,852.83","1,560,352,863.66"
writing,"1,560,352,873.98","1,560,352,898.21"
writing,"1,560,352,901.32","1,560,352,911.12"
writing,"1,560,352,929.17","1,560,352,930.74"
writing,"1,560,352,932.81","1,560,352,956.53"
writing,"1,560,352,968.94","1,560,352,971.02"
writing,"1,560,352,980.36","1,560,353,003.08"
writing,"1,560,353,007.73","1,560,353,011.86"
writing,"1,560,353,016.00","1,560,353,018.57"
writing,"1,560,353,020.15","1,560,353,032.02"
writing,"1,560,353,100.71","1,560,353,114.64"
writing,"1,560,353,122.39","1,560,353,134.77"
visual,"1,560,353,178.06","1,560,353,331.18"
writing,"1,560,353,332.24","1,560,353,338.44"
visual,"1,560,353,346.21","1,560,353,364.77"
writing,"1,560,353,365.84","1,560,353,366.88"
writing,"1,560,353,380.88","1,560,353,391.22"
writing,"1,560,353,392.83","1,560,353,396.96"
writing,"1,560,353,398.51","1,560,353,418.68"
writing,"1,560,353,428.50","1,560,353,440.38"
writing,"1,560,353,445.03","1,560,353,461.55"
writing,"1,560,353,465.21","1,560,353,474.51"
writing,"1,560,353,476.59","1,560,353,487.43"
writing,"1,560,353,491.58","1,560,353,502.42"
writing,"1,560,353,505.53","1,560,353,508.10"
writing,"1,560,353,515.34","1,560,353,528.25"
writing,"1,560,353,530.34","1,560,353,534.99"
writing,"1,560,353,540.14","1,560,353,545.32"
writing,"1,560,353,547.39","1,560,353,550.50"
writing,"1,560,353,552.10","1,560,353,564.49"
writing,"1,560,353,566.56","1,560,353,569.67"
writing,"1,560,353,571.25","1,560,353,572.80"
writing,"1,560,353,576.43","1,560,353,579.52"
writing,"1,560,353,581.09","1,560,353,584.72"
writing,"1,560,353,877.43","1,560,353,877.96"
writing,"1,560,354,541.84","1,560,354,601.75"
writing,"1,560,354,607.47","1,560,354,626.08"
writing,"1,560,354,627.66","1,560,354,641.63"
writing,"1,560,354,664.88","1,560,354,669.54"
writing,"1,560,354,694.33","1,560,354,711.39"
visual,"1,560,368,299.23","1,560,368,301.30"
writing,"1,560,368,303.88","1,560,368,304.40"
writing,"1,560,368,450.97","1,560,368,452.00"
