Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,571,785,478.20","1,571,785,484.37"
audio,"1,571,785,572.50","1,571,785,586.41"
audio,"1,571,786,121.02","1,571,786,121.55"
writing,"1,571,786,122.07","1,571,786,143.72"
writing,"1,571,786,168.96","1,571,786,169.48"
writing,"1,571,786,170.50","1,571,786,192.56"
writing,"1,571,786,195.63","1,571,786,197.68"
audio,"1,571,786,198.19","1,571,786,198.70"
writing,"1,571,786,199.21","1,571,786,208.94"
audio,"1,571,786,209.45","1,571,786,209.96"
writing,"1,571,786,247.36","1,571,786,250.96"
writing,"1,571,786,267.93","1,571,786,273.06"
writing,"1,571,786,481.20","1,571,786,482.23"
audio,"1,571,786,482.74","1,571,786,485.34"
writing,"1,571,786,558.19","1,571,786,572.09"
audio,"1,571,786,595.36","1,571,786,595.88"
writing,"1,571,786,721.18","1,571,786,723.24"
writing,"1,571,786,796.94","1,571,786,797.46"
audio,"1,571,786,797.97","1,571,786,814.94"
writing,"1,571,786,877.34","1,571,786,887.12"
audio,"1,571,786,887.64","1,571,786,888.67"
writing,"1,571,786,889.18","1,571,786,900.01"
writing,"1,571,787,333.81","1,571,787,359.55"
audio,"1,571,787,413.11","1,571,787,413.63"
writing,"1,571,787,416.21","1,571,787,424.96"
audio,"1,571,787,425.48","1,571,787,425.99"
writing,"1,571,787,944.18","1,571,787,951.39"
writing,"1,571,787,955.54","1,571,788,000.34"
writing,"1,571,788,004.48","1,571,788,088.41"
writing,"1,571,788,648.06","1,571,788,666.13"
audio,"1,571,788,755.31","1,571,788,756.34"
writing,"1,571,788,799.66","1,571,788,816.65"
audio,"1,571,790,002.21","1,571,790,028.92"
writing,"1,571,790,029.95","1,571,790,036.63"
writing,"1,571,790,038.17","1,571,790,063.34"
audio,"1,571,791,340.58","1,571,791,341.11"
writing,"1,571,798,559.39","1,571,798,566.10"
writing,"1,571,798,567.65","1,571,798,582.07"
audio,"1,571,800,403.97","1,571,800,405.00"
audio,"1,571,842,217.37","1,571,842,218.39"
writing,"1,571,842,220.43","1,571,842,222.47"
writing,"1,571,842,239.85","1,571,842,251.09"
audio,"1,571,855,870.26","1,571,856,647.60"
audio,"1,571,857,067.13","1,571,857,071.73"
audio,"1,571,860,616.21","1,571,860,752.11"
audio,"1,571,860,783.35","1,571,860,786.93"
audio,"1,571,860,812.50","1,571,860,813.02"
audio,"1,571,861,649.94","1,571,861,650.45"
audio,"1,571,861,651.47","1,571,861,654.03"
audio,"1,571,862,333.34","1,571,862,333.85"
audio,"1,571,862,479.32","1,571,862,479.83"
audio,"1,571,862,608.93","1,571,862,609.96"
audio,"1,571,868,786.99","1,571,868,792.63"
audio,"1,571,868,797.26","1,571,868,871.12"
audio,"1,571,869,083.71","1,571,869,084.74"
