Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,565,265,676.81","1,565,265,677.86"
writing,"1,565,265,686.64","1,565,265,687.16"
audio,"1,565,271,676.21","1,565,271,681.39"
writing,"1,565,271,786.64","1,565,271,787.16"
audio,"1,565,271,788.71","1,565,271,807.93"
audio,"1,565,271,822.98","1,565,271,828.16"
writing,"1,565,271,847.36","1,565,271,847.88"
audio,"1,565,272,611.70","1,565,272,637.16"
audio,"1,565,272,655.37","1,565,272,656.41"
audio,"1,565,272,659.53","1,565,272,676.71"
audio,"1,565,272,783.75","1,565,272,786.35"
audio,"1,565,274,504.35","1,565,274,521.53"
audio,"1,565,274,542.86","1,565,274,564.22"
audio,"1,565,274,595.51","1,565,274,600.20"
audio,"1,565,277,574.16","1,565,277,574.69"
writing,"1,565,282,859.23","1,565,282,859.76"
writing,"1,565,282,956.46","1,565,282,956.98"
writing,"1,565,283,092.48","1,565,283,148.35"
audio,"1,565,283,209.35","1,565,283,209.87"
writing,"1,565,291,766.36","1,565,291,771.02"
audio,"1,565,292,460.88","1,565,292,467.65"
writing,"1,565,292,468.17","1,565,292,468.70"
audio,"1,565,292,519.16","1,565,292,529.05"
audio,"1,565,292,535.83","1,565,292,539.99"
writing,"1,565,292,545.71","1,565,292,546.25"
audio,"1,565,292,546.77","1,565,292,549.89"
writing,"1,565,292,962.03","1,565,292,962.54"
audio,"1,565,292,963.08","1,565,293,051.09"
audio,"1,565,293,053.17","1,565,293,071.54"
audio,"1,565,293,080.91","1,565,293,093.91"
writing,"1,565,293,097.05","1,565,293,097.59"
audio,"1,565,293,098.11","1,565,293,109.57"
audio,"1,565,293,230.35","1,565,293,252.74"
writing,"1,565,293,492.67","1,565,293,498.39"
writing,"1,565,293,502.56","1,565,293,505.16"
audio,"1,565,293,894.64","1,565,293,913.91"
writing,"1,565,293,994.45","1,565,293,994.97"
audio,"1,565,293,995.49","1,565,293,997.05"
audio,"1,565,294,568.19","1,565,294,577.55"
audio,"1,565,294,853.08","1,565,294,853.60"
audio,"1,565,299,298.70","1,565,299,300.32"
audio,"1,565,299,328.33","1,565,299,332.50"
writing,"1,565,299,437.80","1,565,299,441.45"
audio,"1,565,299,545.40","1,565,299,546.44"
