Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,576,293,972.59","1,576,293,974.65"
writing,"1,576,294,684.14","1,576,294,691.36"
writing,"1,576,296,901.13","1,576,297,377.86"
writing,"1,576,307,707.49","1,576,307,720.87"
writing,"1,576,308,851.54","1,576,308,854.64"
writing,"1,576,308,872.15","1,576,308,873.22"
writing,"1,576,314,647.16","1,576,314,647.68"
writing,"1,576,314,699.30","1,576,314,741.08"
writing,"1,576,314,984.60","1,576,315,309.01"
writing,"1,576,315,847.95","1,576,315,848.46"
audio,"1,576,315,848.98","1,576,315,903.67"
