Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,569,743,310.96","1,569,743,381.57"
writing,"1,569,743,392.94","1,569,743,411.12"
writing,"1,569,743,425.66","1,569,743,486.44"
writing,"1,569,752,295.28","1,569,752,295.80"
writing,"1,569,752,300.48","1,569,752,301.00"
writing,"1,569,752,305.69","1,569,752,341.55"
writing,"1,569,752,355.05","1,569,752,363.37"
writing,"1,569,752,681.69","1,569,752,688.44"
writing,"1,569,752,690.00","1,569,752,798.07"
writing,"1,569,752,808.49","1,569,752,854.72"
visual,"1,569,756,746.60","1,569,756,792.29"
writing,"1,569,758,070.45","1,569,758,070.97"
visual,"1,569,758,072.01","1,569,758,082.43"
visual,"1,569,758,587.26","1,569,758,690.03"
visual,"1,569,758,694.18","1,569,758,800.73"
writing,"1,569,758,801.79","1,569,758,802.31"
visual,"1,569,758,802.83","1,569,758,807.52"
writing,"1,569,758,808.04","1,569,758,808.58"
writing,"1,569,758,810.15","1,569,758,815.35"
writing,"1,569,758,817.44","1,569,758,820.05"
writing,"1,569,758,822.66","1,569,758,827.86"
writing,"1,569,758,841.91","1,569,758,861.69"
writing,"1,569,758,877.31","1,569,758,898.66"
audio,"1,569,761,483.04","1,569,761,490.84"
writing,"1,569,761,528.81","1,569,761,529.33"
audio,"1,569,761,529.85","1,569,761,530.89"
writing,"1,569,761,915.99","1,569,761,919.11"
visual,"1,569,761,919.64","1,569,761,922.25"
writing,"1,569,761,994.76","1,569,761,995.28"
writing,"1,569,761,996.85","1,569,762,002.58"
visual,"1,569,762,061.55","1,569,762,082.93"
audio,"1,569,762,083.45","1,569,762,083.98"
visual,"1,569,762,090.80","1,569,762,149.16"
writing,"1,569,762,150.22","1,569,762,150.74"
visual,"1,569,762,156.50","1,569,762,182.54"
visual,"1,569,762,195.06","1,569,762,317.02"
visual,"1,569,763,365.42","1,569,763,374.85"
audio,"1,569,763,375.38","1,569,763,375.92"
writing,"1,569,763,414.55","1,569,763,435.94"
writing,"1,569,763,441.68","1,569,763,446.91"
writing,"1,569,763,448.99","1,569,763,456.31"
visual,"1,569,764,992.21","1,569,764,999.53"
visual,"1,569,765,169.13","1,569,765,172.27"
audio,"1,569,765,173.83","1,569,765,174.35"
writing,"1,569,765,174.87","1,569,765,175.91"
writing,"1,569,767,023.26","1,569,767,056.60"
writing,"1,569,767,068.57","1,569,767,070.65"
visual,"1,569,767,072.74","1,569,767,075.86"
visual,"1,569,767,081.62","1,569,767,118.06"
writing,"1,569,767,120.15","1,569,767,120.66"
visual,"1,569,767,144.13","1,569,767,151.95"
writing,"1,569,767,152.48","1,569,767,154.04"
writing,"1,569,767,158.20","1,569,767,184.28"
writing,"1,569,767,186.87","1,569,767,292.22"
writing,"1,569,767,296.39","1,569,767,379.83"
writing,"1,569,767,385.03","1,569,767,388.68"
writing,"1,569,767,393.90","1,569,767,411.61"
writing,"1,569,767,415.25","1,569,767,470.52"
writing,"1,569,767,472.59","1,569,767,479.89"
writing,"1,569,767,481.96","1,569,767,492.39"
writing,"1,569,767,498.64","1,569,767,502.81"
writing,"1,569,767,508.03","1,569,767,525.24"
writing,"1,569,767,529.91","1,569,767,543.98"
writing,"1,569,767,547.63","1,569,767,551.79"
writing,"1,569,767,554.39","1,569,767,570.02"
writing,"1,569,767,572.62","1,569,767,576.26"
writing,"1,569,767,582.01","1,569,767,591.91"
writing,"1,569,767,593.47","1,569,767,603.35"
writing,"1,569,767,605.43","1,569,767,753.51"
writing,"1,569,767,944.48","1,569,767,950.69"
audio,"1,569,769,650.04","1,569,769,652.64"
writing,"1,569,769,871.18","1,569,769,871.70"
writing,"1,569,769,873.28","1,569,769,874.84"
writing,"1,569,769,883.69","1,569,769,900.90"
writing,"1,569,769,902.47","1,569,769,923.86"
writing,"1,569,769,933.28","1,569,769,935.90"
writing,"1,569,769,943.75","1,569,769,944.27"
writing,"1,569,769,945.34","1,569,769,946.38"
writing,"1,569,769,952.17","1,569,769,953.73"
writing,"1,569,769,957.92","1,569,769,958.96"
audio,"1,569,769,968.88","1,569,769,969.93"
writing,"1,569,770,407.30","1,569,770,408.87"
audio,"1,569,770,409.39","1,569,770,410.43"
writing,"1,569,770,410.95","1,569,770,462.58"
writing,"1,569,770,466.23","1,569,770,476.65"
writing,"1,569,770,489.71","1,569,770,493.88"
writing,"1,569,770,500.14","1,569,770,507.45"
writing,"1,569,770,518.92","1,569,770,520.48"
writing,"1,569,770,522.05","1,569,770,570.55"
writing,"1,569,770,577.33","1,569,770,587.24"
writing,"1,569,770,588.80","1,569,770,592.97"
writing,"1,569,770,595.05","1,569,770,647.73"
writing,"1,569,770,651.39","1,569,770,698.33"
writing,"1,569,770,701.47","1,569,770,710.33"
writing,"1,569,770,713.46","1,569,770,749.95"
writing,"1,569,770,753.61","1,569,770,762.48"
writing,"1,569,770,773.44","1,569,770,778.13"
writing,"1,569,770,782.31","1,569,770,811.52"
writing,"1,569,770,817.26","1,569,770,823.52"
writing,"1,569,770,825.60","1,569,770,830.81"
writing,"1,569,770,831.86","1,569,770,837.08"
writing,"1,569,770,839.69","1,569,770,871.49"
writing,"1,569,770,878.80","1,569,770,884.53"
writing,"1,569,770,887.69","1,569,770,902.81"
writing,"1,569,770,907.53","1,569,770,914.31"
writing,"1,569,770,926.83","1,569,770,929.98"
writing,"1,569,770,947.69","1,569,770,957.60"
writing,"1,569,770,968.04","1,569,770,973.25"
