Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,581,080,151.83","1,581,080,166.77"
writing,"1,581,080,175.03","1,581,080,204.98"
writing,"1,581,080,235.37","1,581,080,248.79"
writing,"1,581,080,298.80","1,581,080,326.67"
writing,"1,581,080,355.51","1,581,080,358.58"
writing,"1,581,080,434.31","1,581,080,475.06"
writing,"1,581,080,531.24","1,581,080,553.43"
writing,"1,581,080,589.53","1,581,080,627.73"
writing,"1,581,080,629.28","1,581,080,672.12"
writing,"1,581,080,930.16","1,581,080,980.73"
writing,"1,581,080,986.94","1,581,080,993.12"
writing,"1,581,080,996.72","1,581,081,023.55"
visual,"1,581,081,024.07","1,581,081,055.56"
writing,"1,581,081,108.73","1,581,081,109.25"
writing,"1,581,081,110.28","1,581,081,118.54"
writing,"1,581,081,133.51","1,581,081,138.67"
writing,"1,581,081,265.64","1,581,081,273.39"
writing,"1,581,088,483.88","1,581,088,484.40"
writing,"1,581,089,107.65","1,581,089,108.17"
writing,"1,581,095,571.51","1,581,095,663.48"
visual,"1,581,095,803.36","1,581,095,868.25"
writing,"1,581,095,869.80","1,581,095,870.84"
writing,"1,581,095,875.99","1,581,095,913.57"
visual,"1,581,095,914.09","1,581,095,916.68"
visual,"1,581,095,938.80","1,581,095,939.32"
writing,"1,581,095,939.83","1,581,096,089.85"
visual,"1,581,096,124.33","1,581,096,124.85"
writing,"1,581,096,125.36","1,581,096,125.88"
writing,"1,581,096,159.88","1,581,096,199.00"
writing,"1,581,096,202.10","1,581,096,202.62"
visual,"1,581,096,203.14","1,581,096,205.20"
writing,"1,581,096,205.72","1,581,096,336.17"
writing,"1,581,096,337.71","1,581,096,338.74"
visual,"1,581,096,339.26","1,581,096,340.81"
visual,"1,581,096,462.32","1,581,096,463.87"
visual,"1,581,096,514.34","1,581,096,516.39"
writing,"1,581,096,516.91","1,581,096,640.58"
visual,"1,581,097,142.07","1,581,097,142.59"
writing,"1,581,097,143.11","1,581,097,167.36"
visual,"1,581,097,172.01","1,581,097,176.65"
writing,"1,581,097,179.23","1,581,097,179.75"
visual,"1,581,097,184.91","1,581,097,185.42"
writing,"1,581,097,185.94","1,581,097,271.35"
visual,"1,581,097,271.86","1,581,097,273.40"
writing,"1,581,097,291.35","1,581,097,291.86"
visual,"1,581,097,292.38","1,581,097,293.93"
writing,"1,581,097,303.20","1,581,097,303.71"
writing,"1,581,097,313.51","1,581,097,363.08"
writing,"1,581,101,422.23","1,581,101,924.41"
visual,"1,581,107,192.51","1,581,107,193.02"
writing,"1,581,107,193.54","1,581,107,448.15"
writing,"1,581,107,505.96","1,581,107,539.82"
visual,"1,581,107,550.64","1,581,107,551.16"
writing,"1,581,107,551.68","1,581,110,566.66"
writing,"1,581,110,750.53","1,581,111,686.69"
writing,"1,581,111,888.10","1,581,111,915.45"
visual,"1,581,111,915.97","1,581,111,917.00"
writing,"1,581,111,917.52","1,581,111,918.04"
writing,"1,581,111,921.65","1,581,111,931.45"
writing,"1,581,111,932.50","1,581,111,964.51"
writing,"1,581,111,965.54","1,581,111,967.09"
visual,"1,581,111,967.61","1,581,111,969.16"
writing,"1,581,111,986.69","1,581,111,994.95"
writing,"1,581,112,048.11","1,581,112,049.14"
writing,"1,581,113,572.53","1,581,113,574.09"
writing,"1,581,113,615.82","1,581,113,616.34"
visual,"1,581,115,984.65","1,581,115,985.16"
writing,"1,581,115,985.67","1,581,116,274.81"
visual,"1,581,116,275.33","1,581,116,275.84"
writing,"1,581,116,276.36","1,581,116,276.91"
writing,"1,581,116,277.95","1,581,116,278.46"
writing,"1,581,116,374.36","1,581,116,375.91"
visual,"1,581,116,377.49","1,581,116,378.01"
writing,"1,581,116,378.53","1,581,116,722.44"
visual,"1,581,116,722.99","1,581,116,724.02"
writing,"1,581,116,741.54","1,581,116,742.57"
visual,"1,581,116,753.87","1,581,116,754.39"
writing,"1,581,116,754.91","1,581,117,190.73"
writing,"1,581,117,204.87","1,581,117,209.51"
writing,"1,581,117,210.55","1,581,117,215.20"
visual,"1,581,117,215.72","1,581,117,216.23"
writing,"1,581,117,216.75","1,581,118,069.99"
writing,"1,581,118,193.49","1,581,118,268.10"
writing,"1,581,118,370.71","1,581,118,446.03"
visual,"1,581,118,446.55","1,581,118,451.72"
writing,"1,581,118,453.79","1,581,118,454.31"
visual,"1,581,118,461.54","1,581,118,465.16"
visual,"1,581,118,471.36","1,581,119,009.97"
