Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,566,517,304.32","1,566,517,308.45"
audio,"1,566,517,313.11","1,566,517,328.10"
writing,"1,566,517,343.62","1,566,517,348.79"
writing,"1,566,517,411.29","1,566,517,412.32"
audio,"1,566,517,522.35","1,566,517,526.49"
audio,"1,566,517,625.85","1,566,517,629.47"
writing,"1,566,517,629.99","1,566,517,631.03"
writing,"1,566,517,632.07","1,566,517,632.61"
writing,"1,566,517,641.93","1,566,517,678.68"
writing,"1,566,518,431.78","1,566,518,440.07"
writing,"1,566,518,452.50","1,566,518,469.08"
writing,"1,566,518,472.28","1,566,518,484.21"
writing,"1,566,518,558.77","1,566,518,568.10"
writing,"1,566,518,575.34","1,566,518,583.13"
writing,"1,566,518,596.08","1,566,518,597.12"
writing,"1,566,518,602.30","1,566,518,625.61"
writing,"1,566,518,626.65","1,566,518,633.38"
audio,"1,566,518,703.33","1,566,518,705.92"
writing,"1,566,526,264.47","1,566,526,285.71"
audio,"1,566,549,887.24","1,566,549,891.90"
audio,"1,566,549,911.08","1,566,549,914.70"
writing,"1,566,553,683.48","1,566,553,836.91"
writing,"1,566,553,858.63","1,566,553,874.18"
writing,"1,566,553,890.78","1,566,553,946.76"
writing,"1,566,553,950.92","1,566,554,086.18"
writing,"1,566,554,090.87","1,566,554,110.05"
writing,"1,566,554,113.68","1,566,554,119.90"
writing,"1,566,554,125.60","1,566,554,142.71"
writing,"1,566,554,145.81","1,566,554,157.21"
writing,"1,566,554,159.80","1,566,554,181.56"
writing,"1,566,554,191.91","1,566,554,192.95"
audio,"1,566,557,171.13","1,566,557,171.65"
audio,"1,566,557,875.82","1,566,557,876.33"
writing,"1,566,590,015.93","1,566,590,054.90"
writing,"1,566,590,446.87","1,566,590,459.88"
writing,"1,566,590,461.96","1,566,590,462.48"
writing,"1,566,590,477.56","1,566,590,543.58"
writing,"1,566,590,546.17","1,566,590,547.73"
writing,"1,566,590,559.18","1,566,590,567.50"
writing,"1,566,590,572.69","1,566,590,581.02"
writing,"1,566,590,587.25","1,566,590,606.50"
writing,"1,566,590,610.13","1,566,590,642.89"
writing,"1,566,590,648.10","1,566,590,732.81"
writing,"1,566,590,735.40","1,566,590,881.97"
writing,"1,566,590,891.83","1,566,590,944.33"
writing,"1,566,590,950.56","1,566,590,962.00"
writing,"1,566,590,968.75","1,566,591,035.80"
writing,"1,566,591,040.48","1,566,591,110.13"
writing,"1,566,591,112.72","1,566,591,129.35"
writing,"1,566,591,131.94","1,566,591,150.65"
writing,"1,566,591,152.73","1,566,591,309.20"
writing,"1,566,591,311.80","1,566,591,368.47"
writing,"1,566,591,371.06","1,566,591,413.17"
writing,"1,566,591,420.97","1,566,591,421.49"
writing,"1,566,591,436.57","1,566,591,517.66"
writing,"1,566,591,647.60","1,566,591,668.92"
writing,"1,566,591,674.12","1,566,591,707.38"
writing,"1,566,591,740.63","1,566,591,743.24"
writing,"1,566,591,785.83","1,566,591,813.92"
writing,"1,566,591,839.90","1,566,591,859.16"
writing,"1,566,591,860.21","1,566,591,864.89"
writing,"1,566,591,878.41","1,566,591,917.40"
writing,"1,566,591,920.54","1,566,591,931.45"
writing,"1,566,591,936.14","1,566,591,939.79"
writing,"1,566,591,964.73","1,566,592,043.72"
writing,"1,566,592,050.48","1,566,592,079.58"
writing,"1,566,592,119.62","1,566,592,130.01"
writing,"1,566,592,140.94","1,566,592,161.75"
writing,"1,566,592,163.31","1,566,592,217.89"
writing,"1,566,592,219.98","1,566,592,243.90"
writing,"1,566,592,515.72","1,566,592,518.32"
writing,"1,566,592,526.11","1,566,592,528.71"
writing,"1,566,592,597.36","1,566,592,643.66"
writing,"1,566,592,649.90","1,566,592,664.46"
writing,"1,566,592,692.58","1,566,592,698.30"
writing,"1,566,592,894.27","1,566,592,923.42"
writing,"1,566,595,819.38","1,566,595,828.74"
writing,"1,566,595,856.82","1,566,595,877.64"
writing,"1,566,595,878.69","1,566,595,884.97"
writing,"1,566,598,547.79","1,566,598,591.05"
writing,"1,566,599,436.28","1,566,599,443.07"
writing,"1,566,599,444.66","1,566,599,454.58"
writing,"1,566,599,457.19","1,566,599,458.76"
writing,"1,566,599,460.33","1,566,599,460.85"
writing,"1,566,599,461.90","1,566,599,477.56"
writing,"1,566,599,481.72","1,566,599,483.29"
writing,"1,566,599,505.73","1,566,599,506.25"
audio,"1,566,601,028.70","1,566,601,031.82"
audio,"1,566,601,077.79","1,566,601,079.88"
