Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,578,022,986.55","1,578,023,071.00"
writing,"1,578,079,648.48","1,578,079,665.38"
writing,"1,578,079,749.88","1,578,079,760.13"
writing,"1,578,079,801.63","1,578,079,818.53"
writing,"1,578,079,819.57","1,578,079,872.31"
audio,"1,578,082,212.67","1,578,082,824.25"
audio,"1,578,082,914.06","1,578,083,054.33"
audio,"1,578,083,056.39","1,578,083,548.18"
audio,"1,578,084,787.33","1,578,084,794.48"
audio,"1,578,086,767.77","1,578,086,789.87"
audio,"1,578,088,284.53","1,578,088,411.44"
audio,"1,578,088,420.69","1,578,088,422.23"
audio,"1,578,091,208.82","1,578,091,209.33"
writing,"1,578,091,213.44","1,578,091,253.45"
writing,"1,578,091,267.81","1,578,091,292.98"
writing,"1,578,091,295.54","1,578,091,355.62"
writing,"1,578,091,677.33","1,578,091,677.85"
writing,"1,578,092,051.99","1,578,092,052.50"
writing,"1,578,092,094.11","1,578,092,094.62"
writing,"1,578,092,307.35","1,578,092,307.86"
writing,"1,578,092,605.18","1,578,092,606.21"
writing,"1,578,092,618.03","1,578,092,620.09"
writing,"1,578,093,771.52","1,578,093,772.04"
writing,"1,578,093,998.41","1,578,093,998.92"
