Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,577,010,440.89","1,577,010,444.99"
audio,"1,577,018,701.31","1,577,018,702.86"
audio,"1,577,018,847.88","1,577,018,848.93"
writing,"1,577,023,402.32","1,577,023,445.06"
visual,"1,577,028,036.10","1,577,028,038.16"
writing,"1,577,028,113.02","1,577,028,113.54"
visual,"1,577,028,121.79","1,577,028,129.52"
writing,"1,577,028,130.04","1,577,028,143.46"
visual,"1,577,028,143.97","1,577,028,148.62"
writing,"1,577,029,196.17","1,577,029,233.70"
writing,"1,577,029,239.87","1,577,029,241.93"
writing,"1,577,029,246.07","1,577,029,250.18"
writing,"1,577,029,253.28","1,577,029,304.68"
writing,"1,577,029,309.33","1,577,029,318.06"
writing,"1,577,029,325.28","1,577,029,401.92"
writing,"1,577,029,406.05","1,577,029,408.63"
writing,"1,577,031,026.92","1,577,031,033.57"
writing,"1,577,031,366.88","1,577,031,457.41"
writing,"1,577,031,462.05","1,577,031,515.15"
writing,"1,577,031,523.94","1,577,031,566.69"
writing,"1,577,031,569.28","1,577,031,590.41"
writing,"1,577,032,468.73","1,577,032,526.84"
writing,"1,577,032,552.57","1,577,032,712.54"
writing,"1,577,032,720.25","1,577,032,794.31"
writing,"1,577,033,485.56","1,577,033,488.14"
writing,"1,577,036,648.47","1,577,036,670.64"
writing,"1,577,037,120.09","1,577,037,212.35"
writing,"1,577,037,528.28","1,577,037,559.21"
writing,"1,577,037,582.41","1,577,037,629.81"
writing,"1,577,037,649.39","1,577,037,651.44"
writing,"1,577,037,682.92","1,577,037,698.38"
writing,"1,577,037,700.45","1,577,037,709.74"
writing,"1,577,037,727.80","1,577,037,751.00"
writing,"1,577,037,754.62","1,577,037,763.90"
writing,"1,577,037,776.29","1,577,037,808.78"
writing,"1,577,037,828.93","1,577,037,832.54"
writing,"1,577,037,855.73","1,577,037,870.18"
writing,"1,577,037,877.90","1,577,037,987.71"
writing,"1,577,038,027.37","1,577,038,037.17"
writing,"1,577,038,039.23","1,577,038,051.60"
writing,"1,577,038,055.72","1,577,038,060.35"
writing,"1,577,038,067.57","1,577,038,107.26"
writing,"1,577,038,124.31","1,577,038,160.38"
writing,"1,577,038,162.96","1,577,038,164.00"
writing,"1,577,038,166.57","1,577,038,178.43"
writing,"1,577,038,181.02","1,577,038,190.29"
writing,"1,577,038,195.46","1,577,038,198.55"
writing,"1,577,038,206.29","1,577,038,217.63"
writing,"1,577,038,237.74","1,577,038,250.64"
writing,"1,577,038,263.54","1,577,038,329.54"
writing,"1,577,038,337.27","1,577,038,345.52"
writing,"1,577,038,357.90","1,577,038,366.16"
writing,"1,577,038,397.59","1,577,038,420.77"
writing,"1,577,038,450.65","1,577,038,459.41"
writing,"1,577,038,465.08","1,577,038,481.06"
writing,"1,577,038,551.63","1,577,038,624.35"
writing,"1,577,038,633.64","1,577,038,681.03"
writing,"1,577,038,718.13","1,577,038,723.28"
writing,"1,577,038,727.95","1,577,038,828.01"
writing,"1,577,038,885.22","1,577,039,130.17"
writing,"1,577,039,133.27","1,577,039,252.88"
writing,"1,577,039,255.46","1,577,039,387.91"
writing,"1,577,039,569.67","1,577,039,806.24"
writing,"1,577,039,823.73","1,577,039,855.20"
writing,"1,577,040,660.48","1,577,040,783.19"
writing,"1,577,041,622.13","1,577,041,625.21"
audio,"1,577,043,794.94","1,577,043,796.49"
audio,"1,577,044,150.66","1,577,044,151.69"
writing,"1,577,044,152.21","1,577,044,152.73"
audio,"1,577,044,153.24","1,577,044,157.88"
audio,"1,577,044,176.40","1,577,044,182.60"
writing,"1,577,044,261.54","1,577,044,316.20"
writing,"1,577,044,321.37","1,577,044,353.36"
writing,"1,577,044,359.55","1,577,044,405.45"
writing,"1,577,044,585.39","1,577,044,588.48"
writing,"1,577,044,693.68","1,577,044,698.84"
writing,"1,577,044,700.91","1,577,044,740.62"
writing,"1,577,045,061.72","1,577,045,294.87"
writing,"1,577,045,299.01","1,577,045,429.95"
writing,"1,577,045,432.52","1,577,045,468.65"
writing,"1,577,045,557.28","1,577,045,702.55"
writing,"1,577,045,784.91","1,577,045,929.08"
writing,"1,577,045,937.86","1,577,045,956.41"
writing,"1,577,045,988.87","1,577,046,017.72"
writing,"1,577,046,047.62","1,577,046,065.13"
audio,"1,577,046,098.14","1,577,046,099.17"
writing,"1,577,046,099.69","1,577,046,504.46"
writing,"1,577,046,524.57","1,577,046,528.69"
writing,"1,577,046,675.00","1,577,046,675.52"
audio,"1,577,046,676.03","1,577,046,677.06"
writing,"1,577,047,258.27","1,577,047,271.12"
writing,"1,577,047,821.22","1,577,047,826.37"
writing,"1,577,047,848.48","1,577,047,865.96"
writing,"1,577,047,906.07","1,577,047,928.18"
writing,"1,577,047,930.77","1,577,047,931.28"
writing,"1,577,052,118.27","1,577,052,199.10"
writing,"1,577,052,201.16","1,577,052,265.02"
writing,"1,577,052,335.60","1,577,052,347.96"
writing,"1,577,052,469.98","1,577,052,477.71"
writing,"1,577,052,733.15","1,577,052,743.45"
writing,"1,577,052,768.18","1,577,052,769.72"
writing,"1,577,053,007.66","1,577,053,012.82"
writing,"1,577,053,099.35","1,577,053,136.95"
writing,"1,577,053,417.72","1,577,053,419.26"
