Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,562,145,736.28","1,562,145,804.94"
writing,"1,562,146,380.36","1,562,146,381.43"
writing,"1,562,146,462.04","1,562,146,554.12"
writing,"1,562,147,377.51","1,562,147,391.37"
writing,"1,562,147,396.86","1,562,147,431.01"
writing,"1,562,164,350.22","1,562,164,495.56"
writing,"1,562,164,503.16","1,562,164,714.40"
writing,"1,562,164,725.23","1,562,164,773.38"
writing,"1,562,164,784.76","1,562,165,072.59"
writing,"1,562,165,318.42","1,562,165,342.61"
writing,"1,562,165,421.02","1,562,165,423.69"
writing,"1,562,165,448.49","1,562,165,450.09"
writing,"1,562,165,495.25","1,562,165,498.45"
writing,"1,562,165,499.56","1,562,165,514.51"
writing,"1,562,165,516.73","1,562,165,517.78"
writing,"1,562,165,519.39","1,562,165,520.98"
writing,"1,562,165,522.60","1,562,165,525.27"
writing,"1,562,165,526.46","1,562,165,530.22"
writing,"1,562,165,547.57","1,562,165,625.64"
writing,"1,562,165,629.53","1,562,165,640.78"
writing,"1,562,165,641.90","1,562,165,900.11"
writing,"1,562,165,925.31","1,562,165,930.14"
writing,"1,562,165,936.11","1,562,165,939.86"
writing,"1,562,165,943.15","1,562,165,954.38"
writing,"1,562,165,964.66","1,562,165,966.80"
writing,"1,562,165,973.28","1,562,165,982.88"
writing,"1,562,165,986.73","1,562,165,994.21"
writing,"1,562,166,006.12","1,562,166,015.20"
writing,"1,562,166,023.24","1,562,166,026.43"
writing,"1,562,166,042.41","1,562,166,060.61"
writing,"1,562,166,067.27","1,562,166,067.82"
writing,"1,562,166,125.86","1,562,166,130.15"
writing,"1,562,166,132.98","1,562,166,148.18"
writing,"1,562,166,156.33","1,562,166,182.23"
writing,"1,562,166,189.33","1,562,166,192.01"
writing,"1,562,166,237.19","1,562,166,239.38"
writing,"1,562,166,240.53","1,562,166,275.26"
writing,"1,562,166,280.69","1,562,166,288.73"
writing,"1,562,166,291.57","1,562,166,292.10"
writing,"1,562,166,295.98","1,562,166,305.86"
writing,"1,562,166,314.83","1,562,166,337.35"
writing,"1,562,166,368.41","1,562,166,379.20"
writing,"1,562,166,386.82","1,562,166,407.22"
writing,"1,562,166,414.37","1,562,166,414.90"
writing,"1,562,166,434.56","1,562,166,488.94"
writing,"1,562,166,497.64","1,562,166,498.73"
writing,"1,562,166,505.81","1,562,166,564.32"
writing,"1,562,166,568.74","1,562,166,578.40"
writing,"1,562,166,604.80","1,562,166,606.40"
writing,"1,562,166,609.74","1,562,166,623.09"
writing,"1,562,166,627.45","1,562,166,662.24"
writing,"1,562,166,690.34","1,562,166,717.25"
writing,"1,562,166,736.14","1,562,166,809.36"
writing,"1,562,166,817.44","1,562,166,850.80"
writing,"1,562,166,854.65","1,562,166,890.13"
writing,"1,562,166,934.70","1,562,166,956.87"
writing,"1,562,167,014.69","1,562,167,038.26"
writing,"1,562,167,092.62","1,562,167,098.48"
writing,"1,562,167,106.61","1,562,167,209.22"
writing,"1,562,167,218.97","1,562,167,251.83"
writing,"1,562,167,254.07","1,562,167,266.51"
writing,"1,562,167,292.48","1,562,167,325.16"
writing,"1,562,167,337.68","1,562,167,499.58"
writing,"1,562,167,505.64","1,562,167,510.47"
writing,"1,562,167,513.87","1,562,167,524.09"
writing,"1,562,167,537.63","1,562,167,541.35"
writing,"1,562,167,546.79","1,562,167,640.96"
writing,"1,562,167,664.88","1,562,167,679.38"
writing,"1,562,167,683.77","1,562,167,688.05"
writing,"1,562,167,727.78","1,562,167,757.27"
writing,"1,562,167,766.96","1,562,167,770.72"
writing,"1,562,167,793.86","1,562,167,836.80"
writing,"1,562,167,842.36","1,562,167,843.99"
writing,"1,562,167,849.44","1,562,167,853.24"
writing,"1,562,167,876.46","1,562,167,887.27"
writing,"1,562,167,897.63","1,562,167,898.20"
writing,"1,562,167,939.75","1,562,167,957.03"
writing,"1,562,167,979.13","1,562,168,002.82"
writing,"1,562,168,014.24","1,562,168,036.79"
writing,"1,562,168,040.02","1,562,168,044.33"
writing,"1,562,168,049.36","1,562,168,051.54"
writing,"1,562,168,059.20","1,562,168,099.58"
writing,"1,562,168,122.79","1,562,168,131.95"
writing,"1,562,168,174.93","1,562,168,176.02"
writing,"1,562,168,186.39","1,562,168,201.52"
writing,"1,562,168,212.84","1,562,168,215.03"
writing,"1,562,168,221.01","1,562,168,226.94"
writing,"1,562,168,507.36","1,562,168,516.01"
writing,"1,562,168,532.80","1,562,168,556.53"
writing,"1,562,168,586.67","1,562,168,604.96"
writing,"1,562,168,620.78","1,562,168,634.95"
writing,"1,562,168,650.66","1,562,168,658.18"
writing,"1,562,168,676.60","1,562,168,679.87"
writing,"1,562,168,684.86","1,562,168,685.43"
writing,"1,562,168,699.99","1,562,168,710.78"
writing,"1,562,168,716.30","1,562,168,743.94"
writing,"1,562,168,756.42","1,562,168,759.20"
writing,"1,562,168,767.31","1,562,168,816.45"
writing,"1,562,168,820.83","1,562,168,835.42"
audio,"1,562,169,196.48","1,562,169,340.05"
audio,"1,562,170,206.57","1,562,170,237.04"
audio,"1,562,170,326.05","1,562,170,330.35"
writing,"1,562,171,715.43","1,562,171,715.97"
audio,"1,562,171,716.53","1,562,171,717.63"
writing,"1,562,175,005.29","1,562,175,113.41"
writing,"1,562,176,939.32","1,562,176,974.39"
writing,"1,562,176,997.18","1,562,177,078.40"
writing,"1,562,177,106.94","1,562,177,121.50"
writing,"1,562,177,127.53","1,562,177,141.65"
writing,"1,562,177,145.52","1,562,177,161.74"
writing,"1,562,177,164.90","1,562,177,184.34"
writing,"1,562,177,188.67","1,562,177,195.72"
writing,"1,562,177,248.51","1,562,177,249.05"
audio,"1,562,177,249.61","1,562,177,250.18"
writing,"1,562,177,643.30","1,562,177,692.95"
writing,"1,562,177,694.11","1,562,177,701.63"
writing,"1,562,177,703.82","1,562,177,707.65"
writing,"1,562,177,716.45","1,562,177,726.71"
writing,"1,562,177,728.35","1,562,177,742.40"
writing,"1,562,177,751.81","1,562,177,756.11"
writing,"1,562,177,760.06","1,562,177,763.36"
writing,"1,562,177,766.20","1,562,177,781.80"
writing,"1,562,177,785.80","1,562,177,834.77"
writing,"1,562,177,837.66","1,562,177,845.72"
writing,"1,562,177,850.27","1,562,177,851.94"
writing,"1,562,177,857.48","1,562,177,858.02"
writing,"1,562,177,861.32","1,562,177,864.56"
writing,"1,562,177,870.12","1,562,177,881.54"
writing,"1,562,177,890.84","1,562,177,904.51"
writing,"1,562,177,907.43","1,562,177,932.77"
writing,"1,562,177,940.90","1,562,177,944.67"
writing,"1,562,177,963.22","1,562,177,972.96"
writing,"1,562,177,982.19","1,562,177,984.36"
audio,"1,562,178,240.04","1,562,178,243.30"
writing,"1,562,178,252.71","1,562,178,265.67"
writing,"1,562,178,267.87","1,562,178,275.46"
writing,"1,562,178,278.28","1,562,178,281.52"
writing,"1,562,178,287.93","1,562,178,300.35"
writing,"1,562,178,306.02","1,562,178,312.52"
writing,"1,562,178,335.22","1,562,178,336.31"
writing,"1,562,178,338.92","1,562,178,343.26"
writing,"1,562,178,346.03","1,562,178,351.40"
writing,"1,562,178,402.43","1,562,178,406.73"
writing,"1,562,178,413.33","1,562,178,414.42"
writing,"1,562,178,418.32","1,562,178,424.25"
writing,"1,562,178,453.76","1,562,178,470.04"
writing,"1,562,178,475.70","1,562,178,476.24"
writing,"1,562,178,485.48","1,562,178,501.30"
writing,"1,562,178,509.00","1,562,178,511.14"
writing,"1,562,178,517.45","1,562,178,522.85"
writing,"1,562,178,530.56","1,562,178,537.08"
writing,"1,562,178,542.04","1,562,178,543.17"
writing,"1,562,178,719.79","1,562,178,726.38"
writing,"1,562,178,730.43","1,562,178,732.60"
writing,"1,562,178,735.95","1,562,178,737.63"
