Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
visual,"1,579,608,145.91","1,579,608,174.28"
writing,"1,579,608,174.80","1,579,608,188.73"
visual,"1,579,608,189.24","1,579,608,204.72"
visual,"1,579,608,256.82","1,579,608,325.30"
visual,"1,579,608,391.82","1,579,608,544.22"
writing,"1,579,608,562.30","1,579,608,562.82"
visual,"1,579,608,591.73","1,579,608,611.31"
writing,"1,579,608,713.59","1,579,608,725.98"
writing,"1,579,610,772.70","1,579,610,796.46"
visual,"1,579,611,132.83","1,579,611,241.08"
writing,"1,579,611,241.62","1,579,611,248.85"
writing,"1,579,611,263.29","1,579,611,273.08"
writing,"1,579,611,274.64","1,579,611,306.62"
writing,"1,579,611,412.28","1,579,611,412.81"
audio,"1,579,611,522.26","1,579,611,522.77"
visual,"1,579,611,523.29","1,579,611,537.72"
writing,"1,579,611,596.01","1,579,611,597.06"
visual,"1,579,611,598.09","1,579,611,653.74"
writing,"1,579,611,654.25","1,579,611,655.84"
visual,"1,579,611,661.01","1,579,611,689.85"
writing,"1,579,611,690.37","1,579,611,690.89"
writing,"1,579,611,852.47","1,579,611,852.98"
writing,"1,579,613,028.77","1,579,613,090.65"
writing,"1,579,613,098.38","1,579,613,145.33"
writing,"1,579,613,151.53","1,579,613,157.20"
writing,"1,579,613,158.80","1,579,613,206.78"
writing,"1,579,613,225.36","1,579,613,228.45"
writing,"1,579,613,245.46","1,579,613,258.86"
writing,"1,579,613,262.45","1,579,613,264.00"
writing,"1,579,613,268.12","1,579,613,317.13"
writing,"1,579,613,697.47","1,579,613,705.71"
writing,"1,579,613,708.80","1,579,613,749.03"
writing,"1,579,613,765.03","1,579,613,803.71"
writing,"1,579,613,808.35","1,579,613,829.53"
writing,"1,579,613,832.65","1,579,613,839.35"
writing,"1,579,613,840.89","1,579,613,858.94"
writing,"1,579,613,863.05","1,579,613,867.73"
writing,"1,579,613,869.30","1,579,613,872.39"
writing,"1,579,613,875.47","1,579,613,878.57"
writing,"1,579,613,881.68","1,579,613,917.26"
writing,"1,579,613,938.90","1,579,613,991.51"
writing,"1,579,614,014.74","1,579,614,015.26"
writing,"1,579,614,021.96","1,579,614,031.25"
audio,"1,579,614,043.70","1,579,614,045.25"
writing,"1,579,614,045.77","1,579,614,069.50"
writing,"1,579,614,072.08","1,579,614,127.22"
writing,"1,579,614,198.43","1,579,614,369.71"
writing,"1,579,614,373.33","1,579,614,374.87"
writing,"1,579,614,377.96","1,579,614,397.03"
writing,"1,579,614,401.67","1,579,614,403.21"
writing,"1,579,614,430.01","1,579,614,445.48"
writing,"1,579,614,451.16","1,579,614,458.90"
writing,"1,579,614,463.54","1,579,614,465.59"
writing,"1,579,614,470.27","1,579,614,470.78"
writing,"1,579,614,490.88","1,579,614,493.46"
writing,"1,579,614,495.59","1,579,614,500.23"
writing,"1,579,614,505.39","1,579,614,508.48"
writing,"1,579,614,510.55","1,579,614,511.07"
writing,"1,579,614,537.88","1,579,614,556.98"
writing,"1,579,614,561.61","1,579,614,566.26"
writing,"1,579,614,569.86","1,579,614,572.44"
writing,"1,579,614,573.98","1,579,614,579.64"
writing,"1,579,614,580.67","1,579,614,603.37"
writing,"1,579,614,607.51","1,579,614,614.21"
writing,"1,579,614,628.11","1,579,614,630.17"
writing,"1,579,614,641.51","1,579,614,643.58"
writing,"1,579,614,663.16","1,579,614,675.04"
writing,"1,579,614,680.19","1,579,614,849.49"
writing,"1,579,614,875.24","1,579,614,879.37"
writing,"1,579,614,885.57","1,579,614,891.75"
writing,"1,579,614,898.45","1,579,614,904.12"
writing,"1,579,614,908.75","1,579,614,918.02"
writing,"1,579,614,923.69","1,579,614,924.72"
writing,"1,579,614,963.40","1,579,614,978.35"
writing,"1,579,614,981.44","1,579,614,981.96"
writing,"1,579,614,984.53","1,579,615,006.72"
