Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
visual,"1,580,602,302.10","1,580,602,485.52"
writing,"1,580,602,486.56","1,580,602,489.66"
visual,"1,580,602,490.70","1,580,602,495.35"
writing,"1,580,602,495.87","1,580,602,496.39"
writing,"1,580,602,513.46","1,580,602,513.97"
visual,"1,580,602,514.50","1,580,602,684.53"
visual,"1,580,602,728.47","1,580,602,768.80"
writing,"1,580,602,769.32","1,580,602,769.83"
writing,"1,580,602,775.57","1,580,602,779.71"
writing,"1,580,602,783.92","1,580,602,852.70"
writing,"1,580,602,860.97","1,580,602,862.00"
writing,"1,580,602,871.83","1,580,602,873.38"
visual,"1,580,602,873.89","1,580,603,043.40"
visual,"1,580,603,071.33","1,580,603,128.73"
visual,"1,580,603,135.51","1,580,603,512.30"
writing,"1,580,603,513.85","1,580,603,515.40"
visual,"1,580,603,531.42","1,580,603,552.04"
writing,"1,580,603,799.11","1,580,603,809.97"
writing,"1,580,604,029.55","1,580,604,054.91"
writing,"1,580,646,913.20","1,580,648,054.39"
writing,"1,580,649,119.82","1,580,649,718.15"
writing,"1,580,649,761.59","1,580,649,792.59"
writing,"1,580,649,830.73","1,580,649,983.09"
writing,"1,580,650,012.58","1,580,650,107.21"
writing,"1,580,650,188.37","1,580,650,268.46"
writing,"1,580,650,318.57","1,580,650,399.94"
writing,"1,580,650,428.87","1,580,650,472.13"
writing,"1,580,650,490.25","1,580,650,956.25"
writing,"1,580,652,199.89","1,580,653,738.80"
writing,"1,580,653,756.91","1,580,653,806.39"
writing,"1,580,653,826.55","1,580,654,564.39"
writing,"1,580,655,116.03","1,580,655,131.03"
writing,"1,580,655,635.20","1,580,655,635.72"
writing,"1,580,655,869.14","1,580,656,510.78"
writing,"1,580,656,600.70","1,580,656,796.70"
writing,"1,580,656,804.46","1,580,656,807.56"
writing,"1,580,656,818.42","1,580,657,037.81"
writing,"1,580,660,523.22","1,580,660,533.56"
writing,"1,580,660,786.39","1,580,660,899.08"
writing,"1,580,660,904.28","1,580,660,906.86"
writing,"1,580,660,909.45","1,580,660,913.06"
writing,"1,580,660,925.55","1,580,660,961.80"
visual,"1,580,660,962.35","1,580,660,962.87"
writing,"1,580,660,963.39","1,580,661,001.13"
writing,"1,580,661,008.37","1,580,661,649.58"
writing,"1,580,661,694.03","1,580,661,704.87"
writing,"1,580,661,711.08","1,580,661,715.74"
writing,"1,580,661,717.82","1,580,661,719.37"
writing,"1,580,661,722.03","1,580,661,774.78"
writing,"1,580,661,776.33","1,580,662,213.83"
writing,"1,580,662,288.30","1,580,662,294.49"
writing,"1,580,662,302.25","1,580,662,307.92"
writing,"1,580,662,311.03","1,580,662,318.26"
writing,"1,580,662,481.26","1,580,662,501.94"
writing,"1,580,662,503.50","1,580,662,506.60"
writing,"1,580,662,509.70","1,580,662,565.22"
writing,"1,580,662,605.03","1,580,662,610.70"
writing,"1,580,662,613.79","1,580,662,680.83"
writing,"1,580,662,692.65","1,580,663,009.79"
writing,"1,580,663,038.22","1,580,663,495.87"
writing,"1,580,663,507.25","1,580,663,527.92"
writing,"1,580,663,605.46","1,580,663,607.01"
