Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,564,394,000.17","1,564,394,000.69"
writing,"1,564,394,080.09","1,564,394,089.38"
writing,"1,564,394,158.48","1,564,394,162.61"
writing,"1,564,394,165.70","1,564,394,180.66"
writing,"1,564,394,200.25","1,564,394,226.06"
writing,"1,564,394,358.08","1,564,394,367.36"
writing,"1,564,394,382.84","1,564,394,399.34"
writing,"1,564,394,407.59","1,564,394,424.60"
writing,"1,564,394,476.69","1,564,394,481.33"
writing,"1,564,394,522.62","1,564,394,523.13"
writing,"1,564,394,548.93","1,564,394,612.39"
writing,"1,564,394,690.84","1,564,394,691.35"
writing,"1,564,394,726.40","1,564,394,733.10"
writing,"1,564,394,806.34","1,564,394,842.32"
writing,"1,564,394,872.27","1,564,394,904.25"
writing,"1,564,394,931.07","1,564,394,957.91"
writing,"1,564,395,003.32","1,564,395,012.08"
writing,"1,564,395,015.15","1,564,395,016.69"
writing,"1,564,395,019.25","1,564,395,024.38"
writing,"1,564,395,026.45","1,564,395,041.42"
writing,"1,564,395,059.98","1,564,395,103.33"
writing,"1,564,395,150.76","1,564,395,182.24"
writing,"1,564,395,184.82","1,564,395,198.24"
writing,"1,564,395,209.59","1,564,395,226.10"
writing,"1,564,395,284.90","1,564,395,285.42"
writing,"1,564,395,393.23","1,564,395,469.44"
writing,"1,564,395,470.47","1,564,395,490.58"
writing,"1,564,395,493.68","1,564,395,508.64"
writing,"1,564,395,517.42","1,564,395,518.45"
writing,"1,564,395,528.26","1,564,395,528.77"
writing,"1,564,395,545.28","1,564,395,550.96"
writing,"1,564,395,576.74","1,564,395,581.39"
writing,"1,564,395,605.67","1,564,395,619.60"
writing,"1,564,395,643.82","1,564,395,647.94"
writing,"1,564,395,735.07","1,564,395,736.10"
writing,"1,564,395,737.65","1,564,395,740.23"
writing,"1,564,395,741.78","1,564,395,748.49"
writing,"1,564,395,771.21","1,564,395,786.69"
writing,"1,564,395,791.34","1,564,395,809.39"
writing,"1,564,395,822.81","1,564,395,840.87"
writing,"1,564,395,864.08","1,564,395,864.60"
writing,"1,564,395,999.72","1,564,396,002.31"
writing,"1,564,396,004.37","1,564,396,009.02"
writing,"1,564,396,061.13","1,564,396,085.91"
writing,"1,564,396,092.62","1,564,396,093.65"
writing,"1,564,396,117.91","1,564,396,220.93"
writing,"1,564,396,227.11","1,564,396,260.14"
writing,"1,564,396,266.35","1,564,396,266.86"
writing,"1,564,396,277.18","1,564,396,306.08"
writing,"1,564,396,310.21","1,564,396,321.06"
