Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,575,504,084.96","1,575,504,086.51"
writing,"1,575,504,124.25","1,575,504,124.77"
writing,"1,575,504,137.70","1,575,504,138.22"
writing,"1,575,504,154.77","1,575,504,155.29"
writing,"1,575,504,217.36","1,575,504,217.88"
writing,"1,575,504,227.19","1,575,504,227.71"
writing,"1,575,504,267.56","1,575,504,268.07"
writing,"1,575,504,550.50","1,575,504,551.02"
writing,"1,575,504,625.52","1,575,504,626.05"
writing,"1,575,504,785.74","1,575,504,790.39"
writing,"1,575,504,810.56","1,575,504,811.08"
writing,"1,575,504,875.73","1,575,504,876.24"
writing,"1,575,505,003.91","1,575,505,004.42"
writing,"1,575,505,121.67","1,575,505,122.20"
writing,"1,575,505,126.87","1,575,505,127.39"
writing,"1,575,505,460.67","1,575,505,461.18"
writing,"1,575,505,487.01","1,575,505,489.10"
writing,"1,575,505,592.50","1,575,505,593.02"
writing,"1,575,505,700.97","1,575,505,701.49"
writing,"1,575,505,724.73","1,575,505,725.25"
writing,"1,575,505,820.52","1,575,505,822.07"
writing,"1,575,506,037.05","1,575,506,043.27"
writing,"1,575,506,057.77","1,575,506,058.30"
writing,"1,575,507,158.33","1,575,507,158.85"
writing,"1,575,507,228.98","1,575,507,229.51"
writing,"1,575,507,231.06","1,575,507,232.10"
writing,"1,575,507,237.79","1,575,507,238.33"
writing,"1,575,507,410.05","1,575,507,419.34"
writing,"1,575,508,050.34","1,575,508,050.85"
writing,"1,575,508,070.47","1,575,508,070.99"
writing,"1,575,508,089.58","1,575,508,091.13"
writing,"1,575,508,145.29","1,575,508,145.81"
writing,"1,575,508,160.27","1,575,508,160.79"
writing,"1,575,508,319.89","1,575,508,320.40"
writing,"1,575,508,330.75","1,575,508,331.26"
writing,"1,575,508,724.02","1,575,508,724.53"
writing,"1,575,509,334.90","1,575,509,376.75"
writing,"1,575,509,381.93","1,575,509,390.21"
writing,"1,575,509,392.81","1,575,509,540.73"
writing,"1,575,509,541.76","1,575,509,569.50"
writing,"1,575,509,575.17","1,575,509,575.70"
writing,"1,575,509,577.76","1,575,509,578.29"
writing,"1,575,509,815.29","1,575,509,815.80"
writing,"1,575,510,478.83","1,575,510,495.36"
writing,"1,575,510,496.93","1,575,510,523.78"
writing,"1,575,510,525.34","1,575,510,537.22"
writing,"1,575,510,852.30","1,575,510,861.07"
writing,"1,575,510,862.12","1,575,510,878.66"
writing,"1,575,510,882.28","1,575,510,894.67"
writing,"1,575,510,922.10","1,575,510,924.20"
writing,"1,575,510,927.84","1,575,510,935.08"
writing,"1,575,511,002.24","1,575,511,009.46"
writing,"1,575,511,013.08","1,575,511,024.43"
writing,"1,575,511,027.02","1,575,511,100.94"
writing,"1,575,511,104.56","1,575,511,106.63"
writing,"1,575,511,111.28","1,575,511,116.96"
writing,"1,575,511,121.10","1,575,511,145.39"
writing,"1,575,511,147.98","1,575,511,155.73"
writing,"1,575,511,158.83","1,575,511,162.96"
writing,"1,575,511,164.51","1,575,511,181.56"
writing,"1,575,511,182.59","1,575,511,190.32"
writing,"1,575,511,192.91","1,575,511,199.63"
writing,"1,575,511,207.90","1,575,511,256.48"
writing,"1,575,511,265.26","1,575,511,278.70"
writing,"1,575,511,281.81","1,575,511,291.62"
writing,"1,575,511,299.38","1,575,511,310.23"
writing,"1,575,511,312.80","1,575,511,316.94"
writing,"1,575,511,318.49","1,575,511,320.56"
writing,"1,575,511,322.12","1,575,511,344.33"
writing,"1,575,511,345.88","1,575,511,387.75"
writing,"1,575,511,391.89","1,575,511,396.55"
writing,"1,575,511,403.80","1,575,511,409.49"
writing,"1,575,511,417.77","1,575,511,458.64"
writing,"1,575,511,462.78","1,575,511,463.30"
writing,"1,575,511,526.87","1,575,511,577.04"
writing,"1,575,511,583.25","1,575,511,589.45"
writing,"1,575,511,601.36","1,575,511,618.93"
writing,"1,575,511,622.56","1,575,511,630.84"
writing,"1,575,511,654.11","1,575,511,659.29"
writing,"1,575,511,661.88","1,575,511,668.60"
writing,"1,575,511,678.94","1,575,511,685.13"
writing,"1,575,511,713.07","1,575,511,730.13"
writing,"1,575,511,733.76","1,575,511,737.39"
writing,"1,575,511,966.04","1,575,511,988.81"
writing,"1,575,512,021.92","1,575,512,036.41"
writing,"1,575,512,059.18","1,575,512,070.57"
writing,"1,575,512,082.99","1,575,512,088.68"
writing,"1,575,512,090.75","1,575,512,101.10"
writing,"1,575,512,105.75","1,575,512,112.47"
writing,"1,575,512,114.55","1,575,512,154.38"
writing,"1,575,512,172.49","1,575,512,186.97"
writing,"1,575,512,217.99","1,575,512,221.08"
writing,"1,575,512,298.02","1,575,512,301.11"
writing,"1,575,512,407.00","1,575,512,433.84"
writing,"1,575,512,437.45","1,575,512,495.82"
writing,"1,575,512,539.72","1,575,512,548.51"
writing,"1,575,512,553.68","1,575,512,555.74"
writing,"1,575,512,732.23","1,575,512,737.40"
writing,"1,575,512,779.26","1,575,512,789.59"
writing,"1,575,512,846.92","1,575,512,882.50"
writing,"1,575,512,899.03","1,575,512,914.53"
writing,"1,575,512,922.28","1,575,512,933.12"
writing,"1,575,512,935.19","1,575,512,962.56"
writing,"1,575,512,981.66","1,575,512,994.57"
writing,"1,575,513,008.49","1,575,513,009.01"
writing,"1,575,513,013.15","1,575,513,014.71"
writing,"1,575,513,021.97","1,575,513,035.92"
writing,"1,575,513,047.81","1,575,513,060.70"
writing,"1,575,513,068.45","1,575,513,077.77"
writing,"1,575,513,092.22","1,575,513,121.67"
writing,"1,575,513,135.11","1,575,513,145.95"
writing,"1,575,513,167.13","1,575,513,174.87"
writing,"1,575,513,216.16","1,575,513,232.16"
writing,"1,575,513,238.87","1,575,513,569.05"
writing,"1,575,513,572.71","1,575,513,573.22"
audio,"1,575,513,647.24","1,575,513,647.76"
writing,"1,575,513,651.39","1,575,513,702.62"
writing,"1,575,513,723.31","1,575,513,723.83"
writing,"1,575,513,725.91","1,575,513,726.94"
writing,"1,575,513,729.02","1,575,513,754.38"
writing,"1,575,513,757.50","1,575,513,760.09"
writing,"1,575,513,767.33","1,575,513,767.85"
writing,"1,575,513,769.40","1,575,513,769.92"
audio,"1,575,513,842.78","1,575,513,852.09"
writing,"1,575,513,854.17","1,575,513,855.20"
writing,"1,575,513,904.35","1,575,513,912.11"
writing,"1,575,513,913.66","1,575,513,932.30"
audio,"1,575,513,944.17","1,575,513,945.21"
audio,"1,575,513,968.48","1,575,513,972.62"
writing,"1,575,514,016.56","1,575,514,026.39"
writing,"1,575,514,105.48","1,575,514,106.00"
writing,"1,575,514,118.93","1,575,514,127.21"
writing,"1,575,514,137.05","1,575,514,138.60"
writing,"1,575,514,155.14","1,575,514,159.29"
writing,"1,575,514,185.68","1,575,514,188.79"
writing,"1,575,514,206.37","1,575,514,218.25"
writing,"1,575,514,236.33","1,575,514,238.91"
writing,"1,575,514,246.16","1,575,514,249.78"
writing,"1,575,514,251.85","1,575,514,275.63"
writing,"1,575,514,287.01","1,575,514,320.66"
writing,"1,575,514,340.32","1,575,514,340.85"
writing,"1,575,514,361.02","1,575,514,416.87"
writing,"1,575,514,418.43","1,575,514,434.99"
writing,"1,575,514,471.74","1,575,514,486.74"
writing,"1,575,514,510.03","1,575,514,511.06"
writing,"1,575,514,519.86","1,575,514,522.46"
writing,"1,575,514,528.15","1,575,514,640.42"
writing,"1,575,514,668.37","1,575,514,803.34"
writing,"1,575,514,806.95","1,575,514,851.44"
writing,"1,575,514,853.00","1,575,514,899.06"
writing,"1,575,514,919.76","1,575,514,923.91"
writing,"1,575,514,934.23","1,575,515,042.33"
audio,"1,575,515,043.36","1,575,515,045.43"
writing,"1,575,515,065.61","1,575,515,067.17"
writing,"1,575,515,099.24","1,575,515,109.06"
writing,"1,575,515,111.14","1,575,515,117.35"
writing,"1,575,515,127.17","1,575,515,127.68"
writing,"1,575,515,130.79","1,575,515,153.55"
writing,"1,575,515,159.76","1,575,515,186.14"
writing,"1,575,515,194.42","1,575,515,225.97"
writing,"1,575,515,234.77","1,575,515,260.62"
writing,"1,575,515,286.98","1,575,515,294.73"
writing,"1,575,515,354.25","1,575,515,364.09"
writing,"1,575,515,374.45","1,575,515,399.79"
writing,"1,575,515,420.49","1,575,515,453.61"
writing,"1,575,515,456.72","1,575,515,476.38"
writing,"1,575,515,499.14","1,575,515,504.31"
writing,"1,575,515,513.11","1,575,515,531.21"
writing,"1,575,515,761.34","1,575,515,771.68"
writing,"1,575,515,773.77","1,575,515,785.14"
writing,"1,575,515,792.90","1,575,515,794.45"
writing,"1,575,515,819.29","1,575,515,833.78"
writing,"1,575,515,856.01","1,575,515,858.08"
writing,"1,575,515,872.03","1,575,515,875.15"
writing,"1,575,515,891.73","1,575,515,908.82"
writing,"1,575,515,925.88","1,575,515,932.61"
writing,"1,575,515,936.74","1,575,515,945.02"
writing,"1,575,515,948.12","1,575,515,949.16"
writing,"1,575,515,953.30","1,575,515,964.17"
writing,"1,575,515,971.93","1,575,515,972.45"
writing,"1,575,515,979.19","1,575,515,983.32"
writing,"1,575,515,988.00","1,575,515,996.80"
writing,"1,575,515,999.90","1,575,516,064.57"
writing,"1,575,516,066.17","1,575,516,093.08"
writing,"1,575,516,095.15","1,575,516,096.70"
writing,"1,575,516,097.74","1,575,516,108.60"
writing,"1,575,516,117.92","1,575,516,119.98"
writing,"1,575,516,123.09","1,575,516,124.64"
writing,"1,575,516,131.90","1,575,516,147.43"
writing,"1,575,516,150.53","1,575,516,153.64"
writing,"1,575,516,173.30","1,575,516,179.51"
writing,"1,575,516,188.82","1,575,516,211.07"
writing,"1,575,516,213.16","1,575,516,214.19"
writing,"1,575,516,239.02","1,575,516,266.45"
writing,"1,575,516,269.04","1,575,516,377.69"
writing,"1,575,516,389.09","1,575,516,414.93"
writing,"1,575,516,423.73","1,575,516,430.98"
writing,"1,575,516,436.17","1,575,516,440.82"
writing,"1,575,516,444.44","1,575,516,468.24"
writing,"1,575,516,479.10","1,575,516,479.62"
writing,"1,575,516,506.99","1,575,516,514.76"
writing,"1,575,516,517.38","1,575,516,531.35"
writing,"1,575,516,554.63","1,575,516,599.65"
writing,"1,575,516,611.54","1,575,516,664.83"
writing,"1,575,516,691.23","1,575,516,717.08"
writing,"1,575,516,776.03","1,575,516,780.69"
writing,"1,575,516,792.06","1,575,516,920.30"
writing,"1,575,516,932.70","1,575,516,961.65"
writing,"1,575,516,968.41","1,575,516,972.03"
writing,"1,575,516,979.27","1,575,516,980.82"
writing,"1,575,516,983.41","1,575,517,062.60"
writing,"1,575,517,064.68","1,575,517,067.26"
writing,"1,575,517,077.62","1,575,517,081.24"
writing,"1,575,517,089.51","1,575,517,111.23"
writing,"1,575,517,117.95","1,575,517,120.53"
writing,"1,575,517,136.04","1,575,517,150.52"
writing,"1,575,517,160.35","1,575,517,268.99"
writing,"1,575,517,282.44","1,575,517,286.59"
writing,"1,575,517,370.91","1,575,517,444.99"
writing,"1,575,517,447.57","1,575,517,522.12"
writing,"1,575,517,531.98","1,575,517,744.10"
writing,"1,575,517,763.23","1,575,517,774.11"
writing,"1,575,517,864.64","1,575,517,889.49"
writing,"1,575,517,898.80","1,575,517,902.92"
writing,"1,575,517,924.61","1,575,517,933.93"
writing,"1,575,517,938.07","1,575,517,958.25"
writing,"1,575,517,967.58","1,575,517,969.65"
writing,"1,575,517,981.55","1,575,517,991.90"
writing,"1,575,517,999.16","1,575,518,009.51"
writing,"1,575,518,014.68","1,575,518,031.25"
writing,"1,575,518,079.85","1,575,518,087.10"
writing,"1,575,518,103.65","1,575,518,127.97"
writing,"1,575,518,130.03","1,575,518,137.27"
writing,"1,575,518,203.99","1,575,518,208.14"
writing,"1,575,518,210.73","1,575,518,213.33"
