Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,577,322,462.81","1,577,322,464.37"
writing,"1,577,360,905.37","1,577,360,907.44"
writing,"1,577,361,225.67","1,577,361,243.22"
writing,"1,577,363,000.79","1,577,363,001.31"
audio,"1,577,364,548.18","1,577,364,552.83"
audio,"1,577,365,121.98","1,577,365,127.13"
writing,"1,577,366,085.96","1,577,366,092.13"
writing,"1,577,366,095.23","1,577,366,099.35"
writing,"1,577,366,109.16","1,577,366,144.26"
audio,"1,577,370,352.34","1,577,370,948.28"
audio,"1,577,371,222.88","1,577,371,225.51"
audio,"1,577,373,906.07","1,577,373,913.29"
audio,"1,577,374,086.99","1,577,374,091.13"
audio,"1,577,375,651.76","1,577,375,654.34"
audio,"1,577,375,953.00","1,577,375,955.07"
writing,"1,577,377,431.42","1,577,377,436.58"
audio,"1,577,377,437.10","1,577,377,440.20"
audio,"1,577,377,441.24","1,577,377,442.78"
writing,"1,577,377,443.31","1,577,377,443.82"
writing,"1,577,377,864.45","1,577,378,294.20"
writing,"1,577,378,302.49","1,577,378,322.62"
writing,"1,577,378,452.66","1,577,378,552.26"
writing,"1,577,378,578.03","1,577,378,579.07"
writing,"1,577,378,583.20","1,577,379,049.71"
writing,"1,577,379,056.93","1,577,379,130.75"
writing,"1,577,379,143.13","1,577,379,806.86"
writing,"1,577,382,299.29","1,577,382,302.37"
writing,"1,577,382,309.06","1,577,382,311.13"
writing,"1,577,382,437.54","1,577,382,454.07"
writing,"1,577,383,582.27","1,577,383,632.36"
writing,"1,577,383,941.28","1,577,384,076.53"
writing,"1,577,384,083.75","1,577,384,091.50"
writing,"1,577,385,458.20","1,577,385,459.24"
writing,"1,577,386,269.78","1,577,386,300.23"
writing,"1,577,388,023.37","1,577,388,033.70"
audio,"1,577,389,035.37","1,577,389,041.04"
audio,"1,577,391,314.36","1,577,391,318.00"
audio,"1,577,391,914.27","1,577,391,914.79"
audio,"1,577,392,361.39","1,577,392,361.90"
writing,"1,577,394,629.20","1,577,394,677.77"
writing,"1,577,394,688.60","1,577,394,693.24"
writing,"1,577,394,707.20","1,577,394,709.26"
writing,"1,577,394,718.55","1,577,394,739.21"
writing,"1,577,394,890.48","1,577,394,895.64"
writing,"1,577,394,901.84","1,577,394,926.11"
writing,"1,577,394,945.25","1,577,394,982.43"
writing,"1,577,395,030.43","1,577,395,037.66"
writing,"1,577,395,039.23","1,577,395,123.91"
writing,"1,577,395,127.53","1,577,395,167.26"
writing,"1,577,395,169.33","1,577,395,193.59"
writing,"1,577,395,221.47","1,577,395,341.72"
writing,"1,577,395,358.18","1,577,395,373.67"
writing,"1,577,395,374.70","1,577,395,394.27"
writing,"1,577,395,409.20","1,577,395,495.94"
writing,"1,577,395,538.82","1,577,395,557.94"
writing,"1,577,395,566.72","1,577,395,568.78"
writing,"1,577,395,573.94","1,577,395,582.20"
writing,"1,577,395,587.38","1,577,395,612.67"
writing,"1,577,395,689.66","1,577,395,758.88"
writing,"1,577,395,804.91","1,577,395,822.48"
writing,"1,577,395,871.61","1,577,395,938.11"
writing,"1,577,398,618.06","1,577,398,846.53"
writing,"1,577,398,860.96","1,577,398,915.65"
writing,"1,577,398,949.17","1,577,399,004.39"
writing,"1,577,399,009.08","1,577,399,066.83"
writing,"1,577,399,070.98","1,577,399,091.61"
writing,"1,577,399,217.57","1,577,399,281.95"
writing,"1,577,399,284.02","1,577,399,288.14"
writing,"1,577,399,332.49","1,577,399,338.68"
writing,"1,577,399,341.29","1,577,399,440.30"
writing,"1,577,399,447.03","1,577,399,448.58"
writing,"1,577,399,548.65","1,577,399,611.08"
writing,"1,577,399,651.84","1,577,399,737.99"
writing,"1,577,399,766.39","1,577,399,771.04"
writing,"1,577,399,821.06","1,577,399,861.30"
writing,"1,577,399,866.46","1,577,399,942.77"
writing,"1,577,399,953.62","1,577,400,057.32"
writing,"1,577,400,130.42","1,577,400,184.58"
writing,"1,577,400,193.84","1,577,400,197.97"
writing,"1,577,400,232.53","1,577,400,243.89"
writing,"1,577,400,285.22","1,577,400,319.84"
writing,"1,577,400,328.63","1,577,400,368.42"
writing,"1,577,400,390.55","1,577,400,439.12"
writing,"1,577,400,477.39","1,577,400,611.22"
writing,"1,577,400,629.81","1,577,400,631.89"
writing,"1,577,400,720.66","1,577,400,725.81"
writing,"1,577,400,727.88","1,577,400,743.89"
writing,"1,577,400,754.76","1,577,400,873.34"
writing,"1,577,400,882.13","1,577,400,932.18"
writing,"1,577,401,453.15","1,577,401,487.70"
writing,"1,577,401,566.67","1,577,401,572.86"
writing,"1,577,402,416.62","1,577,402,429.01"
writing,"1,577,402,433.65","1,577,402,440.37"
writing,"1,577,402,757.72","1,577,402,957.35"
writing,"1,577,403,020.30","1,577,403,063.64"
writing,"1,577,403,069.33","1,577,403,181.79"
