Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,578,355,226.61","1,578,355,277.44"
writing,"1,578,355,284.63","1,578,355,346.31"
writing,"1,578,355,374.52","1,578,355,376.59"
writing,"1,578,355,378.15","1,578,355,393.58"
writing,"1,578,355,398.71","1,578,355,400.25"
writing,"1,578,355,412.07","1,578,355,414.13"
writing,"1,578,355,421.84","1,578,355,426.98"
writing,"1,578,355,442.90","1,578,355,444.96"
writing,"1,578,355,456.27","1,578,355,458.32"
writing,"1,578,355,466.54","1,578,355,473.73"
writing,"1,578,355,495.30","1,578,355,513.27"
writing,"1,578,355,524.57","1,578,355,528.16"
writing,"1,578,355,535.86","1,578,355,543.06"
writing,"1,578,355,887.30","1,578,355,893.47"
writing,"1,578,355,938.57","1,578,355,939.09"
writing,"1,578,355,941.66","1,578,355,959.64"
writing,"1,578,355,973.50","1,578,355,990.45"
writing,"1,578,355,995.59","1,578,355,998.16"
writing,"1,578,355,999.18","1,578,356,000.72"
writing,"1,578,356,001.75","1,578,356,002.27"
writing,"1,578,356,005.87","1,578,356,007.93"
writing,"1,578,356,011.53","1,578,356,017.18"
writing,"1,578,356,022.31","1,578,356,024.37"
writing,"1,578,356,035.65","1,578,356,070.62"
writing,"1,578,356,090.61","1,578,356,092.67"
writing,"1,578,356,093.70","1,578,356,095.76"
writing,"1,578,356,097.81","1,578,356,098.32"
writing,"1,578,356,104.48","1,578,356,123.00"
writing,"1,578,356,128.12","1,578,356,132.24"
writing,"1,578,356,133.78","1,578,356,145.09"
writing,"1,578,356,183.58","1,578,356,193.86"
writing,"1,578,356,198.99","1,578,356,206.71"
writing,"1,578,356,216.46","1,578,356,219.55"
writing,"1,578,356,220.58","1,578,356,225.23"
writing,"1,578,356,227.28","1,578,356,230.88"
writing,"1,578,356,234.47","1,578,356,239.60"
writing,"1,578,356,245.27","1,578,356,248.86"
writing,"1,578,356,250.41","1,578,356,250.92"
writing,"1,578,356,292.98","1,578,356,297.10"
writing,"1,578,356,325.37","1,578,356,341.30"
writing,"1,578,356,388.60","1,578,356,429.72"
writing,"1,578,356,581.57","1,578,356,583.63"
writing,"1,578,356,668.32","1,578,356,673.46"
writing,"1,578,356,686.79","1,578,356,693.99"
writing,"1,578,356,703.21","1,578,356,705.26"
writing,"1,578,356,708.84","1,578,356,719.64"
writing,"1,578,356,731.47","1,578,356,759.23"
writing,"1,578,356,784.38","1,578,356,793.13"
writing,"1,578,356,800.30","1,578,356,804.40"
audio,"1,578,356,863.96","1,578,356,864.48"
writing,"1,578,356,865.50","1,578,356,866.02"
writing,"1,578,356,872.69","1,578,356,878.35"
writing,"1,578,356,883.50","1,578,356,897.39"
writing,"1,578,356,933.38","1,578,356,954.45"
writing,"1,578,356,971.40","1,578,357,212.36"
writing,"1,578,357,220.08","1,578,357,289.90"
writing,"1,578,357,300.68","1,578,357,311.98"
writing,"1,578,357,314.54","1,578,357,317.11"
writing,"1,578,357,324.29","1,578,357,327.89"
writing,"1,578,357,333.02","1,578,357,336.62"
writing,"1,578,357,339.21","1,578,357,355.13"
writing,"1,578,357,376.20","1,578,357,381.34"
writing,"1,578,357,383.91","1,578,357,414.22"
writing,"1,578,357,420.88","1,578,357,421.91"
writing,"1,578,357,424.99","1,578,357,425.52"
writing,"1,578,357,704.59","1,578,357,705.10"
writing,"1,578,360,790.63","1,578,360,791.14"
writing,"1,578,360,844.48","1,578,360,845.00"
writing,"1,578,364,526.79","1,578,364,527.31"
writing,"1,578,366,342.51","1,578,366,344.05"
writing,"1,578,406,486.60","1,578,406,487.11"
writing,"1,578,408,469.66","1,578,408,470.18"
writing,"1,578,408,472.23","1,578,408,473.25"
writing,"1,578,409,359.74","1,578,409,360.25"
writing,"1,578,409,931.52","1,578,409,932.03"
writing,"1,578,409,934.61","1,578,409,976.79"
writing,"1,578,410,482.52","1,578,410,483.03"
writing,"1,578,410,708.62","1,578,410,709.14"
writing,"1,578,411,521.15","1,578,411,601.09"
writing,"1,578,411,936.54","1,578,411,937.07"
writing,"1,578,411,940.16","1,578,411,944.27"
writing,"1,578,412,844.75","1,578,412,902.66"
writing,"1,578,412,911.39","1,578,412,926.26"
writing,"1,578,412,930.89","1,578,412,944.22"
writing,"1,578,412,946.78","1,578,412,957.08"
writing,"1,578,412,958.61","1,578,412,959.13"
writing,"1,578,412,965.79","1,578,412,987.90"
writing,"1,578,412,992.53","1,578,412,999.23"
writing,"1,578,413,004.89","1,578,413,012.59"
writing,"1,578,413,015.68","1,578,413,021.85"
writing,"1,578,413,040.88","1,578,413,042.43"
writing,"1,578,413,060.92","1,578,413,064.00"
writing,"1,578,413,067.08","1,578,413,067.60"
writing,"1,578,413,076.35","1,578,413,076.86"
writing,"1,578,413,082.03","1,578,413,093.34"
writing,"1,578,413,098.47","1,578,413,098.99"
writing,"1,578,413,117.49","1,578,413,177.64"
writing,"1,578,413,185.34","1,578,413,189.97"
writing,"1,578,413,197.67","1,578,413,200.76"
writing,"1,578,413,204.87","1,578,413,219.27"
writing,"1,578,413,220.82","1,578,413,223.39"
writing,"1,578,413,266.07","1,578,413,310.31"
writing,"1,578,413,313.39","1,578,413,314.42"
writing,"1,578,413,319.04","1,578,413,357.11"
writing,"1,578,413,361.23","1,578,413,404.43"
writing,"1,578,413,407.51","1,578,413,408.55"
writing,"1,578,413,414.20","1,578,413,426.02"
writing,"1,578,413,435.79","1,578,413,454.85"
writing,"1,578,413,465.62","1,578,413,541.18"
writing,"1,578,413,542.73","1,578,413,545.81"
writing,"1,578,413,558.65","1,578,413,562.76"
writing,"1,578,413,566.87","1,578,413,583.32"
writing,"1,578,413,585.37","1,578,413,587.43"
writing,"1,578,413,602.32","1,578,413,604.88"
writing,"1,578,413,609.50","1,578,413,619.26"
writing,"1,578,413,751.47","1,578,413,776.18"
writing,"1,578,413,802.91","1,578,413,803.94"
writing,"1,578,413,806.01","1,578,413,846.10"
writing,"1,578,413,858.97","1,578,414,004.46"
writing,"1,578,414,009.07","1,578,414,031.67"
writing,"1,578,414,036.81","1,578,414,042.98"
writing,"1,578,414,087.17","1,578,414,098.99"
writing,"1,578,414,107.22","1,578,414,120.54"
writing,"1,578,414,122.59","1,578,414,124.14"
writing,"1,578,414,131.86","1,578,414,156.55"
writing,"1,578,414,186.31","1,578,414,200.70"
writing,"1,578,414,213.00","1,578,414,237.64"
writing,"1,578,414,258.72","1,578,414,263.86"
writing,"1,578,414,269.52","1,578,414,285.44"
writing,"1,578,414,306.49","1,578,414,325.50"
writing,"1,578,414,341.42","1,578,414,360.44"
writing,"1,578,414,373.30","1,578,414,381.53"
writing,"1,578,414,387.70","1,578,414,388.21"
writing,"1,578,414,400.55","1,578,414,405.69"
writing,"1,578,414,416.50","1,578,414,420.11"
writing,"1,578,414,428.81","1,578,414,429.33"
writing,"1,578,414,436.52","1,578,414,445.26"
writing,"1,578,414,447.32","1,578,414,493.05"
writing,"1,578,414,496.65","1,578,414,498.71"
writing,"1,578,414,514.13","1,578,414,549.03"
writing,"1,578,414,560.31","1,578,414,583.96"
writing,"1,578,414,599.87","1,578,414,610.64"
writing,"1,578,414,612.69","1,578,414,615.26"
writing,"1,578,414,624.53","1,578,414,628.64"
writing,"1,578,414,639.45","1,578,414,651.78"
writing,"1,578,414,667.30","1,578,414,670.90"
writing,"1,578,414,678.63","1,578,414,680.17"
writing,"1,578,414,682.74","1,578,414,683.77"
writing,"1,578,414,711.02","1,578,414,731.55"
writing,"1,578,414,745.42","1,578,414,753.14"
writing,"1,578,414,761.90","1,578,414,779.37"
writing,"1,578,414,783.46","1,578,414,793.76"
writing,"1,578,414,808.65","1,578,414,853.37"
writing,"1,578,414,893.46","1,578,414,893.97"
writing,"1,578,414,928.43","1,578,414,933.58"
writing,"1,578,414,935.65","1,578,414,945.94"
writing,"1,578,414,947.99","1,578,414,950.55"
writing,"1,578,414,975.74","1,578,414,983.97"
writing,"1,578,414,988.08","1,578,414,992.69"
writing,"1,578,415,004.50","1,578,415,006.05"
writing,"1,578,415,012.74","1,578,415,021.48"
writing,"1,578,415,044.09","1,578,415,064.63"
writing,"1,578,415,075.42","1,578,415,091.88"
writing,"1,578,415,095.47","1,578,415,096.50"
writing,"1,578,415,106.26","1,578,415,111.91"
writing,"1,578,415,114.50","1,578,415,231.16"
writing,"1,578,415,232.70","1,578,415,239.37"
writing,"1,578,415,244.00","1,578,415,254.28"
writing,"1,578,415,256.84","1,578,415,257.35"
writing,"1,578,415,260.44","1,578,415,261.47"
writing,"1,578,415,270.22","1,578,415,273.31"
writing,"1,578,415,274.87","1,578,415,280.02"
writing,"1,578,415,299.03","1,578,415,336.01"
writing,"1,578,415,345.27","1,578,415,393.13"
writing,"1,578,415,545.86","1,578,415,558.72"
writing,"1,578,415,571.03","1,578,415,591.10"
writing,"1,578,415,594.19","1,578,415,695.45"
writing,"1,578,415,707.29","1,578,415,712.44"
audio,"1,578,415,750.41","1,578,415,753.49"
writing,"1,578,415,754.52","1,578,415,773.49"
writing,"1,578,415,812.40","1,578,415,814.45"
writing,"1,578,415,834.97","1,578,415,866.72"
writing,"1,578,415,883.63","1,578,415,886.72"
writing,"1,578,415,895.46","1,578,415,895.97"
writing,"1,578,415,972.06","1,578,416,031.17"
writing,"1,578,416,035.28","1,578,416,111.28"
writing,"1,578,416,118.99","1,578,416,132.85"
writing,"1,578,416,135.93","1,578,416,155.44"
writing,"1,578,416,169.34","1,578,416,170.38"
writing,"1,578,416,184.76","1,578,416,199.68"
writing,"1,578,416,210.97","1,578,416,227.92"
writing,"1,578,416,229.47","1,578,416,231.52"
writing,"1,578,416,245.91","1,578,416,246.42"
writing,"1,578,416,258.76","1,578,416,278.30"
writing,"1,578,416,319.94","1,578,416,327.13"
writing,"1,578,416,339.46","1,578,416,347.17"
writing,"1,578,416,352.31","1,578,416,354.88"
writing,"1,578,416,368.76","1,578,416,371.33"
writing,"1,578,416,374.42","1,578,416,376.47"
writing,"1,578,416,378.03","1,578,416,379.58"
writing,"1,578,416,384.73","1,578,416,387.30"
writing,"1,578,416,388.33","1,578,416,406.32"
writing,"1,578,416,408.90","1,578,416,425.35"
writing,"1,578,416,427.92","1,578,416,462.36"
writing,"1,578,416,466.99","1,578,416,470.07"
writing,"1,578,416,478.81","1,578,416,496.79"
writing,"1,578,416,504.51","1,578,416,510.16"
writing,"1,578,416,520.95","1,578,416,527.12"
writing,"1,578,416,534.84","1,578,416,535.89"
writing,"1,578,416,542.07","1,578,416,543.61"
writing,"1,578,416,545.16","1,578,416,555.96"
writing,"1,578,416,558.53","1,578,416,581.14"
writing,"1,578,416,582.70","1,578,416,594.52"
writing,"1,578,416,599.66","1,578,416,623.31"
