Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,576,655,126.33","1,576,655,126.85"
writing,"1,576,655,153.63","1,576,655,154.15"
writing,"1,576,655,190.76","1,576,655,191.27"
writing,"1,576,656,861.82","1,576,656,869.57"
writing,"1,576,657,494.59","1,576,657,503.34"
writing,"1,576,657,506.95","1,576,657,508.52"
writing,"1,576,657,623.88","1,576,657,624.41"
writing,"1,576,657,846.10","1,576,657,847.14"
writing,"1,576,657,887.74","1,576,657,888.25"
writing,"1,576,657,889.29","1,576,657,891.87"
writing,"1,576,658,910.66","1,576,658,915.82"
writing,"1,576,659,029.59","1,576,659,031.14"
writing,"1,576,659,353.12","1,576,659,354.16"
writing,"1,576,659,404.73","1,576,659,405.25"
writing,"1,576,659,410.40","1,576,659,410.92"
audio,"1,576,659,625.87","1,576,659,626.90"
audio,"1,576,659,712.30","1,576,659,712.82"
writing,"1,576,659,724.53","1,576,659,726.06"
writing,"1,576,659,743.40","1,576,659,768.44"
writing,"1,576,664,530.25","1,576,664,541.01"
writing,"1,576,664,637.85","1,576,664,638.87"
writing,"1,576,664,656.28","1,576,664,667.05"
writing,"1,576,664,672.20","1,576,664,681.43"
writing,"1,576,664,695.81","1,576,664,707.09"
writing,"1,576,664,723.50","1,576,664,725.04"
writing,"1,576,664,885.61","1,576,664,904.07"
writing,"1,576,664,910.22","1,576,664,913.81"
writing,"1,576,664,919.44","1,576,664,920.98"
writing,"1,576,664,932.78","1,576,664,948.16"
writing,"1,576,664,970.74","1,576,664,979.98"
writing,"1,576,665,000.48","1,576,665,008.17"
writing,"1,576,665,020.49","1,576,665,031.24"
writing,"1,576,665,094.83","1,576,665,103.02"
writing,"1,576,665,137.89","1,576,665,152.76"
writing,"1,576,665,164.56","1,576,665,167.13"
writing,"1,576,665,201.02","1,576,665,223.59"
writing,"1,576,665,442.58","1,576,665,447.19"
writing,"1,576,665,586.65","1,576,665,636.45"
writing,"1,576,665,648.75","1,576,665,652.87"
writing,"1,576,665,658.00","1,576,665,659.02"
writing,"1,576,665,663.13","1,576,665,667.24"
writing,"1,576,665,676.50","1,576,665,687.29"
writing,"1,576,665,696.52","1,576,665,699.60"
writing,"1,576,665,730.84","1,576,665,741.61"
writing,"1,576,665,889.25","1,576,665,894.90"
writing,"1,576,665,922.07","1,576,665,930.29"
writing,"1,576,665,932.85","1,576,665,937.97"
writing,"1,576,665,945.66","1,576,665,951.31"
writing,"1,576,665,964.15","1,576,665,973.91"
writing,"1,576,666,096.95","1,576,666,109.78"
writing,"1,576,667,262.30","1,576,667,263.33"
writing,"1,576,667,663.98","1,576,667,667.56"
writing,"1,576,667,675.75","1,576,667,678.31"
writing,"1,576,667,685.49","1,576,667,688.57"
writing,"1,576,667,801.72","1,576,667,809.40"
writing,"1,576,667,853.44","1,576,667,948.15"
writing,"1,576,670,435.70","1,576,670,439.81"
writing,"1,576,670,499.34","1,576,670,506.53"
writing,"1,576,670,515.26","1,576,670,521.42"
writing,"1,576,670,566.07","1,576,670,572.23"
writing,"1,576,670,578.40","1,576,670,593.81"
writing,"1,576,670,608.17","1,576,670,623.57"
writing,"1,576,670,788.14","1,576,670,825.61"
writing,"1,576,670,831.24","1,576,670,834.32"
writing,"1,576,670,836.89","1,576,670,838.42"
writing,"1,576,670,844.08","1,576,670,865.13"
writing,"1,576,670,868.71","1,576,670,870.76"
writing,"1,576,670,877.43","1,576,670,883.08"
writing,"1,576,670,888.21","1,576,670,890.78"
writing,"1,576,670,894.87","1,576,670,905.66"
writing,"1,576,670,907.72","1,576,670,917.99"
writing,"1,576,670,922.59","1,576,670,923.62"
writing,"1,576,670,935.94","1,576,670,939.53"
writing,"1,576,670,944.15","1,576,670,963.66"
writing,"1,576,670,965.71","1,576,670,966.75"
writing,"1,576,670,985.22","1,576,670,993.96"
writing,"1,576,670,998.05","1,576,671,011.40"
writing,"1,576,671,031.41","1,576,671,041.18"
writing,"1,576,671,048.37","1,576,671,049.91"
writing,"1,576,671,059.66","1,576,671,063.77"
writing,"1,576,671,073.00","1,576,671,077.61"
writing,"1,576,671,081.20","1,576,671,092.51"
writing,"1,576,671,096.10","1,576,671,105.32"
writing,"1,576,671,107.90","1,576,671,121.77"
writing,"1,576,671,137.65","1,576,671,147.38"
writing,"1,576,671,153.03","1,576,671,160.22"
writing,"1,576,671,176.62","1,576,671,197.17"
writing,"1,576,671,207.42","1,576,671,256.22"
writing,"1,576,671,260.83","1,576,671,274.20"
writing,"1,576,671,277.78","1,576,671,283.95"
writing,"1,576,671,290.62","1,576,671,293.19"
writing,"1,576,671,296.27","1,576,671,298.32"
writing,"1,576,671,300.89","1,576,671,313.72"
writing,"1,576,671,319.36","1,576,671,321.94"
writing,"1,576,671,345.55","1,576,671,349.15"
writing,"1,576,671,407.73","1,576,671,410.30"
writing,"1,576,671,430.84","1,576,671,437.52"
writing,"1,576,671,439.57","1,576,671,448.81"
writing,"1,576,671,457.01","1,576,671,468.32"
writing,"1,576,671,470.88","1,576,671,473.44"
writing,"1,576,671,474.97","1,576,671,478.05"
writing,"1,576,671,481.63","1,576,671,487.80"
writing,"1,576,671,496.53","1,576,671,499.61"
writing,"1,576,671,504.22","1,576,671,527.31"
writing,"1,576,673,962.66","1,576,673,980.11"
writing,"1,576,673,988.83","1,576,674,016.05"
writing,"1,576,674,019.12","1,576,674,025.28"
writing,"1,576,674,065.27","1,576,674,077.09"
writing,"1,576,674,086.84","1,576,674,091.98"
writing,"1,576,674,101.21","1,576,674,106.85"
writing,"1,576,674,117.62","1,576,674,120.18"
writing,"1,576,674,138.63","1,576,674,140.69"
writing,"1,576,674,147.87","1,576,674,151.46"
writing,"1,576,674,164.78","1,576,674,168.38"
writing,"1,576,674,176.07","1,576,674,178.13"
writing,"1,576,674,211.47","1,576,674,215.58"
writing,"1,576,674,262.76","1,576,674,276.63"
writing,"1,576,674,318.74","1,576,674,338.76"
writing,"1,576,674,339.79","1,576,674,341.32"
writing,"1,576,674,343.88","1,576,674,466.62"
writing,"1,576,674,469.68","1,576,674,479.43"
writing,"1,576,674,484.56","1,576,674,493.81"
writing,"1,576,674,505.09","1,576,674,506.11"
writing,"1,576,674,511.25","1,576,674,523.57"
writing,"1,576,674,583.64","1,576,674,584.16"
writing,"1,576,674,601.11","1,576,674,603.17"
writing,"1,576,674,605.73","1,576,674,610.35"
writing,"1,576,674,620.08","1,576,674,643.20"
writing,"1,576,674,645.25","1,576,674,648.32"
writing,"1,576,674,650.88","1,576,674,659.61"
writing,"1,576,674,703.27","1,576,674,726.87"
writing,"1,576,674,749.96","1,576,674,755.10"
writing,"1,576,674,816.15","1,576,674,816.66"
writing,"1,576,674,837.22","1,576,674,856.19"
writing,"1,576,674,864.93","1,576,674,903.91"
writing,"1,576,674,908.02","1,576,674,909.56"
writing,"1,576,674,912.12","1,576,674,928.04"
writing,"1,576,674,929.06","1,576,674,929.57"
writing,"1,576,674,932.14","1,576,674,942.93"
writing,"1,576,674,952.16","1,576,674,953.19"
writing,"1,576,675,095.30","1,576,675,112.26"
writing,"1,576,675,120.46","1,576,675,123.03"
writing,"1,576,675,125.09","1,576,675,126.63"
writing,"1,576,675,128.69","1,576,675,129.20"
writing,"1,576,675,178.98","1,576,675,216.47"
writing,"1,576,675,219.54","1,576,675,221.08"
writing,"1,576,675,229.79","1,576,675,234.93"
writing,"1,576,675,238.52","1,576,675,243.66"
writing,"1,576,675,245.20","1,576,675,268.31"
writing,"1,576,675,274.48","1,576,675,282.70"
writing,"1,576,675,286.29","1,576,675,299.15"
writing,"1,576,675,304.79","1,576,675,321.22"
writing,"1,576,675,323.27","1,576,675,327.88"
writing,"1,576,675,333.53","1,576,675,337.63"
writing,"1,576,675,340.20","1,576,675,352.52"
writing,"1,576,675,356.12","1,576,675,361.75"
writing,"1,576,675,364.32","1,576,675,367.91"
writing,"1,576,675,370.47","1,576,675,372.00"
writing,"1,576,675,393.56","1,576,675,405.89"
writing,"1,576,675,420.24","1,576,675,420.75"
writing,"1,576,675,449.03","1,576,675,460.33"
writing,"1,576,675,464.95","1,576,675,514.26"
writing,"1,576,675,517.84","1,576,675,539.91"
writing,"1,576,675,544.01","1,576,675,547.09"
writing,"1,576,675,548.63","1,576,675,557.87"
writing,"1,576,675,561.46","1,576,675,563.01"
