Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,566,083,562.12","1,566,083,570.46"
writing,"1,566,089,944.90","1,566,089,948.03"
audio,"1,566,104,390.00","1,566,104,392.62"
audio,"1,566,145,557.43","1,566,145,557.96"
writing,"1,566,145,559.52","1,566,145,589.71"
writing,"1,566,150,137.46","1,566,150,188.20"
writing,"1,566,150,190.82","1,566,150,248.34"
writing,"1,566,150,254.12","1,566,150,266.67"
writing,"1,566,150,272.43","1,566,150,272.95"
writing,"1,566,151,264.03","1,566,151,265.60"
writing,"1,566,151,283.90","1,566,151,354.95"
audio,"1,566,155,506.09","1,566,155,509.76"
audio,"1,566,155,516.65","1,566,155,522.43"
writing,"1,566,155,690.97","1,566,155,691.50"
audio,"1,566,155,692.03","1,566,155,692.55"
writing,"1,566,155,693.08","1,566,155,694.14"
writing,"1,566,159,168.29","1,566,159,169.85"
writing,"1,566,159,490.60","1,566,159,496.88"
writing,"1,566,160,744.32","1,566,160,746.42"
writing,"1,566,160,757.41","1,566,160,768.41"
writing,"1,566,161,537.23","1,566,161,548.26"
writing,"1,566,161,551.41","1,566,161,555.10"
writing,"1,566,161,562.44","1,566,161,573.45"
writing,"1,566,161,575.03","1,566,161,639.94"
writing,"1,566,161,645.69","1,566,161,650.92"
writing,"1,566,161,655.63","1,566,161,658.29"
writing,"1,566,161,665.15","1,566,161,667.24"
writing,"1,566,161,669.87","1,566,161,671.44"
writing,"1,566,161,680.91","1,566,161,681.96"
writing,"1,566,161,685.14","1,566,161,686.71"
writing,"1,566,161,698.78","1,566,161,700.35"
writing,"1,566,161,705.63","1,566,161,747.00"
writing,"1,566,161,919.40","1,566,161,926.21"
writing,"1,566,161,943.54","1,566,161,958.20"
writing,"1,566,161,970.29","1,566,162,026.30"
writing,"1,566,162,044.10","1,566,162,056.69"
writing,"1,566,162,079.77","1,566,162,083.43"
writing,"1,566,162,094.46","1,566,162,109.17"
writing,"1,566,162,112.32","1,566,162,121.23"
writing,"1,566,162,128.05","1,566,162,132.76"
writing,"1,566,162,138.53","1,566,162,141.67"
writing,"1,566,162,147.47","1,566,162,150.61"
writing,"1,566,162,161.15","1,566,162,163.28"
writing,"1,566,162,170.61","1,566,162,174.28"
writing,"1,566,162,177.97","1,566,162,193.16"
writing,"1,566,162,199.97","1,566,162,203.63"
writing,"1,566,162,221.45","1,566,162,223.02"
