Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,569,061,551.53","1,569,061,554.12"
writing,"1,569,062,329.27","1,569,062,333.94"
writing,"1,569,062,337.07","1,569,062,401.94"
writing,"1,569,062,409.72","1,569,062,435.68"
writing,"1,569,062,444.50","1,569,062,462.14"
writing,"1,569,062,474.59","1,569,062,516.11"
writing,"1,569,077,276.83","1,569,077,277.87"
writing,"1,569,077,632.09","1,569,077,633.14"
writing,"1,569,078,238.69","1,569,078,239.22"
writing,"1,569,078,262.67","1,569,078,263.19"
writing,"1,569,079,771.95","1,569,079,824.47"
visual,"1,569,080,689.99","1,569,080,729.53"
visual,"1,569,080,738.91","1,569,080,977.56"
visual,"1,569,081,017.79","1,569,081,189.35"
visual,"1,569,081,193.54","1,569,081,349.43"
writing,"1,569,081,349.95","1,569,081,350.99"
visual,"1,569,081,351.52","1,569,081,431.54"
writing,"1,569,081,432.06","1,569,081,462.27"
visual,"1,569,081,462.79","1,569,081,575.13"
writing,"1,569,081,575.65","1,569,081,587.14"
writing,"1,569,081,590.79","1,569,081,591.31"
writing,"1,569,081,593.93","1,569,081,595.49"
writing,"1,569,081,601.23","1,569,081,615.81"
visual,"1,569,081,616.33","1,569,081,618.41"
writing,"1,569,081,706.96","1,569,081,707.48"
writing,"1,569,081,726.75","1,569,081,740.80"
writing,"1,569,081,746.02","1,569,081,760.60"
writing,"1,569,081,767.90","1,569,081,778.32"
writing,"1,569,081,780.93","1,569,081,789.78"
writing,"1,569,081,799.67","1,569,081,807.99"
writing,"1,569,081,811.14","1,569,081,816.87"
writing,"1,569,081,823.63","1,569,081,827.27"
writing,"1,569,081,848.62","1,569,081,858.50"
writing,"1,569,081,859.54","1,569,081,864.76"
writing,"1,569,081,868.45","1,569,081,871.56"
writing,"1,569,081,873.63","1,569,081,885.60"
writing,"1,569,081,892.38","1,569,081,899.14"
writing,"1,569,081,903.81","1,569,081,910.59"
writing,"1,569,081,948.11","1,569,081,965.81"
writing,"1,569,081,972.07","1,569,081,979.37"
writing,"1,569,082,071.10","1,569,082,077.36"
writing,"1,569,082,080.50","1,569,082,131.54"
writing,"1,569,082,138.86","1,569,082,156.04"
visual,"1,569,082,188.93","1,569,082,193.08"
visual,"1,569,082,195.16","1,569,082,245.63"
writing,"1,569,082,252.44","1,569,082,252.96"
visual,"1,569,082,253.48","1,569,082,268.59"
writing,"1,569,082,284.22","1,569,082,286.35"
visual,"1,569,082,286.87","1,569,082,332.68"
writing,"1,569,082,334.29","1,569,082,335.33"
writing,"1,569,082,338.46","1,569,082,370.24"
writing,"1,569,082,381.72","1,569,082,385.37"
writing,"1,569,082,388.00","1,569,082,392.70"
writing,"1,569,082,400.53","1,569,082,401.05"
writing,"1,569,082,406.31","1,569,082,407.37"
writing,"1,569,082,420.42","1,569,082,423.02"
writing,"1,569,082,448.60","1,569,082,453.30"
writing,"1,569,082,892.03","1,569,082,905.60"
writing,"1,569,082,908.73","1,569,082,911.86"
writing,"1,569,082,915.00","1,569,082,916.04"
writing,"1,569,083,436.07","1,569,083,437.11"
writing,"1,569,083,449.12","1,569,083,449.65"
writing,"1,569,083,657.12","1,569,083,693.62"
writing,"1,569,083,704.61","1,569,083,720.27"
writing,"1,569,083,729.14","1,569,083,738.01"
writing,"1,569,084,024.95","1,569,084,025.99"
