Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,567,144,178.19","1,567,144,188.51"
audio,"1,567,144,415.32","1,567,144,419.46"
audio,"1,567,144,652.97","1,567,144,654.53"
audio,"1,567,152,554.88","1,567,152,556.44"
writing,"1,567,158,914.49","1,567,158,933.10"
writing,"1,567,158,942.92","1,567,158,944.47"
writing,"1,567,158,953.78","1,567,158,960.50"
writing,"1,567,158,971.36","1,567,158,995.67"
writing,"1,567,158,998.26","1,567,159,009.64"
writing,"1,567,159,015.85","1,567,159,022.06"
writing,"1,567,159,024.65","1,567,159,060.35"
writing,"1,567,159,066.03","1,567,159,110.53"
writing,"1,567,159,114.16","1,567,159,133.82"
writing,"1,567,159,136.40","1,567,159,144.68"
writing,"1,567,159,160.19","1,567,159,242.56"
writing,"1,567,159,244.63","1,567,159,250.32"
writing,"1,567,159,260.69","1,567,159,324.29"
writing,"1,567,159,325.84","1,567,159,327.91"
audio,"1,567,159,351.19","1,567,159,352.74"
writing,"1,567,159,931.40","1,567,160,041.07"
writing,"1,567,160,654.46","1,567,160,672.57"
writing,"1,567,161,063.56","1,567,161,080.67"
writing,"1,567,161,088.50","1,567,161,107.67"
writing,"1,567,161,914.30","1,567,161,934.45"
writing,"1,567,161,942.20","1,567,161,964.96"
writing,"1,567,161,978.92","1,567,162,044.10"
writing,"1,567,162,051.90","1,567,162,078.80"
writing,"1,567,162,085.52","1,567,162,104.65"
writing,"1,567,162,164.11","1,567,162,173.94"
writing,"1,567,162,177.59","1,567,162,185.36"
writing,"1,567,162,187.95","1,567,162,190.02"
writing,"1,567,162,197.26","1,567,162,219.50"
writing,"1,567,162,227.78","1,567,162,238.65"
writing,"1,567,162,275.42","1,567,162,285.77"
writing,"1,567,162,290.94","1,567,162,291.46"
writing,"1,567,162,297.19","1,567,162,300.80"
writing,"1,567,162,304.43","1,567,162,305.99"
writing,"1,567,162,308.06","1,567,162,310.65"
writing,"1,567,162,317.89","1,567,162,324.62"
writing,"1,567,162,489.62","1,567,162,492.20"
writing,"1,567,162,502.05","1,567,162,504.12"
writing,"1,567,162,505.67","1,567,162,519.65"
writing,"1,567,162,532.60","1,567,162,537.25"
writing,"1,567,162,554.83","1,567,162,561.56"
writing,"1,567,162,573.97","1,567,162,630.85"
writing,"1,567,162,816.64","1,567,162,923.72"
writing,"1,567,162,927.33","1,567,162,939.24"
writing,"1,567,162,940.79","1,567,162,956.31"
writing,"1,567,162,963.55","1,567,162,976.48"
writing,"1,567,162,994.06","1,567,162,994.58"
writing,"1,567,163,791.44","1,567,163,809.54"
writing,"1,567,163,820.41","1,567,163,822.47"
writing,"1,567,163,832.31","1,567,163,849.92"
writing,"1,567,166,010.11","1,567,166,015.80"
writing,"1,567,166,040.12","1,567,166,069.10"
writing,"1,567,166,076.35","1,567,166,077.38"
writing,"1,567,166,097.06","1,567,166,099.13"
writing,"1,567,166,729.84","1,567,166,736.58"
writing,"1,567,166,758.33","1,567,166,769.72"
writing,"1,567,166,788.88","1,567,166,789.40"
writing,"1,567,166,917.70","1,567,166,918.74"
writing,"1,567,166,937.91","1,567,166,971.55"
writing,"1,567,166,985.53","1,567,167,010.38"
writing,"1,567,167,014.54","1,567,167,026.96"
writing,"1,567,167,044.56","1,567,167,045.08"
writing,"1,567,167,096.82","1,567,167,109.25"
writing,"1,567,167,119.59","1,567,167,125.81"
writing,"1,567,167,192.07","1,567,167,331.62"
writing,"1,567,167,337.32","1,567,167,338.88"
writing,"1,567,167,351.32","1,567,167,363.77"
writing,"1,567,167,377.77","1,567,167,395.42"
writing,"1,567,167,406.82","1,567,167,407.86"
writing,"1,567,167,427.57","1,567,167,439.49"
writing,"1,567,167,448.81","1,567,167,449.86"
writing,"1,567,167,460.24","1,567,167,680.20"
writing,"1,567,167,694.76","1,567,167,726.39"
writing,"1,567,167,733.14","1,567,167,734.70"
writing,"1,567,167,751.79","1,567,167,753.35"
writing,"1,567,167,769.41","1,567,167,773.55"
writing,"1,567,167,776.14","1,567,167,776.66"
writing,"1,567,167,781.85","1,567,167,783.41"
writing,"1,567,167,799.99","1,567,167,832.13"
writing,"1,567,167,841.99","1,567,167,844.58"
writing,"1,567,167,848.74","1,567,167,857.04"
writing,"1,567,167,861.19","1,567,167,870.01"
writing,"1,567,167,898.52","1,567,167,901.64"
writing,"1,567,167,969.50","1,567,167,979.36"
writing,"1,567,167,986.10","1,567,168,002.70"
writing,"1,567,168,007.89","1,567,168,008.93"
writing,"1,567,168,016.18","1,567,168,086.69"
writing,"1,567,168,092.41","1,567,168,093.44"
writing,"1,567,168,101.74","1,567,168,104.33"
writing,"1,567,168,154.63","1,567,168,204.44"
writing,"1,567,168,211.18","1,567,168,412.96"
writing,"1,567,168,417.62","1,567,168,423.84"
writing,"1,567,168,426.44","1,567,168,432.65"
writing,"1,567,168,434.20","1,567,168,459.09"
writing,"1,567,168,469.45","1,567,168,674.31"
writing,"1,567,168,680.01","1,567,168,733.42"
writing,"1,567,168,738.60","1,567,168,741.70"
writing,"1,567,168,743.26","1,567,168,781.63"
writing,"1,567,168,787.32","1,567,168,817.40"
writing,"1,567,168,835.02","1,567,168,918.01"
writing,"1,567,168,926.29","1,567,168,963.63"
writing,"1,567,168,971.41","1,567,168,972.45"
writing,"1,567,168,981.77","1,567,169,009.26"
writing,"1,567,169,011.86","1,567,169,016.01"
writing,"1,567,169,020.68","1,567,169,040.87"
writing,"1,567,169,054.85","1,567,169,057.44"
writing,"1,567,169,064.17","1,567,169,089.04"
writing,"1,567,169,091.62","1,567,169,122.16"
writing,"1,567,169,125.78","1,567,169,127.34"
writing,"1,567,169,143.39","1,567,169,161.50"
writing,"1,567,169,172.37","1,567,169,213.79"
writing,"1,567,169,218.96","1,567,169,219.48"
writing,"1,567,169,234.50","1,567,169,258.85"
writing,"1,567,169,265.06","1,567,169,266.09"
writing,"1,567,169,272.32","1,567,169,297.72"
writing,"1,567,169,309.12","1,567,169,313.79"
writing,"1,567,169,532.73","1,567,169,539.98"
audio,"1,567,169,540.50","1,567,169,541.54"
writing,"1,567,169,613.12","1,567,169,654.53"
writing,"1,567,169,657.11","1,567,169,669.54"
writing,"1,567,169,675.75","1,567,169,714.06"
writing,"1,567,169,720.78","1,567,169,762.20"
writing,"1,567,169,764.79","1,567,169,797.42"
audio,"1,567,169,812.93","1,567,169,814.48"
writing,"1,567,169,960.42","1,567,169,961.97"
writing,"1,567,169,963.01","1,567,169,975.95"
audio,"1,567,170,028.71","1,567,170,030.27"
writing,"1,567,170,030.79","1,567,170,031.82"
audio,"1,567,170,032.35","1,567,170,057.20"
writing,"1,567,170,260.91","1,567,170,264.02"
writing,"1,567,170,278.53","1,567,170,279.56"
writing,"1,567,170,338.70","1,567,170,346.47"
writing,"1,567,170,347.53","1,567,170,376.06"
writing,"1,567,170,393.67","1,567,170,418.03"
writing,"1,567,170,424.27","1,567,170,451.24"
writing,"1,567,170,452.80","1,567,170,512.98"
writing,"1,567,170,527.49","1,567,170,547.71"
writing,"1,567,170,552.89","1,567,170,555.48"
writing,"1,567,170,563.27","1,567,170,590.77"
writing,"1,567,170,599.57","1,567,170,616.67"
audio,"1,567,170,691.83","1,567,170,692.86"
writing,"1,567,170,693.38","1,567,170,716.71"
writing,"1,567,170,744.25","1,567,170,815.82"
writing,"1,567,170,843.29","1,567,170,867.65"
writing,"1,567,170,875.94","1,567,170,882.16"
writing,"1,567,170,894.60","1,567,170,920.52"
writing,"1,567,170,929.86","1,567,170,939.20"
writing,"1,567,170,943.86","1,567,170,991.56"
writing,"1,567,170,997.78","1,567,171,018.48"
writing,"1,567,171,026.76","1,567,171,053.73"
writing,"1,567,171,061.49","1,567,171,094.68"
writing,"1,567,171,103.99","1,567,171,136.66"
writing,"1,567,171,161.03","1,567,171,163.62"
writing,"1,567,171,166.74","1,567,171,171.41"
writing,"1,567,171,181.79","1,567,171,189.05"
writing,"1,567,171,195.31","1,567,171,198.93"
writing,"1,567,171,204.61","1,567,171,210.31"
writing,"1,567,171,216.01","1,567,171,220.67"
writing,"1,567,171,229.48","1,567,171,244.52"
writing,"1,567,171,251.26","1,567,171,257.49"
writing,"1,567,171,263.74","1,567,171,268.94"
writing,"1,567,171,276.71","1,567,171,277.75"
writing,"1,567,171,285.53","1,567,171,326.48"
writing,"1,567,171,334.78","1,567,171,339.95"
writing,"1,567,171,342.06","1,567,171,384.07"
writing,"1,567,171,392.35","1,567,171,409.98"
writing,"1,567,171,419.82","1,567,171,446.26"
writing,"1,567,171,449.37","1,567,171,460.78"
writing,"1,567,171,472.70","1,567,171,482.03"
writing,"1,567,171,489.29","1,567,171,513.15"
writing,"1,567,171,520.93","1,567,171,530.26"
writing,"1,567,171,536.99","1,567,171,548.92"
writing,"1,567,171,562.40","1,567,171,610.64"
writing,"1,567,171,633.45","1,567,171,633.97"
writing,"1,567,171,763.12","1,567,171,792.68"
writing,"1,567,171,801.53","1,567,171,815.00"
writing,"1,567,171,829.50","1,567,171,853.34"
writing,"1,567,171,861.10","1,567,171,866.29"
writing,"1,567,171,874.04","1,567,171,881.82"
writing,"1,567,171,891.14","1,567,171,914.98"
writing,"1,567,171,939.89","1,567,171,951.82"
writing,"1,567,171,960.11","1,567,171,968.93"
writing,"1,567,171,978.26","1,567,172,137.54"
writing,"1,567,172,146.37","1,567,172,148.45"
writing,"1,567,172,155.20","1,567,172,162.47"
writing,"1,567,172,197.72","1,567,172,253.23"
writing,"1,567,172,256.87","1,567,172,272.43"
writing,"1,567,172,275.54","1,567,172,286.42"
writing,"1,567,172,295.22","1,567,172,310.26"
writing,"1,567,172,312.34","1,567,172,313.37"
writing,"1,567,172,321.15","1,567,172,322.71"
audio,"1,567,172,333.62","1,567,172,342.42"
writing,"1,567,172,342.94","1,567,172,343.45"
writing,"1,567,172,347.61","1,567,172,352.27"
writing,"1,567,172,367.30","1,567,172,370.94"
writing,"1,567,172,378.22","1,567,172,380.29"
writing,"1,567,172,385.99","1,567,172,388.57"
writing,"1,567,172,487.61","1,567,172,644.27"
writing,"1,567,172,657.32","1,567,172,660.44"
writing,"1,567,172,662.02","1,567,172,663.57"
writing,"1,567,172,666.68","1,567,172,717.52"
writing,"1,567,172,726.89","1,567,172,771.51"
writing,"1,567,172,782.92","1,567,172,791.23"
writing,"1,567,172,801.08","1,567,172,848.30"
writing,"1,567,172,878.89","1,567,172,922.50"
writing,"1,567,172,975.03","1,567,172,990.26"
writing,"1,567,172,995.44","1,567,172,998.55"
writing,"1,567,173,388.07","1,567,173,390.68"
writing,"1,567,181,773.09","1,567,181,775.15"
audio,"1,567,184,439.94","1,567,184,448.25"
audio,"1,567,184,450.77","1,567,184,480.36"
audio,"1,567,184,482.98","1,567,184,512.59"
writing,"1,567,184,513.11","1,567,184,526.61"
writing,"1,567,185,097.62","1,567,185,126.15"
writing,"1,567,185,148.48","1,567,185,172.34"
writing,"1,567,185,199.81","1,567,185,200.33"
writing,"1,567,185,208.61","1,567,185,224.71"
writing,"1,567,185,245.47","1,567,185,263.13"
writing,"1,567,185,276.62","1,567,185,294.27"
writing,"1,567,185,302.07","1,567,185,325.96"
writing,"1,567,185,341.01","1,567,185,361.79"
writing,"1,567,185,374.25","1,567,185,381.00"
writing,"1,567,187,759.94","1,567,187,860.14"
writing,"1,567,187,861.70","1,567,187,862.75"
writing,"1,567,188,253.82","1,567,188,257.47"
writing,"1,567,192,205.60","1,567,192,541.54"
writing,"1,567,194,622.11","1,567,194,626.28"
writing,"1,567,194,636.67","1,567,194,650.71"
writing,"1,567,194,652.27","1,567,194,654.87"
writing,"1,567,194,660.08","1,567,194,660.61"
writing,"1,567,194,663.22","1,567,194,738.11"
writing,"1,567,194,749.03","1,567,194,843.19"
writing,"1,567,194,846.32","1,567,194,851.52"
