Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,559,518,863.82","1,559,518,867.43"
audio,"1,559,518,983.58","1,559,518,993.41"
audio,"1,559,519,025.41","1,559,519,025.92"
audio,"1,559,519,959.57","1,559,519,975.09"
writing,"1,559,519,975.61","1,559,519,976.13"
audio,"1,559,520,406.59","1,559,520,407.63"
audio,"1,559,520,747.15","1,559,520,751.81"
writing,"1,559,520,753.36","1,559,520,776.16"
writing,"1,559,520,782.91","1,559,520,784.99"
writing,"1,559,520,873.11","1,559,520,873.63"
audio,"1,559,520,874.17","1,559,520,874.69"
audio,"1,559,521,144.47","1,559,521,148.10"
audio,"1,559,521,480.82","1,559,521,481.33"
audio,"1,559,521,500.50","1,559,521,501.02"
writing,"1,559,521,920.85","1,559,521,921.88"
writing,"1,559,521,926.03","1,559,521,934.86"
writing,"1,559,521,937.45","1,559,521,947.31"
writing,"1,559,521,970.14","1,559,521,974.81"
writing,"1,559,521,991.93","1,559,521,995.05"
writing,"1,559,522,003.37","1,559,522,004.41"
writing,"1,559,522,045.94","1,559,522,046.97"
writing,"1,559,522,051.13","1,559,522,053.72"
writing,"1,559,522,056.32","1,559,522,056.84"
writing,"1,559,522,067.22","1,559,522,090.57"
writing,"1,559,522,231.68","1,559,522,247.24"
writing,"1,559,522,261.25","1,559,522,293.43"
writing,"1,559,522,303.32","1,559,522,312.12"
writing,"1,559,522,313.15","1,559,522,365.55"
writing,"1,559,522,375.40","1,559,522,401.35"
writing,"1,559,522,413.81","1,559,522,416.92"
writing,"1,559,522,419.51","1,559,522,423.66"
writing,"1,559,522,425.73","1,559,522,433.51"
writing,"1,559,522,435.58","1,559,522,440.77"
writing,"1,559,522,454.25","1,559,522,498.38"
writing,"1,559,522,511.39","1,559,522,522.29"
writing,"1,559,522,589.28","1,559,522,754.30"
writing,"1,559,522,757.93","1,559,522,769.35"
writing,"1,559,522,772.46","1,559,522,783.36"
writing,"1,559,522,784.39","1,559,522,792.68"
writing,"1,559,522,793.71","1,559,522,802.01"
writing,"1,559,522,812.38","1,559,523,010.59"
writing,"1,559,523,017.86","1,559,523,023.06"
writing,"1,559,523,025.66","1,559,523,026.18"
writing,"1,559,523,039.14","1,559,523,041.74"
writing,"1,559,523,222.04","1,559,523,235.52"
writing,"1,559,523,237.08","1,559,523,258.35"
writing,"1,559,523,259.91","1,559,523,263.54"
writing,"1,559,523,275.46","1,559,523,279.64"
writing,"1,559,523,281.20","1,559,523,293.66"
writing,"1,559,523,338.78","1,559,523,345.50"
writing,"1,559,523,365.15","1,559,523,368.24"
writing,"1,559,523,496.80","1,559,523,500.94"
writing,"1,559,523,560.68","1,559,523,561.20"
writing,"1,559,523,568.98","1,559,523,571.57"
writing,"1,559,523,572.61","1,559,523,574.17"
writing,"1,559,523,584.02","1,559,523,633.83"
writing,"1,559,523,783.27","1,559,523,783.79"
writing,"1,559,523,808.69","1,559,523,810.76"
writing,"1,559,523,826.83","1,559,523,836.70"
writing,"1,559,523,883.92","1,559,523,894.82"
writing,"1,559,523,966.41","1,559,523,979.38"
writing,"1,559,523,981.48","1,559,523,987.71"
audio,"1,559,524,081.65","1,559,524,082.16"
writing,"1,559,524,082.71","1,559,524,086.35"
audio,"1,559,524,331.86","1,559,524,332.90"
audio,"1,559,525,028.84","1,559,525,029.89"
writing,"1,559,527,255.36","1,559,527,257.45"
writing,"1,559,527,299.47","1,559,527,299.99"
writing,"1,559,527,723.23","1,559,527,723.74"
audio,"1,559,527,724.26","1,559,527,724.78"
writing,"1,559,527,729.47","1,559,527,730.51"
audio,"1,559,538,103.81","1,559,538,106.93"
writing,"1,559,538,173.83","1,559,538,176.42"
writing,"1,559,538,186.82","1,559,538,204.49"
audio,"1,559,538,306.73","1,559,538,308.80"
writing,"1,559,539,135.96","1,559,539,136.48"
writing,"1,559,540,383.40","1,559,540,383.92"
audio,"1,559,540,384.46","1,559,540,384.98"
writing,"1,559,540,472.35","1,559,540,473.39"
audio,"1,559,544,183.44","1,559,544,183.96"
writing,"1,559,544,184.48","1,559,544,185.51"
audio,"1,559,544,188.10","1,559,544,188.62"
writing,"1,559,544,189.14","1,559,544,189.66"
audio,"1,559,544,933.36","1,559,544,940.15"
writing,"1,559,544,940.67","1,559,544,943.27"
writing,"1,559,544,944.84","1,559,544,966.18"
writing,"1,559,544,979.73","1,559,545,015.65"
writing,"1,559,545,017.78","1,559,545,020.90"
writing,"1,559,545,022.47","1,559,545,023.51"
writing,"1,559,545,705.70","1,559,545,795.83"
writing,"1,559,545,797.40","1,559,545,814.60"
writing,"1,559,545,830.79","1,559,545,886.02"
writing,"1,559,549,314.96","1,559,549,318.60"
writing,"1,559,549,321.73","1,559,549,322.78"
writing,"1,559,549,326.99","1,559,549,328.55"
writing,"1,559,549,331.69","1,559,549,333.26"
writing,"1,559,549,391.13","1,559,549,404.17"
writing,"1,559,553,343.90","1,559,553,368.27"
writing,"1,559,554,049.49","1,559,554,214.29"
audio,"1,559,554,236.79","1,559,554,237.30"
