Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,563,773,871.53","1,563,773,875.68"
writing,"1,563,775,031.08","1,563,775,033.67"
writing,"1,563,780,907.09","1,563,780,939.28"
writing,"1,563,786,218.46","1,563,786,219.50"
writing,"1,563,786,233.50","1,563,786,244.36"
writing,"1,563,786,249.54","1,563,786,252.13"
audio,"1,563,786,252.65","1,563,786,253.69"
writing,"1,563,786,274.44","1,563,786,275.49"
writing,"1,563,786,306.10","1,563,786,322.68"
writing,"1,563,789,814.71","1,563,789,815.23"
writing,"1,563,789,829.25","1,563,789,839.12"
writing,"1,563,789,844.84","1,563,789,856.26"
writing,"1,563,789,864.10","1,563,789,865.66"
writing,"1,563,789,900.46","1,563,789,902.53"
writing,"1,563,789,903.57","1,563,789,920.21"
writing,"1,563,789,922.82","1,563,789,946.72"
writing,"1,563,789,970.11","1,563,790,015.92"
writing,"1,563,790,021.13","1,563,790,030.99"
writing,"1,563,790,066.37","1,563,790,070.53"
writing,"1,563,790,096.05","1,563,790,108.52"
writing,"1,563,790,119.44","1,563,790,133.48"
writing,"1,563,790,166.21","1,563,790,168.80"
writing,"1,563,790,171.95","1,563,790,184.01"
writing,"1,563,790,189.52","1,563,790,193.40"
writing,"1,563,790,195.77","1,563,790,200.10"
writing,"1,563,790,291.33","1,563,790,301.21"
writing,"1,563,790,323.60","1,563,790,328.80"
writing,"1,563,790,352.23","1,563,790,355.87"
writing,"1,563,790,358.46","1,563,790,368.86"
writing,"1,563,790,373.02","1,563,790,382.38"
writing,"1,563,790,407.96","1,563,790,409.52"
writing,"1,563,790,433.01","1,563,790,466.30"
writing,"1,563,790,630.41","1,563,790,633.53"
writing,"1,563,790,707.19","1,563,790,720.21"
writing,"1,563,790,906.20","1,563,790,935.82"
writing,"1,563,790,937.38","1,563,791,009.60"
writing,"1,563,791,036.10","1,563,791,042.85"
writing,"1,563,791,049.58","1,563,791,082.84"
writing,"1,563,791,116.57","1,563,791,209.05"
writing,"1,563,791,223.08","1,563,791,619.87"
writing,"1,563,791,624.02","1,563,791,632.84"
writing,"1,563,791,643.21","1,563,791,647.37"
writing,"1,563,791,649.45","1,563,791,651.51"
writing,"1,563,791,670.71","1,563,791,674.34"
writing,"1,563,791,679.02","1,563,791,699.29"
writing,"1,563,791,712.27","1,563,791,715.39"
writing,"1,563,791,722.65","1,563,791,732.01"
writing,"1,563,792,645.31","1,563,792,689.48"
writing,"1,563,792,718.63","1,563,792,726.42"
writing,"1,563,792,741.54","1,563,792,760.34"
writing,"1,563,792,764.00","1,563,792,779.58"
writing,"1,563,792,781.66","1,563,792,782.71"
writing,"1,563,792,795.69","1,563,792,810.25"
writing,"1,563,792,812.92","1,563,792,822.32"
writing,"1,563,792,834.32","1,563,792,843.15"
