Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,557,453,994.33","1,557,454,012.92"
writing,"1,557,494,483.52","1,557,494,489.74"
visual,"1,557,503,772.33","1,557,503,777.01"
visual,"1,557,503,783.23","1,557,503,834.65"
visual,"1,557,503,842.46","1,557,503,857.54"
visual,"1,557,504,202.87","1,557,504,208.56"
visual,"1,557,504,241.89","1,557,504,252.30"
visual,"1,557,504,254.90","1,557,504,316.74"
visual,"1,557,504,347.43","1,557,504,355.25"
visual,"1,557,504,361.99","1,557,504,410.35"
visual,"1,557,504,415.55","1,557,504,450.93"
visual,"1,557,504,482.17","1,557,504,486.86"
visual,"1,557,504,496.27","1,557,504,496.79"
visual,"1,557,504,690.61","1,557,504,718.17"
visual,"1,557,504,721.34","1,557,504,725.50"
visual,"1,557,504,729.67","1,557,504,734.87"
visual,"1,557,504,735.92","1,557,504,744.76"
visual,"1,557,504,746.84","1,557,504,789.97"
