Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,566,601,361.82","1,566,601,365.45"
writing,"1,566,601,620.81","1,566,601,621.34"
audio,"1,566,601,721.53","1,566,601,723.09"
writing,"1,566,602,490.79","1,566,602,491.31"
audio,"1,566,602,491.83","1,566,602,610.50"
writing,"1,566,602,611.02","1,566,602,618.29"
audio,"1,566,602,701.31","1,566,602,702.35"
writing,"1,566,602,933.19","1,566,602,933.71"
audio,"1,566,602,934.23","1,566,602,936.84"
audio,"1,566,603,114.34","1,566,603,115.38"
audio,"1,566,605,350.57","1,566,605,356.78"
writing,"1,566,605,552.35","1,566,605,555.47"
writing,"1,566,605,561.72","1,566,605,595.44"
writing,"1,566,605,602.72","1,566,605,603.26"
writing,"1,566,605,614.13","1,566,605,614.65"
audio,"1,566,605,615.16","1,566,605,618.28"
audio,"1,566,605,662.80","1,566,605,666.95"
writing,"1,566,605,690.80","1,566,605,693.92"
writing,"1,566,605,697.04","1,566,605,697.56"
writing,"1,566,605,698.60","1,566,605,699.12"
writing,"1,566,605,815.27","1,566,605,818.39"
writing,"1,566,605,832.94","1,566,605,839.17"
writing,"1,566,605,859.93","1,566,605,899.38"
writing,"1,566,605,900.96","1,566,605,926.40"
writing,"1,566,605,929.01","1,566,605,930.05"
writing,"1,566,605,953.45","1,566,605,960.20"
writing,"1,566,605,963.35","1,566,606,095.20"
writing,"1,566,606,097.29","1,566,606,127.92"
writing,"1,566,606,130.53","1,566,606,161.67"
writing,"1,566,606,164.26","1,566,606,273.29"
writing,"1,566,606,275.89","1,566,606,317.43"
writing,"1,566,606,323.66","1,566,606,325.21"
writing,"1,566,606,326.27","1,566,606,411.92"
writing,"1,566,606,414.51","1,566,606,466.43"
writing,"1,566,606,468.50","1,566,606,494.97"
writing,"1,566,606,497.56","1,566,606,534.43"
writing,"1,566,606,541.13","1,566,606,603.75"
writing,"1,566,606,608.40","1,566,606,654.36"
writing,"1,566,606,659.02","1,566,606,662.13"
writing,"1,566,606,667.32","1,566,606,734.31"
writing,"1,566,606,738.96","1,566,606,823.41"
writing,"1,566,606,828.59","1,566,606,835.35"
writing,"1,566,606,845.22","1,566,606,860.78"
writing,"1,566,606,870.71","1,566,606,874.34"
writing,"1,566,606,876.96","1,566,606,883.19"
writing,"1,566,606,890.45","1,566,606,929.39"
writing,"1,566,606,939.76","1,566,606,962.60"
