Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,557,619,507.07","1,557,619,511.17"
audio,"1,557,619,658.91","1,557,619,662.52"
writing,"1,557,620,159.01","1,557,620,159.53"
writing,"1,557,620,160.58","1,557,620,167.83"
writing,"1,557,620,170.42","1,557,620,171.96"
audio,"1,557,620,179.72","1,557,620,180.76"
writing,"1,557,620,267.28","1,557,620,268.82"
audio,"1,557,666,429.64","1,557,666,434.83"
audio,"1,557,667,807.51","1,557,667,812.18"
audio,"1,557,668,810.07","1,557,668,813.16"
audio,"1,557,670,394.97","1,557,670,396.52"
writing,"1,557,675,009.53","1,557,675,066.51"
writing,"1,557,675,077.36","1,557,675,079.95"
audio,"1,557,675,869.89","1,557,675,870.93"
audio,"1,557,676,372.00","1,557,676,374.58"
audio,"1,557,678,504.96","1,557,678,505.47"
writing,"1,557,678,507.56","1,557,678,530.87"
audio,"1,557,678,531.39","1,557,678,532.42"
writing,"1,557,678,543.82","1,557,678,667.09"
writing,"1,557,678,694.52","1,557,678,832.39"
writing,"1,557,678,843.06","1,557,678,846.20"
audio,"1,557,681,740.47","1,557,681,743.57"
audio,"1,557,682,105.24","1,557,682,107.83"
audio,"1,557,692,406.92","1,557,692,407.43"
audio,"1,557,692,473.26","1,557,692,474.29"
audio,"1,557,693,464.37","1,557,693,466.96"
audio,"1,557,694,218.90","1,557,694,222.53"
audio,"1,557,701,880.01","1,557,701,888.28"
audio,"1,557,701,913.12","1,557,701,918.29"
audio,"1,557,701,922.99","1,557,701,923.51"
audio,"1,557,702,016.77","1,557,702,022.99"
