Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,579,866,706.87","1,579,866,707.38"
writing,"1,579,866,729.53","1,579,866,732.11"
writing,"1,579,866,734.68","1,579,866,759.94"
writing,"1,579,866,895.37","1,579,866,895.89"
writing,"1,579,866,912.40","1,579,866,912.92"
writing,"1,579,866,914.49","1,579,866,915.00"
writing,"1,579,867,198.48","1,579,867,198.99"
writing,"1,579,867,392.63","1,579,867,393.15"
writing,"1,579,867,410.66","1,579,867,411.18"
writing,"1,579,867,492.08","1,579,867,492.60"
writing,"1,579,867,559.66","1,579,867,560.17"
writing,"1,579,867,577.68","1,579,867,578.19"
writing,"1,579,867,854.21","1,579,867,856.27"
writing,"1,579,867,860.39","1,579,867,860.91"
writing,"1,579,868,114.63","1,579,868,115.14"
writing,"1,579,868,220.70","1,579,868,221.21"
writing,"1,579,868,260.86","1,579,868,261.37"
writing,"1,579,868,300.49","1,579,868,301.00"
writing,"1,579,868,315.42","1,579,868,315.93"
writing,"1,579,868,323.15","1,579,868,323.66"
writing,"1,579,868,335.51","1,579,868,336.03"
writing,"1,579,868,502.24","1,579,868,502.75"
writing,"1,579,871,239.55","1,579,871,240.06"
writing,"1,579,871,469.39","1,579,871,470.94"
writing,"1,579,871,488.95","1,579,871,490.50"
audio,"1,579,871,782.04","1,579,871,783.60"
audio,"1,579,871,818.10","1,579,871,819.13"
audio,"1,579,871,959.89","1,579,871,961.95"
audio,"1,579,871,962.98","1,579,871,964.01"
writing,"1,579,872,613.70","1,579,872,614.22"
audio,"1,579,872,755.99","1,579,872,760.10"
audio,"1,579,872,761.66","1,579,872,766.29"
audio,"1,579,872,816.31","1,579,872,816.82"
writing,"1,579,873,083.70","1,579,873,084.22"
audio,"1,579,874,539.06","1,579,874,540.09"
writing,"1,579,875,617.68","1,579,875,618.19"
writing,"1,579,876,985.86","1,579,876,986.89"
writing,"1,579,876,992.55","1,579,876,993.58"
audio,"1,579,877,011.12","1,579,877,012.14"
writing,"1,579,877,012.66","1,579,877,018.32"
writing,"1,579,877,020.91","1,579,877,038.39"
writing,"1,579,877,050.26","1,579,877,067.78"
writing,"1,579,877,074.50","1,579,877,082.74"
writing,"1,579,877,099.24","1,579,877,110.57"
writing,"1,579,877,121.40","1,579,877,128.10"
writing,"1,579,877,147.70","1,579,877,164.19"
writing,"1,579,877,188.93","1,579,877,202.85"
writing,"1,579,877,209.02","1,579,877,232.21"
writing,"1,579,877,241.49","1,579,877,253.85"
writing,"1,579,877,263.11","1,579,877,265.17"
writing,"1,579,877,271.87","1,579,877,274.45"
writing,"1,579,878,903.81","1,579,878,904.32"
writing,"1,579,878,913.09","1,579,878,917.21"
writing,"1,579,907,676.44","1,579,907,831.61"
writing,"1,579,908,256.19","1,579,908,267.53"
