Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,577,094,868.01","1,577,094,869.04"
writing,"1,577,094,869.56","1,577,095,204.15"
writing,"1,577,095,246.37","1,577,095,251.52"
writing,"1,577,095,256.68","1,577,095,262.34"
writing,"1,577,095,263.90","1,577,095,269.05"
writing,"1,577,095,271.11","1,577,095,299.42"
writing,"1,577,095,313.85","1,577,095,402.44"
writing,"1,577,095,408.10","1,577,095,761.63"
audio,"1,577,095,777.05","1,577,095,778.60"
writing,"1,577,096,102.82","1,577,096,207.84"
writing,"1,577,096,214.53","1,577,096,221.23"
writing,"1,577,096,242.86","1,577,096,262.89"
writing,"1,577,096,410.26","1,577,096,423.12"
writing,"1,577,096,460.67","1,577,096,811.75"
writing,"1,577,096,842.04","1,577,096,867.72"
writing,"1,577,096,871.85","1,577,096,880.59"
writing,"1,577,096,881.62","1,577,096,900.11"
writing,"1,577,096,906.80","1,577,096,939.70"
writing,"1,577,099,655.46","1,577,100,025.13"
writing,"1,577,100,142.73","1,577,100,155.59"
writing,"1,577,100,160.22","1,577,100,173.62"
writing,"1,577,100,369.44","1,577,100,378.72"
writing,"1,577,100,595.42","1,577,100,844.04"
writing,"1,577,100,847.13","1,577,100,859.99"
writing,"1,577,100,881.05","1,577,100,978.87"
writing,"1,577,100,992.75","1,577,101,004.59"
writing,"1,577,101,034.47","1,577,101,165.25"
writing,"1,577,101,174.54","1,577,101,437.64"
writing,"1,577,101,444.34","1,577,101,456.18"
writing,"1,577,101,458.77","1,577,101,542.69"
writing,"1,577,101,545.27","1,577,101,548.88"
writing,"1,577,101,585.33","1,577,101,589.95"
writing,"1,577,101,706.84","1,577,101,733.09"
writing,"1,577,101,852.29","1,577,101,869.75"
writing,"1,577,101,874.37","1,577,101,879.52"
writing,"1,577,102,402.05","1,577,102,407.70"
writing,"1,577,103,180.88","1,577,103,194.26"
writing,"1,577,103,196.84","1,577,103,215.89"
writing,"1,577,103,679.39","1,577,103,702.51"
writing,"1,577,103,734.89","1,577,103,758.52"
writing,"1,577,106,161.92","1,577,106,168.10"
writing,"1,577,106,176.33","1,577,106,191.79"
writing,"1,577,106,238.05","1,577,106,753.66"
writing,"1,577,106,774.73","1,577,106,873.98"
writing,"1,577,106,879.13","1,577,106,998.44"
