Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,561,459,128.36","1,561,459,128.88"
audio,"1,561,459,245.54","1,561,459,246.06"
writing,"1,561,459,250.19","1,561,459,266.20"
writing,"1,561,459,335.29","1,561,459,335.81"
writing,"1,561,459,593.35","1,561,459,593.86"
writing,"1,561,467,110.50","1,561,467,112.04"
writing,"1,561,467,183.63","1,561,467,184.15"
writing,"1,561,467,185.70","1,561,467,186.73"
writing,"1,561,468,871.10","1,561,468,871.62"
audio,"1,561,468,895.38","1,561,468,895.90"
writing,"1,561,470,105.18","1,561,470,105.71"
writing,"1,561,470,512.79","1,561,470,513.31"
writing,"1,561,470,974.78","1,561,470,975.30"
writing,"1,561,471,162.29","1,561,471,165.39"
writing,"1,561,471,337.38","1,561,471,337.90"
writing,"1,561,471,748.97","1,561,471,750.00"
writing,"1,561,476,738.67","1,561,476,739.19"
writing,"1,561,477,181.46","1,561,477,182.49"
writing,"1,561,477,525.13","1,561,477,525.66"
writing,"1,561,477,673.50","1,561,477,674.54"
writing,"1,561,477,831.64","1,561,477,832.15"
visual,"1,561,477,923.18","1,561,477,952.10"
audio,"1,561,477,953.65","1,561,477,954.17"
visual,"1,561,477,991.93","1,561,478,003.80"
audio,"1,561,478,004.83","1,561,478,005.35"
audio,"1,561,478,023.00","1,561,478,023.55"
visual,"1,561,478,024.60","1,561,478,194.06"
writing,"1,561,478,205.71","1,561,478,209.97"
writing,"1,561,478,253.24","1,561,478,253.81"
visual,"1,561,478,419.83","1,561,478,427.16"
writing,"1,561,478,869.35","1,561,478,869.87"
audio,"1,561,479,665.41","1,561,479,665.93"
writing,"1,561,479,815.91","1,561,479,816.43"
writing,"1,561,479,885.73","1,561,479,886.24"
writing,"1,561,479,950.39","1,561,479,950.91"
audio,"1,561,480,175.36","1,561,480,175.88"
writing,"1,561,480,198.13","1,561,480,198.65"
writing,"1,561,480,264.24","1,561,480,265.27"
writing,"1,561,481,070.08","1,561,481,070.59"
writing,"1,561,481,158.37","1,561,481,158.89"
writing,"1,561,481,293.15","1,561,481,293.67"
writing,"1,561,481,528.25","1,561,481,528.76"
writing,"1,561,481,758.59","1,561,481,759.11"
writing,"1,561,481,790.59","1,561,481,791.11"
writing,"1,561,481,895.08","1,561,481,897.14"
writing,"1,561,481,919.35","1,561,481,919.87"
writing,"1,561,482,086.15","1,561,482,086.66"
writing,"1,561,482,168.28","1,561,482,168.80"
writing,"1,561,490,366.83","1,561,490,367.35"
writing,"1,561,490,649.52","1,561,490,650.03"
