Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,564,567,326.70","1,564,567,552.98"
writing,"1,564,567,583.57","1,564,567,590.31"
writing,"1,564,567,768.22","1,564,567,772.89"
writing,"1,564,567,787.42","1,564,567,899.00"
writing,"1,564,567,905.22","1,564,567,908.34"
writing,"1,564,567,926.52","1,564,568,003.36"
writing,"1,564,568,010.63","1,564,568,011.66"
writing,"1,564,568,015.29","1,564,568,180.41"
writing,"1,564,568,181.44","1,564,568,470.58"
writing,"1,564,568,475.77","1,564,568,486.15"
writing,"1,564,569,384.46","1,564,569,401.59"
writing,"1,564,569,406.26","1,564,569,408.86"
writing,"1,564,573,424.05","1,564,573,424.57"
writing,"1,564,573,613.24","1,564,573,622.09"
writing,"1,564,573,668.45","1,564,573,697.10"
writing,"1,564,573,710.13","1,564,573,716.37"
writing,"1,564,573,738.77","1,564,573,739.81"
writing,"1,564,573,759.62","1,564,573,762.74"
writing,"1,564,573,766.39","1,564,573,803.94"
writing,"1,564,573,851.42","1,564,573,851.94"
writing,"1,564,573,859.76","1,564,573,865.50"
writing,"1,564,573,943.65","1,564,574,133.99"
writing,"1,564,574,163.74","1,564,574,260.76"
writing,"1,564,574,347.34","1,564,574,348.38"
writing,"1,564,574,358.29","1,564,574,383.36"
writing,"1,564,575,401.94","1,564,575,578.75"
writing,"1,564,575,842.51","1,564,575,870.92"
writing,"1,564,577,250.83","1,564,577,252.37"
writing,"1,564,577,908.83","1,564,577,971.93"
writing,"1,564,577,978.66","1,564,577,979.70"
writing,"1,564,578,019.52","1,564,578,023.14"
writing,"1,564,578,093.49","1,564,578,114.19"
writing,"1,564,578,115.23","1,564,578,140.66"
writing,"1,564,578,141.72","1,564,578,170.20"
writing,"1,564,578,172.78","1,564,578,173.80"
writing,"1,564,578,189.27","1,564,578,219.81"
writing,"1,564,578,231.71","1,564,578,234.32"
writing,"1,564,578,307.27","1,564,578,315.04"
writing,"1,564,578,333.16","1,564,578,345.08"
writing,"1,564,578,407.68","1,564,578,430.99"
writing,"1,564,578,432.03","1,564,578,511.74"
writing,"1,564,578,517.95","1,564,578,518.99"
writing,"1,564,578,554.71","1,564,578,557.82"
writing,"1,564,578,581.09","1,564,578,590.91"
writing,"1,564,578,602.30","1,564,578,621.45"
writing,"1,564,578,623.00","1,564,578,648.89"
writing,"1,564,578,653.56","1,564,578,676.84"
writing,"1,564,578,686.65","1,564,578,757.58"
writing,"1,564,578,758.61","1,564,578,780.35"
writing,"1,564,578,824.31","1,564,578,831.55"
writing,"1,564,578,856.41","1,564,578,857.96"
writing,"1,564,578,895.24","1,564,578,934.59"
writing,"1,564,578,942.87","1,564,578,972.38"
writing,"1,564,579,046.35","1,564,579,125.57"
writing,"1,564,579,158.18","1,564,579,160.24"
writing,"1,564,579,165.94","1,564,579,170.08"
writing,"1,564,579,171.63","1,564,579,181.47"
writing,"1,564,579,230.58","1,564,579,254.40"
writing,"1,564,579,255.44","1,564,579,354.87"
writing,"1,564,579,355.91","1,564,579,362.64"
writing,"1,564,579,498.77","1,564,579,499.80"
writing,"1,564,579,530.83","1,564,579,556.73"
writing,"1,564,579,571.75","1,564,579,580.04"
writing,"1,564,579,589.88","1,564,579,590.91"
writing,"1,564,579,621.97","1,564,579,635.96"
writing,"1,564,579,638.08","1,564,579,640.15"
writing,"1,564,579,641.19","1,564,579,655.68"
writing,"1,564,579,668.10","1,564,579,674.30"
writing,"1,564,579,694.48","1,564,579,709.50"
writing,"1,564,579,731.75","1,564,579,775.72"
writing,"1,564,579,778.32","1,564,579,795.90"
writing,"1,564,579,800.55","1,564,579,801.07"
writing,"1,564,579,806.76","1,564,579,812.45"
writing,"1,564,579,834.72","1,564,579,915.50"
writing,"1,564,579,916.54","1,564,579,991.15"
writing,"1,564,579,992.72","1,564,579,993.78"
writing,"1,564,580,003.10","1,564,580,007.25"
writing,"1,564,580,011.91","1,564,580,037.29"
writing,"1,564,580,047.63","1,564,580,115.98"
writing,"1,564,580,117.02","1,564,580,172.49"
writing,"1,564,580,182.32","1,564,580,220.11"
writing,"1,564,580,227.35","1,564,580,348.46"
writing,"1,564,580,349.50","1,564,580,351.05"
writing,"1,564,580,352.10","1,564,580,363.49"
writing,"1,564,580,364.53","1,564,580,408.06"
writing,"1,564,580,409.63","1,564,580,410.66"
writing,"1,564,580,533.86","1,564,580,550.43"
writing,"1,564,580,554.05","1,564,580,564.92"
writing,"1,564,580,569.58","1,564,580,570.62"
writing,"1,564,580,572.16","1,564,580,591.31"
writing,"1,564,580,595.97","1,564,580,603.21"
writing,"1,564,580,606.33","1,564,580,618.76"
writing,"1,564,580,620.83","1,564,580,633.28"
writing,"1,564,580,662.24","1,564,580,673.63"
writing,"1,564,580,690.19","1,564,580,713.50"
writing,"1,564,580,715.05","1,564,580,729.58"
writing,"1,564,580,731.69","1,564,580,738.43"
writing,"1,564,580,740.01","1,564,580,741.57"
writing,"1,564,580,748.82","1,564,580,758.15"
writing,"1,564,580,801.15","1,564,580,801.67"
writing,"1,564,580,803.77","1,564,580,851.95"
writing,"1,564,580,856.09","1,564,580,870.06"
