Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,571,138,302.66","1,571,138,436.24"
writing,"1,571,138,637.58","1,571,138,638.61"
audio,"1,571,141,070.43","1,571,141,073.52"
writing,"1,571,162,195.55","1,571,162,786.97"
writing,"1,571,163,118.29","1,571,163,126.01"
writing,"1,571,165,724.94","1,571,165,852.26"
writing,"1,571,168,165.39","1,571,168,168.99"
writing,"1,571,168,177.22","1,571,168,182.36"
writing,"1,571,168,186.99","1,571,168,206.54"
writing,"1,571,168,266.77","1,571,168,268.31"
writing,"1,571,168,279.11","1,571,168,310.53"
writing,"1,571,168,320.31","1,571,168,321.34"
writing,"1,571,168,338.33","1,571,168,383.67"
writing,"1,571,168,394.47","1,571,168,394.98"
writing,"1,571,168,420.73","1,571,168,438.24"
writing,"1,571,168,461.90","1,571,168,462.42"
writing,"1,571,168,488.63","1,571,168,497.89"
writing,"1,571,168,500.98","1,571,168,526.22"
writing,"1,571,168,527.77","1,571,168,553.52"
writing,"1,571,168,574.62","1,571,168,576.17"
writing,"1,571,168,688.46","1,571,168,732.77"
writing,"1,571,168,856.30","1,571,168,949.01"
writing,"1,571,168,972.18","1,571,168,990.71"
writing,"1,571,169,013.86","1,571,169,016.95"
