Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,577,929,011.32","1,577,929,102.91"
audio,"1,577,929,277.05","1,577,929,295.13"
audio,"1,577,929,298.23","1,577,929,315.84"
writing,"1,577,929,347.36","1,577,929,352.01"
audio,"1,577,929,353.56","1,577,929,354.08"
writing,"1,577,929,354.60","1,577,929,355.11"
writing,"1,577,929,396.94","1,577,929,428.44"
writing,"1,577,929,574.64","1,577,929,801.48"
audio,"1,577,929,802.00","1,577,929,811.78"
audio,"1,577,929,815.41","1,577,929,820.06"
writing,"1,577,929,820.58","1,577,929,958.13"
writing,"1,577,929,970.01","1,577,930,074.94"
audio,"1,577,930,075.46","1,577,930,076.49"
writing,"1,577,930,182.57","1,577,930,230.20"
writing,"1,577,930,242.10","1,577,930,243.13"
audio,"1,577,930,243.65","1,577,930,245.72"
writing,"1,577,930,258.63","1,577,930,260.19"
writing,"1,577,930,363.55","1,577,930,373.90"
writing,"1,577,930,396.12","1,577,930,506.68"
writing,"1,577,930,521.16","1,577,930,638.03"
audio,"1,577,930,638.54","1,577,930,643.67"
writing,"1,577,930,644.18","1,577,930,647.26"
writing,"1,577,930,682.93","1,577,930,699.44"
writing,"1,577,930,715.46","1,577,930,725.26"
writing,"1,577,930,731.42","1,577,930,805.32"
writing,"1,577,930,813.59","1,577,930,918.51"
audio,"1,577,930,919.03","1,577,930,921.08"
writing,"1,577,930,921.59","1,577,931,175.51"
writing,"1,577,931,211.73","1,577,931,221.05"
writing,"1,577,931,364.24","1,577,931,365.28"
audio,"1,577,931,365.80","1,577,931,370.45"
visual,"1,577,931,370.97","1,577,931,411.30"
writing,"1,577,931,527.71","1,577,931,568.64"
writing,"1,577,931,590.94","1,577,931,605.44"
writing,"1,577,931,656.18","1,577,931,679.99"
writing,"1,577,931,681.54","1,577,931,714.69"
visual,"1,577,931,715.21","1,577,931,716.24"
writing,"1,577,931,716.76","1,577,931,720.90"
visual,"1,577,931,721.42","1,577,931,721.94"
writing,"1,577,931,722.46","1,577,931,729.22"
writing,"1,577,931,732.86","1,577,931,733.38"
visual,"1,577,931,733.91","1,577,931,739.09"
writing,"1,577,931,739.61","1,577,931,760.85"
writing,"1,577,931,770.73","1,577,931,947.18"
visual,"1,577,931,947.70","1,577,931,953.94"
writing,"1,577,931,979.29","1,577,931,988.09"
writing,"1,577,931,993.79","1,577,932,001.04"
writing,"1,577,932,003.11","1,577,932,336.32"
visual,"1,577,932,336.84","1,577,932,337.86"
writing,"1,577,932,338.38","1,577,932,339.41"
writing,"1,577,932,345.62","1,577,932,460.67"
writing,"1,577,932,584.12","1,577,932,587.22"
writing,"1,577,932,597.58","1,577,932,598.10"
visual,"1,577,932,598.61","1,577,932,610.00"
audio,"1,577,932,617.78","1,577,932,620.88"
audio,"1,577,973,081.11","1,577,973,087.33"
writing,"1,577,977,846.93","1,577,977,847.44"
visual,"1,577,980,405.45","1,577,980,415.80"
writing,"1,577,983,238.85","1,577,983,239.89"
writing,"1,577,984,737.26","1,577,984,745.02"
writing,"1,577,984,762.96","1,577,984,775.23"
visual,"1,577,996,271.47","1,577,996,280.28"
