Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,567,057,372.78","1,567,057,373.29"
writing,"1,567,057,398.11","1,567,057,399.66"
writing,"1,567,057,449.87","1,567,057,452.97"
writing,"1,567,057,461.78","1,567,057,480.96"
writing,"1,567,057,725.92","1,567,057,748.19"
writing,"1,567,057,758.04","1,567,057,759.60"
writing,"1,567,057,782.38","1,567,057,805.71"
writing,"1,567,058,875.87","1,567,058,904.37"
writing,"1,567,058,906.98","1,567,058,926.68"
writing,"1,567,058,928.24","1,567,058,983.19"
writing,"1,567,059,190.09","1,567,059,209.27"
writing,"1,567,059,223.79","1,567,059,227.94"
writing,"1,567,059,240.91","1,567,059,274.62"
writing,"1,567,059,281.88","1,567,059,284.99"
writing,"1,567,059,366.92","1,567,059,368.48"
writing,"1,567,059,399.59","1,567,059,411.51"
writing,"1,567,059,529.69","1,567,059,531.76"
writing,"1,567,059,535.92","1,567,059,543.69"
writing,"1,567,059,568.06","1,567,059,571.69"
writing,"1,567,059,587.23","1,567,059,598.12"
writing,"1,567,059,609.51","1,567,059,611.59"
writing,"1,567,059,613.14","1,567,059,615.73"
writing,"1,567,059,644.74","1,567,059,645.25"
writing,"1,567,059,671.72","1,567,059,675.88"
writing,"1,567,059,684.73","1,567,059,710.15"
writing,"1,567,059,711.70","1,567,059,712.22"
writing,"1,567,059,723.14","1,567,059,726.24"
writing,"1,567,059,767.22","1,567,059,768.78"
writing,"1,567,059,776.04","1,567,059,780.19"
writing,"1,567,060,008.17","1,567,060,010.23"
writing,"1,567,060,654.13","1,567,060,654.65"
writing,"1,567,063,285.60","1,567,063,286.64"
writing,"1,567,064,067.82","1,567,064,072.47"
writing,"1,567,065,552.32","1,567,065,552.84"
writing,"1,567,068,131.58","1,567,068,132.13"
audio,"1,567,068,132.66","1,567,068,136.35"
writing,"1,567,068,164.53","1,567,068,165.06"
writing,"1,567,068,691.73","1,567,068,694.33"
writing,"1,567,068,704.22","1,567,068,852.12"
writing,"1,567,068,856.26","1,567,068,875.99"
writing,"1,567,068,879.12","1,567,068,901.98"
writing,"1,567,068,906.16","1,567,068,956.00"
writing,"1,567,068,959.65","1,567,068,987.70"
writing,"1,567,068,997.05","1,567,069,026.66"
writing,"1,567,069,030.30","1,567,069,045.88"
