Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,577,444,882.01","1,577,444,895.96"
writing,"1,577,444,916.10","1,577,444,949.68"
writing,"1,577,445,313.24","1,577,445,393.71"
writing,"1,577,446,730.72","1,577,446,737.95"
writing,"1,577,446,959.15","1,577,447,358.48"
writing,"1,577,447,372.45","1,577,447,395.70"
writing,"1,577,447,725.74","1,577,447,756.22"
writing,"1,577,447,759.34","1,577,447,933.44"
writing,"1,577,447,950.48","1,577,447,951.51"
writing,"1,577,448,072.75","1,577,448,341.87"
writing,"1,577,448,388.87","1,577,448,405.42"
writing,"1,577,448,444.66","1,577,448,453.45"
writing,"1,577,448,505.09","1,577,448,517.99"
writing,"1,577,448,700.53","1,577,448,743.85"
writing,"1,577,448,806.85","1,577,448,841.44"
writing,"1,577,448,982.75","1,577,448,988.42"
writing,"1,577,448,990.50","1,577,448,995.14"
writing,"1,577,448,996.68","1,577,449,204.06"
writing,"1,577,449,207.17","1,577,449,252.05"
writing,"1,577,449,254.12","1,577,449,260.31"
writing,"1,577,449,263.93","1,577,449,264.96"
writing,"1,577,449,272.70","1,577,449,560.57"
writing,"1,577,449,565.23","1,577,449,588.45"
writing,"1,577,449,630.74","1,577,449,672.53"
writing,"1,577,449,683.36","1,577,449,975.79"
writing,"1,577,449,980.96","1,577,449,982.51"
writing,"1,577,449,986.13","1,577,450,022.24"
writing,"1,577,450,039.28","1,577,450,069.20"
writing,"1,577,450,086.23","1,577,450,099.14"
writing,"1,577,450,123.89","1,577,450,339.18"
writing,"1,577,450,386.18","1,577,450,421.77"
writing,"1,577,450,426.96","1,577,450,434.70"
writing,"1,577,450,471.37","1,577,450,485.31"
writing,"1,577,450,487.90","1,577,450,710.68"
writing,"1,577,450,742.18","1,577,450,874.75"
writing,"1,577,450,960.67","1,577,450,962.75"
writing,"1,577,450,978.22","1,577,451,094.29"
writing,"1,577,451,346.49","1,577,451,362.48"
writing,"1,577,451,365.07","1,577,451,375.39"
writing,"1,577,451,379.52","1,577,451,388.82"
writing,"1,577,451,392.95","1,577,451,409.46"
writing,"1,577,451,411.01","1,577,451,417.72"
writing,"1,577,451,421.84","1,577,451,428.55"
writing,"1,577,451,430.10","1,577,451,506.97"
writing,"1,577,451,511.12","1,577,451,564.25"
writing,"1,577,451,569.41","1,577,451,573.55"
writing,"1,577,451,587.48","1,577,451,611.73"
writing,"1,577,451,632.91","1,577,451,665.94"
writing,"1,577,451,723.69","1,577,451,743.81"
writing,"1,577,451,747.43","1,577,451,778.41"
writing,"1,577,451,780.48","1,577,451,823.84"
writing,"1,577,451,831.59","1,577,451,872.36"
writing,"1,577,451,887.32","1,577,451,952.31"
writing,"1,577,452,094.29","1,577,452,188.31"
