Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,566,687,629.81","1,566,687,687.95"
writing,"1,566,687,691.06","1,566,687,790.74"
writing,"1,566,687,796.96","1,566,687,809.93"
writing,"1,566,687,813.57","1,566,687,822.91"
writing,"1,566,687,836.91","1,566,687,837.43"
writing,"1,566,687,843.70","1,566,687,844.22"
writing,"1,566,687,860.31","1,566,687,875.36"
writing,"1,566,687,876.40","1,566,687,877.96"
writing,"1,566,687,891.97","1,566,687,944.92"
writing,"1,566,687,951.67","1,566,687,956.87"
writing,"1,566,687,966.21","1,566,687,980.74"
writing,"1,566,687,986.96","1,566,688,014.48"
writing,"1,566,688,019.15","1,566,688,019.67"
writing,"1,566,688,024.87","1,566,688,027.99"
writing,"1,566,688,030.07","1,566,688,031.63"
writing,"1,566,688,035.26","1,566,688,047.21"
writing,"1,566,688,053.95","1,566,688,054.99"
writing,"1,566,688,095.50","1,566,688,099.14"
writing,"1,566,688,106.42","1,566,688,110.57"
writing,"1,566,688,114.20","1,566,688,114.72"
writing,"1,566,688,117.86","1,566,688,122.54"
audio,"1,566,688,140.74","1,566,688,142.81"
writing,"1,566,688,143.33","1,566,688,143.85"
writing,"1,566,688,258.02","1,566,688,258.54"
writing,"1,566,688,261.69","1,566,688,288.17"
writing,"1,566,688,457.40","1,566,688,549.26"
writing,"1,566,688,556.02","1,566,688,564.32"
writing,"1,566,688,568.47","1,566,688,585.07"
writing,"1,566,688,589.75","1,566,688,601.70"
writing,"1,566,688,606.88","1,566,688,630.77"
writing,"1,566,688,634.42","1,566,688,681.65"
writing,"1,566,688,687.88","1,566,688,739.26"
writing,"1,566,688,744.45","1,566,688,757.43"
audio,"1,566,688,757.95","1,566,688,759.50"
writing,"1,566,688,787.02","1,566,688,882.52"
audio,"1,566,688,883.04","1,566,688,885.64"
writing,"1,566,688,899.15","1,566,688,944.27"
writing,"1,566,688,946.35","1,566,688,947.91"
writing,"1,566,688,948.95","1,566,688,949.47"
writing,"1,566,688,953.10","1,566,689,002.91"
writing,"1,566,689,008.10","1,566,689,024.71"
writing,"1,566,689,029.38","1,566,689,092.21"
writing,"1,566,689,128.53","1,566,689,144.62"
writing,"1,566,689,161.21","1,566,689,164.34"
writing,"1,566,689,627.26","1,566,689,761.22"
writing,"1,566,689,795.46","1,566,689,873.83"
writing,"1,566,690,220.48","1,566,690,237.10"
writing,"1,566,690,273.98","1,566,690,304.10"
writing,"1,566,690,485.75","1,566,690,499.26"
writing,"1,566,690,500.82","1,566,690,515.36"
writing,"1,566,690,533.52","1,566,690,534.56"
writing,"1,566,690,535.60","1,566,690,536.64"
writing,"1,566,690,579.23","1,566,690,579.75"
writing,"1,566,690,840.31","1,566,690,871.45"
writing,"1,566,690,874.56","1,566,690,880.79"
writing,"1,566,690,933.26","1,566,691,645.34"
audio,"1,566,691,648.47","1,566,691,650.03"
audio,"1,566,691,688.99","1,566,691,691.06"
writing,"1,566,691,691.60","1,566,691,692.12"
audio,"1,566,691,704.05","1,566,691,705.62"
writing,"1,566,691,712.37","1,566,691,794.94"
writing,"1,566,691,798.55","1,566,691,932.98"
writing,"1,566,691,973.96","1,566,691,974.48"
audio,"1,566,692,192.89","1,566,692,198.09"
audio,"1,566,692,208.47","1,566,692,210.03"
writing,"1,566,692,871.05","1,566,692,871.59"
audio,"1,566,692,872.12","1,566,692,893.90"
writing,"1,566,692,894.41","1,566,692,894.93"
audio,"1,566,692,902.21","1,566,692,910.51"
writing,"1,566,692,911.03","1,566,692,911.55"
audio,"1,566,693,038.53","1,566,693,039.57"
writing,"1,566,693,183.56","1,566,693,184.07"
audio,"1,566,693,184.61","1,566,693,217.32"
writing,"1,566,693,324.06","1,566,693,327.18"
writing,"1,566,693,329.26","1,566,693,333.93"
writing,"1,566,693,337.04","1,566,693,345.36"
writing,"1,566,693,349.00","1,566,693,447.63"
writing,"1,566,693,702.52","1,566,693,703.03"
writing,"1,566,693,932.49","1,566,693,961.05"
writing,"1,566,693,969.36","1,566,693,987.54"
audio,"1,566,694,179.72","1,566,694,193.23"
writing,"1,566,695,535.54","1,566,695,539.68"
writing,"1,566,695,541.24","1,566,695,556.26"
writing,"1,566,695,813.14","1,566,695,853.64"
writing,"1,566,695,861.95","1,566,695,906.61"
audio,"1,566,697,708.61","1,566,697,713.79"
writing,"1,566,697,714.31","1,566,697,717.94"
writing,"1,566,697,719.50","1,566,697,812.47"
audio,"1,566,697,871.08","1,566,697,875.79"
writing,"1,566,697,876.32","1,566,697,880.99"
audio,"1,566,697,910.06","1,566,697,917.85"
writing,"1,566,697,922.57","1,566,697,984.88"
writing,"1,566,697,987.48","1,566,698,019.68"
writing,"1,566,698,023.33","1,566,698,031.64"
writing,"1,566,698,039.94","1,566,698,073.71"
writing,"1,566,698,082.02","1,566,698,095.52"
