Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,565,307,136.15","1,565,307,433.99"
writing,"1,565,307,539.74","1,565,307,861.79"
writing,"1,565,307,864.38","1,565,307,873.14"
writing,"1,565,307,883.46","1,565,308,723.43"
writing,"1,565,308,726.52","1,565,308,773.41"
writing,"1,565,308,775.98","1,565,308,868.72"
writing,"1,565,308,878.00","1,565,308,984.13"
audio,"1,565,308,984.64","1,565,308,985.16"
writing,"1,565,308,987.74","1,565,309,052.69"
writing,"1,565,309,267.11","1,565,309,302.65"
writing,"1,565,309,305.24","1,565,309,306.27"
writing,"1,565,309,317.11","1,565,309,344.91"
writing,"1,565,309,358.31","1,565,309,364.50"
writing,"1,565,309,367.60","1,565,309,375.34"
writing,"1,565,309,382.06","1,565,309,384.64"
writing,"1,565,309,561.50","1,565,309,586.81"
writing,"1,565,309,588.89","1,565,309,629.15"
writing,"1,565,309,638.97","1,565,309,697.81"
writing,"1,565,309,715.88","1,565,309,735.51"
writing,"1,565,309,737.60","1,565,309,754.63"
writing,"1,565,309,776.28","1,565,309,793.82"
writing,"1,565,309,918.14","1,565,310,257.22"
writing,"1,565,310,259.29","1,565,310,260.83"
writing,"1,565,312,205.44","1,565,312,232.76"
writing,"1,565,312,255.44","1,565,312,268.32"
writing,"1,565,312,295.64","1,565,312,321.92"
writing,"1,565,314,060.66","1,565,314,062.21"
writing,"1,565,314,071.00","1,565,314,079.25"
writing,"1,565,360,932.31","1,565,360,934.89"
writing,"1,565,360,938.50","1,565,360,940.05"
writing,"1,565,364,520.90","1,565,364,528.65"
writing,"1,565,365,242.37","1,565,365,243.40"
writing,"1,565,365,870.40","1,565,365,875.56"
writing,"1,565,366,601.82","1,565,366,665.90"
writing,"1,565,366,667.46","1,565,366,668.49"
writing,"1,565,369,627.08","1,565,369,820.02"
writing,"1,565,369,857.75","1,565,369,884.13"
writing,"1,565,369,887.76","1,565,369,892.93"
writing,"1,565,369,897.07","1,565,369,943.62"
writing,"1,565,369,946.74","1,565,370,000.05"
writing,"1,565,370,003.21","1,565,370,081.82"
writing,"1,565,370,084.41","1,565,370,133.52"
writing,"1,565,370,138.20","1,565,370,139.75"
writing,"1,565,370,140.78","1,565,370,152.16"
writing,"1,565,370,153.20","1,565,370,159.93"
writing,"1,565,370,163.03","1,565,370,178.04"
writing,"1,565,370,180.62","1,565,370,190.45"
writing,"1,565,370,755.91","1,565,371,366.56"
writing,"1,565,372,357.83","1,565,372,375.59"
audio,"1,565,372,376.12","1,565,372,376.64"
writing,"1,565,373,253.19","1,565,373,254.22"
