Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,579,913,554.17","1,579,913,554.69"
writing,"1,579,956,601.91","1,579,956,610.14"
writing,"1,579,956,612.73","1,579,956,640.53"
writing,"1,579,956,642.59","1,579,956,675.04"
writing,"1,579,956,740.37","1,579,956,746.03"
writing,"1,579,956,978.91","1,579,957,042.16"
writing,"1,579,957,062.21","1,579,957,065.81"
writing,"1,579,957,071.48","1,579,957,083.81"
writing,"1,579,957,127.55","1,579,957,141.95"
writing,"1,579,957,153.77","1,579,957,156.35"
writing,"1,579,957,222.15","1,579,957,232.42"
writing,"1,579,957,288.97","1,579,957,313.66"
writing,"1,579,957,913.75","1,579,957,918.90"
writing,"1,579,957,925.59","1,579,957,934.32"
writing,"1,579,957,947.18","1,579,957,965.69"
writing,"1,579,957,973.93","1,579,957,994.51"
writing,"1,579,958,003.26","1,579,958,063.90"
writing,"1,579,958,075.74","1,579,958,092.71"
writing,"1,579,958,096.31","1,579,958,106.61"
writing,"1,579,958,109.70","1,579,958,111.24"
writing,"1,579,958,116.91","1,579,958,118.45"
writing,"1,579,958,120.51","1,579,958,121.02"
writing,"1,579,958,123.09","1,579,958,131.84"
writing,"1,579,958,137.50","1,579,958,138.53"
writing,"1,579,958,141.11","1,579,958,144.20"
writing,"1,579,958,145.77","1,579,958,213.19"
writing,"1,579,958,220.39","1,579,958,223.48"
writing,"1,579,958,228.11","1,579,958,232.23"
writing,"1,579,958,245.62","1,579,958,262.55"
writing,"1,579,958,273.30","1,579,958,273.82"
writing,"1,579,958,275.41","1,579,958,279.52"
writing,"1,579,958,288.25","1,579,958,303.65"
writing,"1,579,958,307.82","1,579,958,318.61"
writing,"1,579,958,324.77","1,579,958,337.10"
writing,"1,579,958,340.73","1,579,958,342.29"
writing,"1,579,958,348.46","1,579,958,365.43"
writing,"1,579,958,395.74","1,579,958,408.59"
writing,"1,579,958,411.18","1,579,958,416.32"
writing,"1,579,958,465.13","1,579,958,520.14"
writing,"1,579,958,540.17","1,579,958,553.04"
writing,"1,579,958,572.06","1,579,958,574.11"
writing,"1,579,958,596.71","1,579,958,627.58"
writing,"1,579,958,675.43","1,579,958,689.32"
writing,"1,579,958,750.51","1,579,958,757.18"
writing,"1,579,958,799.30","1,579,958,813.69"
writing,"1,579,958,828.60","1,579,958,849.17"
writing,"1,579,959,277.73","1,579,959,279.78"
writing,"1,579,959,321.38","1,579,959,327.56"
writing,"1,579,959,351.18","1,579,959,356.82"
writing,"1,579,959,367.61","1,579,959,375.84"
writing,"1,579,959,383.04","1,579,959,386.64"
writing,"1,579,959,535.75","1,579,959,625.75"
writing,"1,579,959,638.10","1,579,959,662.27"
writing,"1,579,959,671.53","1,579,959,697.76"
writing,"1,579,959,703.92","1,579,959,714.72"
writing,"1,579,959,730.66","1,579,959,759.95"
writing,"1,579,959,789.26","1,579,959,809.30"
writing,"1,579,959,884.90","1,579,959,885.41"
writing,"1,579,960,030.44","1,579,960,056.15"
writing,"1,579,960,081.33","1,579,960,104.47"
writing,"1,579,960,120.92","1,579,960,235.65"
writing,"1,579,960,271.61","1,579,960,302.46"
writing,"1,579,960,311.71","1,579,960,335.36"
writing,"1,579,960,338.45","1,579,960,357.98"
writing,"1,579,960,367.75","1,579,960,383.17"
writing,"1,579,960,388.82","1,579,960,410.92"
writing,"1,579,960,426.35","1,579,960,568.79"
writing,"1,579,960,613.46","1,579,960,647.92"
writing,"1,579,960,649.98","1,579,960,659.75"
writing,"1,579,960,771.29","1,579,960,781.05"
writing,"1,579,960,796.45","1,579,960,810.33"
writing,"1,579,960,827.26","1,579,960,841.15"
writing,"1,579,960,873.00","1,579,960,888.43"
writing,"1,579,960,894.09","1,579,960,902.83"
writing,"1,579,961,070.39","1,579,961,097.09"
writing,"1,579,961,117.66","1,579,961,135.65"
writing,"1,579,961,151.06","1,579,961,167.50"
writing,"1,579,962,702.02","1,579,962,708.70"
writing,"1,579,962,719.00","1,579,962,720.55"
writing,"1,579,962,725.20","1,579,962,733.94"
writing,"1,579,963,920.22","1,579,963,921.25"
writing,"1,579,966,501.43","1,579,966,524.07"
writing,"1,579,966,545.19","1,579,966,576.03"
writing,"1,579,966,586.83","1,579,966,605.36"
writing,"1,579,966,614.09","1,579,966,629.02"
writing,"1,579,966,640.34","1,579,966,688.70"
writing,"1,579,966,692.81","1,579,966,693.33"
writing,"1,579,966,698.99","1,579,966,724.20"
writing,"1,579,966,760.74","1,579,966,780.80"
writing,"1,579,966,841.47","1,579,966,842.50"
writing,"1,579,967,189.30","1,579,967,190.33"
writing,"1,579,967,191.36","1,579,967,192.90"
writing,"1,579,967,253.65","1,579,967,400.88"
writing,"1,579,967,486.28","1,579,967,493.48"
writing,"1,579,967,880.63","1,579,967,901.26"
writing,"1,579,967,908.98","1,579,967,917.73"
writing,"1,579,967,964.56","1,579,968,017.59"
writing,"1,579,968,022.23","1,579,968,022.75"
writing,"1,579,968,074.20","1,579,968,081.93"
writing,"1,579,968,083.49","1,579,968,135.53"
writing,"1,579,968,145.82","1,579,968,146.85"
writing,"1,579,968,180.78","1,579,968,210.09"
writing,"1,579,968,221.41","1,579,968,235.81"
writing,"1,579,968,270.77","1,579,968,410.74"
writing,"1,579,968,440.54","1,579,968,471.41"
writing,"1,579,968,500.72","1,579,968,515.14"
writing,"1,579,968,528.51","1,579,968,679.78"
writing,"1,579,968,737.88","1,579,968,752.28"
writing,"1,579,968,768.74","1,579,968,787.27"
writing,"1,579,968,791.91","1,579,968,797.05"
writing,"1,579,968,837.69","1,579,968,947.24"
writing,"1,579,968,949.80","1,579,968,982.73"
writing,"1,579,968,993.01","1,579,969,003.30"
writing,"1,579,969,024.90","1,579,969,050.14"
writing,"1,579,969,055.83","1,579,969,065.08"
writing,"1,579,969,071.76","1,579,969,079.46"
writing,"1,579,969,090.76","1,579,969,092.82"
writing,"1,579,969,104.64","1,579,969,118.02"
writing,"1,579,969,179.26","1,579,969,191.10"
writing,"1,579,969,244.60","1,579,969,251.28"
writing,"1,579,969,319.65","1,579,969,494.15"
writing,"1,579,969,513.17","1,579,969,523.46"
writing,"1,579,969,531.69","1,579,969,545.07"
writing,"1,579,969,562.53","1,579,969,577.45"
writing,"1,579,969,585.69","1,579,969,616.06"
writing,"1,579,969,639.19","1,579,969,651.54"
writing,"1,579,969,716.83","1,579,969,749.29"
writing,"1,579,969,770.43","1,579,969,883.12"
writing,"1,579,969,902.15","1,579,969,904.22"
writing,"1,579,969,907.83","1,579,969,910.41"
writing,"1,579,969,973.68","1,579,969,978.82"
writing,"1,579,969,980.37","1,579,969,983.46"
writing,"1,579,969,985.53","1,579,969,989.14"
writing,"1,579,969,990.68","1,579,969,997.88"
writing,"1,579,970,059.60","1,579,970,068.35"
writing,"1,579,972,084.80","1,579,972,085.32"
writing,"1,579,972,139.85","1,579,972,140.37"
writing,"1,579,972,351.91","1,579,972,362.20"
writing,"1,579,972,955.75","1,579,972,979.37"
writing,"1,579,972,983.51","1,579,972,984.05"
