Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,563,852,358.81","1,563,852,365.53"
writing,"1,563,852,382.12","1,563,852,420.40"
writing,"1,563,852,500.12","1,563,852,501.15"
writing,"1,563,852,618.22","1,563,852,619.77"
writing,"1,563,862,009.30","1,563,862,043.03"
writing,"1,563,862,050.84","1,563,862,051.36"
writing,"1,563,863,529.43","1,563,863,533.59"
writing,"1,563,863,975.89","1,563,864,058.53"
writing,"1,563,864,093.81","1,563,864,101.59"
writing,"1,563,864,128.60","1,563,864,136.91"
writing,"1,563,864,316.61","1,563,864,351.41"
writing,"1,563,866,376.58","1,563,866,389.05"
writing,"1,563,866,411.65","1,563,866,413.72"
writing,"1,563,866,432.46","1,563,866,442.85"
writing,"1,563,866,458.39","1,563,866,460.46"
writing,"1,563,866,653.53","1,563,866,655.60"
writing,"1,563,878,912.73","1,563,878,913.26"
writing,"1,563,878,969.05","1,563,878,969.57"
writing,"1,563,879,929.79","1,563,879,930.31"
audio,"1,563,879,930.84","1,563,879,931.36"
audio,"1,563,880,168.12","1,563,880,168.64"
writing,"1,563,882,314.78","1,563,882,315.82"
writing,"1,563,882,321.01","1,563,882,323.09"
writing,"1,563,890,382.39","1,563,890,397.35"
writing,"1,563,890,399.41","1,563,890,400.45"
