Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,579,005,321.27","1,579,005,504.75"
writing,"1,579,005,692.89","1,579,005,697.50"
writing,"1,579,005,704.18","1,579,005,709.31"
writing,"1,579,005,722.67","1,579,005,732.95"
audio,"1,579,006,364.36","1,579,006,375.13"
writing,"1,579,006,378.74","1,579,006,379.26"
writing,"1,579,006,388.01","1,579,006,392.63"
writing,"1,579,006,402.92","1,579,006,627.10"
writing,"1,579,006,647.13","1,579,006,657.93"
writing,"1,579,006,676.97","1,579,006,684.16"
writing,"1,579,006,700.62","1,579,006,802.40"
writing,"1,579,006,827.60","1,579,006,865.16"
audio,"1,579,006,865.68","1,579,006,866.19"
writing,"1,579,006,895.52","1,579,006,990.29"
writing,"1,579,007,016.53","1,579,007,031.46"
writing,"1,579,007,036.61","1,579,007,040.74"
writing,"1,579,007,080.39","1,579,007,127.78"
writing,"1,579,007,184.39","1,579,007,236.94"
writing,"1,579,007,252.39","1,579,007,261.15"
writing,"1,579,007,269.40","1,579,007,310.08"
writing,"1,579,007,318.84","1,579,007,328.63"
writing,"1,579,007,347.68","1,579,007,658.25"
writing,"1,579,007,679.86","1,579,007,690.67"
writing,"1,579,007,693.77","1,579,007,699.44"
writing,"1,579,007,702.54","1,579,007,709.74"
writing,"1,579,007,739.58","1,579,008,142.07"
writing,"1,579,008,189.93","1,579,008,228.57"
writing,"1,579,008,236.81","1,579,008,716.15"
writing,"1,579,008,742.92","1,579,008,922.11"
writing,"1,579,008,935.48","1,579,008,947.34"
writing,"1,579,008,992.19","1,579,008,995.28"
writing,"1,579,009,033.89","1,579,009,095.19"
writing,"1,579,009,123.97","1,579,009,154.87"
writing,"1,579,009,169.26","1,579,009,184.18"
writing,"1,579,009,185.73","1,579,009,196.54"
writing,"1,579,009,198.09","1,579,009,263.43"
writing,"1,579,009,356.05","1,579,009,534.14"
writing,"1,579,009,548.03","1,579,009,632.48"
writing,"1,579,009,694.29","1,579,009,745.75"
writing,"1,579,009,761.71","1,579,009,792.60"
writing,"1,579,009,814.73","1,579,009,857.98"
writing,"1,579,009,878.56","1,579,009,969.70"
writing,"1,579,010,102.98","1,579,010,109.15"
writing,"1,579,010,130.78","1,579,010,175.60"
writing,"1,579,010,190.02","1,579,010,213.21"
writing,"1,579,010,268.24","1,579,010,277.54"
writing,"1,579,010,287.31","1,579,010,310.98"
writing,"1,579,010,320.24","1,579,010,359.33"
writing,"1,579,010,371.70","1,579,010,377.87"
writing,"1,579,010,387.64","1,579,010,509.64"
writing,"1,579,010,510.67","1,579,010,583.72"
writing,"1,579,010,602.75","1,579,010,618.18"
writing,"1,579,010,620.25","1,579,010,628.47"
writing,"1,579,010,634.14","1,579,010,639.30"
writing,"1,579,010,659.35","1,579,010,664.99"
writing,"1,579,010,696.36","1,579,010,742.04"
writing,"1,579,010,764.68","1,579,010,829.51"
writing,"1,579,010,851.11","1,579,010,894.85"
writing,"1,579,010,902.06","1,579,010,914.92"
writing,"1,579,010,926.24","1,579,010,954.53"
writing,"1,579,010,967.40","1,579,011,078.55"
writing,"1,579,011,090.88","1,579,011,280.78"
writing,"1,579,011,300.83","1,579,011,434.11"
writing,"1,579,011,444.90","1,579,011,456.22"
writing,"1,579,011,458.80","1,579,011,538.00"
writing,"1,579,011,558.06","1,579,011,588.42"
writing,"1,579,011,598.20","1,579,011,707.80"
writing,"1,579,011,723.21","1,579,011,737.60"
writing,"1,579,011,792.53","1,579,011,933.47"
writing,"1,579,011,942.20","1,579,011,958.16"
writing,"1,579,011,973.60","1,579,011,984.41"
writing,"1,579,011,985.95","1,579,012,314.31"
writing,"1,579,012,325.60","1,579,012,332.29"
writing,"1,579,012,373.48","1,579,012,405.90"
writing,"1,579,012,408.99","1,579,012,417.75"
writing,"1,579,012,432.65","1,579,012,486.18"
writing,"1,579,012,503.67","1,579,012,521.16"
writing,"1,579,012,526.81","1,579,012,538.65"
writing,"1,579,012,558.72","1,579,012,843.24"
writing,"1,579,012,881.77","1,579,013,101.98"
writing,"1,579,013,117.91","1,579,013,120.49"
writing,"1,579,013,122.55","1,579,013,126.15"
writing,"1,579,013,127.19","1,579,013,137.48"
writing,"1,579,013,168.37","1,579,013,389.02"
writing,"1,579,013,401.37","1,579,013,459.51"
writing,"1,579,013,481.62","1,579,013,486.76"
writing,"1,579,013,558.77","1,579,013,569.59"
writing,"1,579,014,258.78","1,579,014,564.08"
writing,"1,579,014,569.23","1,579,014,570.77"
writing,"1,579,014,575.94","1,579,014,592.40"
writing,"1,579,014,640.76","1,579,014,724.65"
writing,"1,579,014,756.55","1,579,014,762.21"
writing,"1,579,014,771.47","1,579,014,799.77"
audio,"1,579,014,800.80","1,579,014,801.83"
writing,"1,579,014,802.34","1,579,015,400.81"
writing,"1,579,016,120.67","1,579,016,124.76"
writing,"1,579,016,957.92","1,579,016,960.52"
writing,"1,579,016,967.23","1,579,016,980.72"
writing,"1,579,016,983.83","1,579,016,985.92"
writing,"1,579,018,101.63","1,579,018,157.60"
writing,"1,579,018,175.06","1,579,018,187.37"
writing,"1,579,018,197.13","1,579,018,209.44"
writing,"1,579,018,241.32","1,579,018,310.17"
writing,"1,579,018,320.95","1,579,018,332.25"
writing,"1,579,018,417.54","1,579,018,424.22"
writing,"1,579,019,153.39","1,579,019,158.53"
