Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,559,181,799.73","1,559,181,801.78"
audio,"1,559,181,815.22","1,559,181,817.80"
audio,"1,559,181,821.42","1,559,181,826.06"
audio,"1,559,182,201.10","1,559,182,201.62"
audio,"1,559,182,280.08","1,559,182,305.32"
audio,"1,559,182,312.58","1,559,182,314.64"
audio,"1,559,182,450.83","1,559,182,462.67"
audio,"1,559,182,492.12","1,559,182,496.77"
audio,"1,559,182,687.63","1,559,182,689.69"
audio,"1,559,183,103.07","1,559,183,104.10"
audio,"1,559,183,408.59","1,559,183,409.62"
audio,"1,559,183,495.30","1,559,183,502.00"
audio,"1,559,183,911.34","1,559,183,912.37"
audio,"1,559,183,949.49","1,559,183,950.51"
audio,"1,559,183,985.10","1,559,183,986.65"
audio,"1,559,184,097.59","1,559,184,103.26"
audio,"1,559,184,335.71","1,559,184,340.36"
audio,"1,559,184,647.03","1,559,184,648.58"
audio,"1,559,231,764.05","1,559,231,765.61"
writing,"1,559,231,770.29","1,559,231,797.71"
writing,"1,559,231,809.12","1,559,231,815.33"
writing,"1,559,231,817.42","1,559,231,846.43"
writing,"1,559,231,849.53","1,559,231,852.12"
writing,"1,559,231,856.81","1,559,231,858.37"
writing,"1,559,231,860.50","1,559,231,866.18"
writing,"1,559,231,870.36","1,559,231,874.01"
writing,"1,559,231,877.11","1,559,231,879.75"
writing,"1,559,231,883.90","1,559,231,884.93"
writing,"1,559,231,889.63","1,559,231,897.42"
audio,"1,559,231,917.14","1,559,231,923.88"
writing,"1,559,231,924.40","1,559,231,927.51"
writing,"1,559,232,037.40","1,559,232,037.92"
audio,"1,559,232,061.82","1,559,232,062.34"
writing,"1,559,232,077.40","1,559,232,077.99"
writing,"1,559,232,215.60","1,559,232,224.94"
writing,"1,559,232,234.29","1,559,232,238.97"
writing,"1,559,232,252.48","1,559,232,257.17"
writing,"1,559,232,262.38","1,559,232,283.71"
audio,"1,559,232,571.69","1,559,232,572.73"
writing,"1,559,232,976.48","1,559,233,018.59"
writing,"1,559,233,349.83","1,559,233,365.97"
writing,"1,559,238,959.15","1,559,238,962.79"
writing,"1,559,238,965.39","1,559,238,985.17"
writing,"1,559,238,987.26","1,559,238,998.73"
writing,"1,559,250,403.37","1,559,250,437.77"
writing,"1,559,250,534.91","1,559,250,557.84"
writing,"1,559,250,565.14","1,559,250,624.06"
writing,"1,559,250,844.12","1,559,250,868.64"
writing,"1,559,250,968.29","1,559,250,998.56"
writing,"1,559,251,016.80","1,559,251,053.82"
writing,"1,559,251,060.08","1,559,251,087.19"
writing,"1,559,251,295.15","1,559,251,308.19"
writing,"1,559,251,320.22","1,559,251,378.76"
writing,"1,559,251,391.28","1,559,251,394.41"
writing,"1,559,251,409.01","1,559,251,415.79"
writing,"1,559,251,418.41","1,559,251,455.44"
writing,"1,559,251,459.11","1,559,251,459.63"
writing,"1,559,251,462.24","1,559,251,514.47"
writing,"1,559,251,521.79","1,559,251,540.60"
writing,"1,559,251,549.49","1,559,251,551.59"
writing,"1,559,251,554.72","1,559,251,563.60"
writing,"1,559,251,570.91","1,559,251,572.48"
writing,"1,559,251,599.14","1,559,251,615.33"
writing,"1,559,254,128.96","1,559,254,130.00"
writing,"1,559,254,131.57","1,559,254,133.15"
audio,"1,559,254,835.76","1,559,254,837.85"
