Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,563,670,952.81","1,563,670,965.25"
audio,"1,563,672,652.09","1,563,672,652.60"
audio,"1,563,672,786.96","1,563,672,797.31"
writing,"1,563,674,098.92","1,563,674,127.36"
writing,"1,563,674,158.90","1,563,674,171.30"
writing,"1,563,674,172.85","1,563,674,176.99"
writing,"1,563,674,178.54","1,563,674,180.09"
writing,"1,563,674,233.35","1,563,674,246.81"
writing,"1,563,674,876.60","1,563,674,877.12"
writing,"1,563,675,389.81","1,563,675,397.05"
writing,"1,563,675,408.94","1,563,675,422.90"
writing,"1,563,675,435.32","1,563,675,439.97"
audio,"1,563,675,606.93","1,563,675,612.10"
audio,"1,563,675,616.76","1,563,675,619.89"
writing,"1,563,675,736.69","1,563,675,766.69"
writing,"1,563,675,768.24","1,563,675,786.33"
writing,"1,563,675,859.72","1,563,675,871.62"
writing,"1,563,675,880.42","1,563,675,888.69"
writing,"1,563,675,892.31","1,563,675,903.17"
writing,"1,563,675,905.25","1,563,675,909.39"
writing,"1,563,675,912.50","1,563,675,914.05"
writing,"1,563,676,178.82","1,563,676,200.02"
writing,"1,563,676,216.56","1,563,676,227.94"
writing,"1,563,676,276.53","1,563,676,299.28"
writing,"1,563,676,302.39","1,563,676,313.24"
writing,"1,563,676,503.59","1,563,676,520.15"
writing,"1,563,676,549.10","1,563,676,576.01"
writing,"1,563,676,599.79","1,563,676,604.44"
writing,"1,563,676,615.82","1,563,676,628.23"
writing,"1,563,677,198.87","1,563,677,214.91"
writing,"1,563,677,231.45","1,563,677,238.18"
writing,"1,563,677,244.41","1,563,677,245.97"
writing,"1,563,677,250.62","1,563,677,252.17"
writing,"1,563,677,379.52","1,563,677,381.60"
writing,"1,563,677,529.52","1,563,677,535.21"
writing,"1,563,677,662.99","1,563,677,712.13"
writing,"1,563,677,714.71","1,563,677,742.66"
writing,"1,563,677,748.35","1,563,677,771.64"
writing,"1,563,677,778.37","1,563,677,780.44"
