Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,570,190,684.77","1,570,190,687.36"
writing,"1,570,190,704.02","1,570,190,710.75"
writing,"1,570,190,716.43","1,570,190,719.54"
writing,"1,570,190,731.46","1,570,190,733.01"
writing,"1,570,195,116.29","1,570,195,117.35"
writing,"1,570,195,216.95","1,570,195,226.28"
writing,"1,570,195,229.39","1,570,195,243.41"
writing,"1,570,195,503.43","1,570,195,507.06"
writing,"1,570,195,572.49","1,570,195,581.84"
writing,"1,570,195,595.86","1,570,195,596.38"
audio,"1,570,195,596.91","1,570,195,597.42"
writing,"1,570,195,597.95","1,570,195,598.98"
writing,"1,570,195,698.18","1,570,195,701.29"
writing,"1,570,196,375.64","1,570,196,396.42"
writing,"1,570,196,772.17","1,570,196,775.29"
writing,"1,570,196,778.93","1,570,196,782.56"
writing,"1,570,197,166.84","1,570,197,167.36"
writing,"1,570,197,168.91","1,570,197,175.66"
writing,"1,570,197,481.42","1,570,197,481.94"
audio,"1,570,197,482.46","1,570,197,482.98"
audio,"1,570,220,806.23","1,570,220,807.81"
