Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,576,834,627.92","1,576,834,628.43"
writing,"1,576,834,628.95","1,576,834,630.49"
writing,"1,576,844,056.58","1,576,844,064.80"
writing,"1,576,844,095.59","1,576,844,114.58"
writing,"1,576,844,120.23","1,576,844,122.80"
writing,"1,576,844,126.91","1,576,844,140.74"
writing,"1,576,844,163.28","1,576,844,165.33"
writing,"1,576,844,176.63","1,576,844,206.38"
writing,"1,576,844,826.71","1,576,844,845.23"
audio,"1,576,854,710.85","1,576,854,720.63"
writing,"1,576,854,721.15","1,576,854,721.66"
writing,"1,576,854,867.25","1,576,855,068.91"
audio,"1,576,855,087.43","1,576,855,088.46"
writing,"1,576,872,377.08","1,576,872,377.60"
audio,"1,576,872,378.11","1,576,872,379.14"
