Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,561,851,545.57","1,561,851,546.09"
audio,"1,561,852,072.43","1,561,852,072.95"
audio,"1,561,907,517.49","1,561,907,518.52"
writing,"1,561,908,077.83","1,561,908,095.48"
writing,"1,561,908,917.87","1,561,908,919.44"
writing,"1,561,908,928.28","1,561,908,929.84"
writing,"1,561,911,684.33","1,561,911,698.88"
writing,"1,561,911,707.23","1,561,911,992.63"
writing,"1,561,912,004.61","1,561,912,011.90"
writing,"1,561,912,024.41","1,561,912,047.34"
writing,"1,561,912,052.56","1,561,912,141.13"
writing,"1,561,912,233.27","1,561,912,286.91"
writing,"1,561,912,289.51","1,561,912,572.36"
writing,"1,561,912,582.26","1,561,912,708.34"
writing,"1,561,912,734.90","1,561,912,798.99"
writing,"1,561,912,827.65","1,561,912,833.90"
writing,"1,561,913,389.74","1,561,913,394.42"
writing,"1,561,915,187.74","1,561,915,193.99"
writing,"1,561,915,233.65","1,561,915,307.17"
writing,"1,561,915,337.39","1,561,915,361.37"
writing,"1,561,915,378.57","1,561,915,396.30"
writing,"1,561,915,406.73","1,561,915,427.07"
writing,"1,561,915,444.29","1,561,915,445.33"
writing,"1,561,915,446.90","1,561,915,461.50"
writing,"1,561,915,465.67","1,561,915,569.41"
writing,"1,561,915,570.48","1,561,915,637.75"
writing,"1,561,915,851.96","1,561,915,865.53"
writing,"1,561,915,867.62","1,561,915,956.79"
writing,"1,561,916,089.06","1,561,916,597.23"
writing,"1,561,916,606.63","1,561,916,663.96"
writing,"1,561,916,671.25","1,561,916,672.29"
writing,"1,561,916,677.55","1,561,916,743.27"
writing,"1,561,916,778.73","1,561,916,779.25"
writing,"1,561,916,839.27","1,561,916,860.15"
writing,"1,561,916,864.86","1,561,916,870.08"
writing,"1,561,916,889.90","1,561,916,909.73"
writing,"1,561,916,920.68","1,561,916,943.10"
writing,"1,561,916,969.22","1,561,916,972.35"
writing,"1,561,917,054.83","1,561,917,436.82"
writing,"1,561,917,452.51","1,561,917,465.02"
writing,"1,561,921,862.33","1,561,921,873.79"
writing,"1,561,921,878.01","1,561,921,905.59"
writing,"1,561,922,505.91","1,561,922,534.05"
writing,"1,561,922,537.18","1,561,922,586.18"
writing,"1,561,922,803.59","1,561,922,946.88"
writing,"1,561,923,093.35","1,561,923,109.51"
writing,"1,561,923,127.22","1,561,923,134.00"
writing,"1,561,923,136.12","1,561,923,144.47"
writing,"1,561,923,149.68","1,561,923,151.25"
writing,"1,561,923,157.52","1,561,923,188.81"
writing,"1,561,923,190.90","1,561,923,230.49"
writing,"1,561,923,244.04","1,561,923,249.77"
writing,"1,561,923,253.96","1,561,923,277.93"
writing,"1,561,923,295.68","1,561,923,324.34"
audio,"1,561,923,889.72","1,561,923,890.25"
writing,"1,561,923,926.95","1,561,923,927.47"
writing,"1,561,924,332.81","1,561,924,342.20"
writing,"1,561,924,348.54","1,561,924,367.34"
writing,"1,561,924,387.20","1,561,924,389.82"
writing,"1,561,924,443.60","1,561,924,459.79"
writing,"1,561,924,461.89","1,561,924,474.94"
writing,"1,561,924,909.51","1,561,924,963.28"
writing,"1,561,924,968.51","1,561,924,985.75"
writing,"1,561,924,990.45","1,561,925,029.61"
writing,"1,561,925,034.84","1,561,925,060.43"
writing,"1,561,925,064.62","1,561,925,092.83"
writing,"1,561,925,121.56","1,561,925,157.09"
writing,"1,561,925,162.86","1,561,925,227.13"
writing,"1,561,925,232.35","1,561,925,233.39"
writing,"1,561,925,521.96","1,561,925,551.74"
writing,"1,561,925,923.90","1,561,925,930.69"
writing,"1,561,925,937.99","1,561,925,944.26"
writing,"1,561,925,957.37","1,561,925,986.64"
writing,"1,561,926,943.97","1,561,926,944.49"
writing,"1,561,926,995.68","1,561,926,997.25"
writing,"1,561,926,999.36","1,561,927,001.45"
writing,"1,561,927,011.91","1,561,927,012.96"
writing,"1,561,927,025.51","1,561,927,039.59"
writing,"1,561,927,051.62","1,561,927,058.41"
writing,"1,561,927,111.31","1,561,927,111.83"
writing,"1,561,927,208.04","1,561,927,208.56"
writing,"1,561,928,681.23","1,561,928,691.15"
writing,"1,561,928,705.26","1,561,928,708.39"
writing,"1,561,929,225.95","1,561,929,231.72"
writing,"1,561,929,255.83","1,561,929,278.37"
writing,"1,561,929,314.08","1,561,929,347.09"
