Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,564,040,040.47","1,564,040,042.02"
writing,"1,564,040,046.69","1,564,040,106.86"
writing,"1,564,040,107.90","1,564,040,116.72"
writing,"1,564,040,118.79","1,564,040,146.29"
writing,"1,564,040,160.81","1,564,040,185.20"
writing,"1,564,040,187.79","1,564,040,243.81"
writing,"1,564,040,294.10","1,564,040,300.85"
writing,"1,564,040,307.07","1,564,040,316.41"
writing,"1,564,040,322.62","1,564,040,512.97"
writing,"1,564,040,514.01","1,564,040,663.91"
writing,"1,564,041,108.99","1,564,041,442.04"
writing,"1,564,041,445.14","1,564,041,445.66"
writing,"1,564,041,526.57","1,564,041,530.71"
writing,"1,564,041,545.72","1,564,041,566.94"
writing,"1,564,041,575.74","1,564,041,578.85"
writing,"1,564,041,939.71","1,564,041,942.30"
writing,"1,564,042,335.10","1,564,042,340.27"
writing,"1,564,042,351.66","1,564,042,355.28"
writing,"1,564,042,794.13","1,564,042,796.72"
writing,"1,564,044,081.82","1,564,044,082.36"
writing,"1,564,044,084.97","1,564,044,087.56"
audio,"1,564,045,934.12","1,564,045,937.75"
audio,"1,564,046,081.79","1,564,046,083.35"
writing,"1,564,046,357.55","1,564,046,358.07"
writing,"1,564,046,595.72","1,564,046,596.24"
writing,"1,564,048,751.79","1,564,048,778.15"
writing,"1,564,061,345.14","1,564,061,401.05"
writing,"1,564,061,402.61","1,564,061,404.67"
writing,"1,564,061,710.63","1,564,061,721.48"
writing,"1,564,062,057.37","1,564,062,059.43"
writing,"1,564,062,221.45","1,564,062,222.49"
writing,"1,564,062,229.73","1,564,062,234.91"
writing,"1,564,062,448.70","1,564,062,451.81"
writing,"1,564,066,976.75","1,564,067,038.95"
writing,"1,564,067,039.98","1,564,067,043.61"
writing,"1,564,067,046.74","1,564,067,053.48"
writing,"1,564,068,202.22","1,564,068,483.92"
writing,"1,564,068,509.84","1,564,068,514.50"
writing,"1,564,069,456.12","1,564,069,457.68"
audio,"1,564,069,458.20","1,564,069,500.74"
writing,"1,564,069,501.26","1,564,069,501.78"
writing,"1,564,069,508.01","1,564,069,512.16"
writing,"1,564,069,560.93","1,564,069,567.68"
audio,"1,564,069,568.20","1,564,069,618.54"
writing,"1,564,069,622.69","1,564,069,844.23"
writing,"1,564,079,795.10","1,564,079,871.53"
