Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,580,990,542.44","1,580,990,559.44"
writing,"1,580,990,599.16","1,580,990,636.86"
writing,"1,580,990,642.53","1,580,990,647.16"
writing,"1,580,990,651.29","1,580,990,708.60"
writing,"1,580,990,738.99","1,580,990,809.18"
writing,"1,580,990,814.86","1,580,990,822.60"
writing,"1,580,990,840.67","1,580,990,841.19"
writing,"1,580,990,958.83","1,580,990,959.35"
writing,"1,580,990,960.90","1,580,990,962.44"
writing,"1,580,990,963.99","1,580,991,068.28"
writing,"1,580,991,248.25","1,580,991,285.94"
writing,"1,580,991,287.49","1,580,991,297.81"
writing,"1,580,991,380.87","1,580,991,450.57"
writing,"1,580,991,472.73","1,580,991,511.44"
writing,"1,580,991,518.65","1,580,991,876.48"
writing,"1,580,991,924.46","1,580,991,927.56"
writing,"1,580,992,000.78","1,580,992,139.67"
writing,"1,580,992,168.56","1,580,992,384.91"
writing,"1,580,992,416.36","1,580,992,417.91"
writing,"1,580,992,503.99","1,580,992,645.46"
writing,"1,580,992,648.04","1,580,992,712.58"
visual,"1,580,992,862.09","1,580,992,862.61"
writing,"1,580,992,863.12","1,580,992,865.70"
writing,"1,580,992,867.25","1,580,992,879.09"
writing,"1,580,993,014.65","1,580,993,073.48"
writing,"1,580,993,083.79","1,580,993,130.75"
writing,"1,580,993,141.57","1,580,993,153.95"
writing,"1,580,993,158.59","1,580,993,184.90"
writing,"1,580,993,297.83","1,580,993,349.41"
writing,"1,580,993,592.89","1,580,994,505.69"
writing,"1,580,994,547.99","1,580,994,609.42"
writing,"1,580,994,622.32","1,580,994,623.35"
writing,"1,580,994,630.09","1,580,994,641.43"
writing,"1,580,994,650.67","1,580,994,653.25"
writing,"1,580,994,708.34","1,580,994,738.22"
writing,"1,580,994,766.51","1,580,994,768.06"
writing,"1,580,994,776.30","1,580,994,797.46"
writing,"1,580,996,575.08","1,580,996,609.10"
writing,"1,580,996,612.72","1,580,996,624.57"
writing,"1,580,996,626.14","1,580,996,628.71"
writing,"1,580,996,630.26","1,580,996,633.86"
writing,"1,580,996,635.92","1,580,996,639.01"
writing,"1,580,996,640.56","1,580,996,644.16"
writing,"1,580,996,646.22","1,580,996,648.28"
writing,"1,580,996,650.35","1,580,996,651.89"
writing,"1,580,996,664.79","1,580,996,667.88"
writing,"1,580,996,672.00","1,580,996,681.28"
writing,"1,580,996,683.84","1,580,996,687.97"
writing,"1,580,996,692.60","1,580,996,697.25"
writing,"1,580,996,699.31","1,580,996,704.45"
writing,"1,580,996,708.58","1,580,996,712.71"
writing,"1,580,996,716.83","1,580,996,720.43"
writing,"1,580,996,721.98","1,580,996,724.55"
writing,"1,580,996,730.75","1,580,996,734.87"
writing,"1,580,996,747.75","1,580,996,753.96"
writing,"1,580,996,758.11","1,580,996,759.66"
writing,"1,580,996,770.99","1,580,996,827.67"
writing,"1,580,996,832.86","1,580,996,849.86"
writing,"1,580,996,855.55","1,580,996,876.17"
writing,"1,580,996,879.78","1,580,996,898.35"
writing,"1,580,996,899.89","1,580,996,938.56"
writing,"1,580,996,941.13","1,580,996,948.34"
writing,"1,580,996,949.89","1,580,997,479.44"
writing,"1,581,010,070.89","1,581,010,087.38"
writing,"1,581,013,840.84","1,581,013,841.87"
writing,"1,581,014,547.01","1,581,014,578.43"
writing,"1,581,014,582.55","1,581,014,587.19"
writing,"1,581,014,592.87","1,581,014,599.06"
writing,"1,581,014,601.13","1,581,014,605.25"
writing,"1,581,014,607.31","1,581,014,616.59"
writing,"1,581,014,618.14","1,581,014,621.75"
writing,"1,581,014,623.30","1,581,014,634.64"
writing,"1,581,014,639.81","1,581,014,641.36"
writing,"1,581,014,644.99","1,581,014,654.79"
writing,"1,581,014,657.36","1,581,014,664.06"
writing,"1,581,014,671.28","1,581,014,684.17"
writing,"1,581,014,722.84","1,581,014,802.33"
