Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,571,966,831.99","1,571,966,834.05"
audio,"1,572,026,427.71","1,572,026,428.22"
writing,"1,572,026,428.74","1,572,026,491.23"
audio,"1,572,026,496.36","1,572,026,496.88"
writing,"1,572,026,497.39","1,572,026,520.43"
writing,"1,572,026,563.49","1,572,026,590.11"
audio,"1,572,026,594.23","1,572,026,594.74"
writing,"1,572,026,595.25","1,572,026,603.46"
writing,"1,572,026,610.13","1,572,026,628.58"
audio,"1,572,027,911.40","1,572,027,911.91"
writing,"1,572,027,912.43","1,572,027,917.56"
audio,"1,572,027,919.11","1,572,027,919.62"
writing,"1,572,027,920.13","1,572,027,942.24"
audio,"1,572,027,942.76","1,572,027,943.28"
audio,"1,572,031,239.31","1,572,031,239.82"
audio,"1,572,036,260.56","1,572,036,453.93"
audio,"1,572,036,964.38","1,572,036,966.94"
