Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,570,350,374.81","1,570,350,539.71"
writing,"1,570,350,540.81","1,570,350,549.11"
writing,"1,570,350,554.80","1,570,350,559.99"
writing,"1,570,350,565.71","1,570,350,574.01"
writing,"1,570,350,577.63","1,570,350,588.01"
writing,"1,570,350,593.21","1,570,350,598.91"
writing,"1,570,350,606.69","1,570,350,615.50"
writing,"1,570,350,666.86","1,570,350,667.38"
audio,"1,570,351,281.72","1,570,351,282.76"
audio,"1,570,356,340.85","1,570,356,342.41"
writing,"1,570,356,342.93","1,570,356,353.31"
writing,"1,570,359,307.51","1,570,359,309.58"
writing,"1,570,359,343.27","1,570,359,343.79"
writing,"1,570,359,630.75","1,570,359,632.31"
writing,"1,570,361,814.91","1,570,361,816.46"
writing,"1,570,361,832.50","1,570,361,833.54"
writing,"1,570,361,844.39","1,570,361,845.43"
writing,"1,570,361,858.35","1,570,361,859.90"
writing,"1,570,361,863.54","1,570,361,864.57"
writing,"1,570,361,891.49","1,570,361,892.53"
writing,"1,570,361,898.73","1,570,361,899.24"
writing,"1,570,361,905.98","1,570,361,907.01"
writing,"1,570,361,913.73","1,570,361,917.35"
writing,"1,570,361,930.82","1,570,361,933.41"
writing,"1,570,361,938.07","1,570,361,939.10"
writing,"1,570,361,942.76","1,570,361,943.79"
writing,"1,570,361,959.32","1,570,361,959.84"
writing,"1,570,376,489.84","1,570,376,500.73"
writing,"1,570,376,509.03","1,570,376,519.39"
writing,"1,570,376,523.62","1,570,376,543.31"
writing,"1,570,376,557.80","1,570,376,567.12"
writing,"1,570,376,571.30","1,570,376,602.34"
writing,"1,570,376,610.63","1,570,376,634.99"
writing,"1,570,376,641.73","1,570,376,642.25"
writing,"1,570,376,648.48","1,570,376,665.58"
writing,"1,570,376,687.38","1,570,376,786.42"
audio,"1,570,376,786.94","1,570,376,788.01"
writing,"1,570,376,788.53","1,570,376,789.05"
writing,"1,570,376,818.60","1,570,376,819.11"
writing,"1,570,376,826.37","1,570,376,827.42"
audio,"1,570,376,827.94","1,570,376,828.46"
writing,"1,570,376,899.02","1,570,376,936.89"
audio,"1,570,376,937.41","1,570,376,937.93"
writing,"1,570,376,940.01","1,570,376,990.32"
writing,"1,570,376,993.43","1,570,377,067.06"
writing,"1,570,377,070.17","1,570,377,075.35"
writing,"1,570,377,079.50","1,570,377,081.58"
writing,"1,570,377,119.95","1,570,377,169.24"
writing,"1,570,377,188.94","1,570,377,196.20"
writing,"1,570,377,197.24","1,570,377,240.82"
writing,"1,570,377,245.00","1,570,377,260.04"
writing,"1,570,377,294.29","1,570,377,294.81"
writing,"1,570,377,345.62","1,570,377,385.89"
writing,"1,570,377,390.04","1,570,377,570.09"
audio,"1,570,377,570.61","1,570,377,572.15"
writing,"1,570,377,572.67","1,570,377,573.18"
audio,"1,570,377,573.71","1,570,377,578.37"
writing,"1,570,377,578.89","1,570,377,792.03"
audio,"1,570,377,792.55","1,570,377,800.30"
writing,"1,570,377,812.25","1,570,377,833.48"
writing,"1,570,377,837.11","1,570,377,850.58"
writing,"1,570,377,852.65","1,570,377,989.55"
writing,"1,570,377,992.13","1,570,378,035.71"
writing,"1,570,378,036.74","1,570,378,045.04"
writing,"1,570,378,048.14","1,570,378,070.44"
writing,"1,570,378,074.06","1,570,378,106.24"
writing,"1,570,378,110.89","1,570,378,120.22"
writing,"1,570,378,123.32","1,570,378,126.95"
writing,"1,570,378,129.03","1,570,378,132.14"
writing,"1,570,378,134.72","1,570,378,144.06"
audio,"1,570,378,144.59","1,570,378,145.62"
writing,"1,570,378,146.15","1,570,378,150.83"
audio,"1,570,378,151.35","1,570,378,158.62"
audio,"1,570,378,161.72","1,570,378,170.54"
writing,"1,570,378,334.81","1,570,378,341.02"
writing,"1,570,378,344.63","1,570,378,430.62"
writing,"1,570,378,431.65","1,570,378,438.38"
writing,"1,570,378,441.99","1,570,378,457.01"
writing,"1,570,378,460.11","1,570,378,543.01"
writing,"1,570,378,549.74","1,570,378,566.32"
writing,"1,570,378,568.39","1,570,378,578.21"
writing,"1,570,378,591.68","1,570,378,602.04"
writing,"1,570,378,619.13","1,570,378,641.40"
writing,"1,570,378,660.05","1,570,378,692.69"
writing,"1,570,378,700.46","1,570,378,700.98"
writing,"1,570,378,709.25","1,570,378,711.84"
writing,"1,570,378,715.51","1,570,378,716.02"
writing,"1,570,378,742.44","1,570,378,770.97"
writing,"1,570,378,790.66","1,570,378,818.66"
writing,"1,570,378,825.39","1,570,378,900.02"
writing,"1,570,378,901.57","1,570,378,906.23"
writing,"1,570,378,912.45","1,570,378,924.37"
writing,"1,570,378,930.05","1,570,378,939.38"
writing,"1,570,378,942.49","1,570,378,980.32"
writing,"1,570,378,983.94","1,570,379,009.85"
writing,"1,570,379,014.51","1,570,379,023.84"
writing,"1,570,379,029.52","1,570,379,033.14"
writing,"1,570,379,037.79","1,570,379,056.95"
writing,"1,570,379,064.20","1,570,379,084.92"
writing,"1,570,379,089.58","1,570,379,094.75"
writing,"1,570,379,099.41","1,570,379,154.83"
writing,"1,570,379,157.41","1,570,379,765.07"
writing,"1,570,379,768.19","1,570,379,797.18"
writing,"1,570,379,800.83","1,570,379,853.67"
writing,"1,570,379,854.70","1,570,379,901.86"
writing,"1,570,379,903.41","1,570,379,925.68"
writing,"1,570,379,927.24","1,570,379,929.31"
writing,"1,570,379,930.85","1,570,379,941.22"
writing,"1,570,379,953.65","1,570,379,974.36"
writing,"1,570,379,975.91","1,570,379,987.82"
writing,"1,570,379,988.85","1,570,380,054.66"
writing,"1,570,380,058.80","1,570,380,118.40"
writing,"1,570,380,155.19","1,570,380,157.29"
writing,"1,570,388,970.47","1,570,388,972.03"
writing,"1,570,391,765.67","1,570,391,766.19"
writing,"1,570,391,809.82","1,570,391,810.34"
writing,"1,570,402,071.12","1,570,402,071.64"
writing,"1,570,402,454.04","1,570,402,454.56"
writing,"1,570,402,487.18","1,570,402,487.70"
