Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
visual,"1,563,232,920.55","1,563,232,921.07"
audio,"1,563,232,935.55","1,563,232,945.97"
visual,"1,563,243,810.12","1,563,243,866.74"
audio,"1,563,314,523.64","1,563,314,526.22"
writing,"1,563,315,366.06","1,563,315,410.01"
writing,"1,563,315,437.43","1,563,315,441.06"
writing,"1,563,315,450.41","1,563,315,492.35"
writing,"1,563,315,495.97","1,563,315,496.50"
writing,"1,563,315,512.54","1,563,315,666.76"
writing,"1,563,315,673.48","1,563,315,751.63"
audio,"1,563,316,020.04","1,563,316,021.07"
