Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,569,508,898.89","1,569,508,908.81"
writing,"1,569,508,919.78","1,569,508,942.23"
writing,"1,569,509,003.42","1,569,509,011.78"
writing,"1,569,509,013.89","1,569,509,027.97"
writing,"1,569,509,034.28","1,569,509,035.85"
writing,"1,569,509,397.43","1,569,509,401.08"
audio,"1,569,509,731.75","1,569,509,732.82"
audio,"1,569,509,789.21","1,569,509,791.32"
writing,"1,569,510,018.20","1,569,510,018.73"
audio,"1,569,510,019.27","1,569,510,019.80"
writing,"1,569,512,046.89","1,569,512,171.86"
writing,"1,569,512,177.66","1,569,512,184.98"
writing,"1,569,512,194.92","1,569,512,195.44"
writing,"1,569,513,372.40","1,569,513,391.73"
writing,"1,569,513,509.51","1,569,513,511.61"
writing,"1,569,513,529.94","1,569,513,545.60"
writing,"1,569,513,552.39","1,569,513,556.05"
writing,"1,569,513,597.87","1,569,513,598.39"
audio,"1,569,513,598.92","1,569,513,599.97"
writing,"1,569,513,600.49","1,569,513,613.57"
writing,"1,569,513,624.03","1,569,513,624.55"
audio,"1,569,513,625.07","1,569,513,626.64"
writing,"1,569,513,627.17","1,569,513,627.71"
writing,"1,569,513,963.34","1,569,513,965.95"
writing,"1,569,513,974.31","1,569,514,010.42"
writing,"1,569,514,015.14","1,569,514,055.42"
writing,"1,569,514,059.07","1,569,514,064.29"
writing,"1,569,514,069.51","1,569,514,082.08"
writing,"1,569,514,096.77","1,569,514,097.29"
audio,"1,569,514,099.91","1,569,514,154.84"
writing,"1,569,514,155.37","1,569,514,161.64"
writing,"1,569,515,050.85","1,569,515,051.37"
audio,"1,569,515,051.90","1,569,515,052.42"
writing,"1,569,515,052.95","1,569,515,054.00"
writing,"1,569,523,480.74","1,569,523,481.79"
