Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,560,673,186.81","1,560,673,187.33"
writing,"1,560,673,609.26","1,560,673,609.78"
audio,"1,560,673,753.38","1,560,673,753.89"
writing,"1,560,673,755.45","1,560,673,796.28"
writing,"1,560,674,184.73","1,560,674,185.25"
writing,"1,560,675,066.61","1,560,675,067.14"
writing,"1,560,675,669.19","1,560,675,669.74"
writing,"1,560,675,716.78","1,560,675,717.81"
writing,"1,560,675,727.14","1,560,675,727.69"
writing,"1,560,675,787.56","1,560,675,788.07"
writing,"1,560,675,973.90","1,560,675,974.41"
writing,"1,560,675,977.04","1,560,675,978.58"
writing,"1,560,676,148.95","1,560,676,149.47"
writing,"1,560,676,151.54","1,560,676,152.06"
writing,"1,560,676,158.79","1,560,676,171.17"
writing,"1,560,676,878.58","1,560,676,879.09"
writing,"1,560,677,228.45","1,560,677,228.97"
writing,"1,560,680,274.84","1,560,680,275.36"
writing,"1,560,680,396.02","1,560,680,409.97"
writing,"1,560,680,464.69","1,560,680,465.21"
writing,"1,560,683,540.14","1,560,683,540.66"
writing,"1,560,683,578.32","1,560,683,606.73"
audio,"1,560,683,780.29","1,560,683,783.39"
writing,"1,560,683,786.34","1,560,683,786.86"
audio,"1,560,688,635.82","1,560,688,749.98"
audio,"1,560,688,791.81","1,560,688,794.92"
audio,"1,560,688,795.98","1,560,688,798.04"
audio,"1,560,688,799.66","1,560,688,801.23"
audio,"1,560,689,091.34","1,560,689,092.89"
audio,"1,560,690,039.97","1,560,690,052.38"
writing,"1,560,690,093.69","1,560,690,094.21"
audio,"1,560,690,346.81","1,560,690,362.82"
writing,"1,560,691,027.29","1,560,691,052.61"
writing,"1,560,694,671.57","1,560,694,672.60"
writing,"1,560,695,173.96","1,560,695,174.47"
writing,"1,560,695,701.21","1,560,695,701.72"
writing,"1,560,696,459.69","1,560,696,460.20"
writing,"1,560,696,462.79","1,560,696,463.30"
audio,"1,560,698,765.31","1,560,698,939.38"
audio,"1,560,699,085.88","1,560,699,165.44"
writing,"1,560,699,219.65","1,560,699,220.17"
writing,"1,560,699,223.82","1,560,699,291.47"
writing,"1,560,699,297.15","1,560,699,310.06"
writing,"1,560,699,313.68","1,560,699,320.92"
writing,"1,560,699,324.54","1,560,699,327.12"
writing,"1,560,699,333.86","1,560,699,334.90"
writing,"1,560,699,351.95","1,560,699,352.98"
writing,"1,560,699,357.12","1,560,699,376.23"
writing,"1,560,699,443.92","1,560,699,487.81"
writing,"1,560,699,494.02","1,560,699,503.31"
writing,"1,560,699,529.67","1,560,699,548.81"
writing,"1,560,699,551.40","1,560,699,583.98"
writing,"1,560,699,655.81","1,560,699,656.33"
writing,"1,560,699,763.33","1,560,699,783.97"
writing,"1,560,699,785.53","1,560,699,832.06"
writing,"1,560,699,885.81","1,560,699,886.33"
writing,"1,560,700,022.74","1,560,700,028.95"
writing,"1,560,700,242.90","1,560,700,248.58"
writing,"1,560,700,278.03","1,560,700,278.55"
writing,"1,560,700,367.42","1,560,700,367.95"
writing,"1,560,700,433.61","1,560,700,440.33"
writing,"1,560,700,571.64","1,560,700,580.95"
writing,"1,560,700,621.76","1,560,700,725.60"
writing,"1,560,700,728.71","1,560,700,734.44"
writing,"1,560,700,738.55","1,560,700,739.07"
writing,"1,560,700,753.63","1,560,700,772.37"
writing,"1,560,700,776.56","1,560,700,777.08"
writing,"1,560,700,819.29","1,560,700,827.10"
writing,"1,560,700,843.22","1,560,700,870.23"
writing,"1,560,700,871.26","1,560,700,873.34"
writing,"1,560,700,879.06","1,560,700,890.42"
writing,"1,560,700,895.58","1,560,700,964.37"
writing,"1,560,700,970.07","1,560,701,054.38"
