Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,560,845,771.95","1,560,845,775.55"
writing,"1,560,846,072.22","1,560,846,072.74"
writing,"1,560,846,265.80","1,560,846,268.38"
writing,"1,560,848,244.68","1,560,848,245.20"
audio,"1,560,851,547.91","1,560,851,548.43"
writing,"1,560,851,552.61","1,560,851,553.13"
writing,"1,560,851,554.68","1,560,851,586.16"
writing,"1,560,851,592.87","1,560,851,620.21"
writing,"1,560,851,645.51","1,560,851,647.58"
writing,"1,560,851,656.86","1,560,851,690.42"
writing,"1,560,851,718.30","1,560,851,722.44"
writing,"1,560,851,726.09","1,560,851,730.74"
writing,"1,560,851,735.39","1,560,851,742.10"
writing,"1,560,851,787.57","1,560,851,813.37"
writing,"1,560,851,830.94","1,560,851,833.52"
writing,"1,560,851,835.07","1,560,851,837.14"
writing,"1,560,851,843.86","1,560,851,855.72"
writing,"1,560,851,863.44","1,560,851,868.60"
writing,"1,560,851,909.39","1,560,852,071.00"
writing,"1,560,852,089.08","1,560,852,089.59"
writing,"1,560,852,106.65","1,560,852,117.49"
writing,"1,560,852,119.56","1,560,852,122.66"
writing,"1,560,852,145.39","1,560,852,145.91"
writing,"1,560,852,203.80","1,560,852,204.84"
writing,"1,560,853,644.30","1,560,853,644.82"
writing,"1,560,853,645.85","1,560,853,664.45"
writing,"1,560,854,572.87","1,560,854,733.55"
writing,"1,560,855,174.15","1,560,855,175.18"
writing,"1,560,855,330.16","1,560,855,330.67"
writing,"1,560,855,372.52","1,560,855,373.04"
writing,"1,560,855,396.29","1,560,855,411.28"
writing,"1,560,855,731.53","1,560,855,737.73"
writing,"1,560,855,747.04","1,560,855,774.91"
writing,"1,560,855,795.59","1,560,855,841.43"
writing,"1,560,855,854.87","1,560,855,886.29"
writing,"1,560,855,892.05","1,560,855,895.15"
writing,"1,560,855,936.47","1,560,856,036.16"
writing,"1,560,856,053.10","1,560,856,053.61"
writing,"1,560,856,070.02","1,560,856,071.04"
writing,"1,560,856,104.87","1,560,856,109.99"
writing,"1,560,856,111.02","1,560,856,134.68"
writing,"1,560,856,142.42","1,560,856,150.17"
writing,"1,560,856,164.64","1,560,856,172.39"
writing,"1,560,856,181.69","1,560,856,229.24"
writing,"1,560,856,230.83","1,560,856,239.60"
audio,"1,560,859,139.30","1,560,859,139.83"
writing,"1,560,859,145.51","1,560,859,213.25"
writing,"1,560,859,643.74","1,560,859,662.86"
writing,"1,560,859,825.02","1,560,859,825.54"
writing,"1,560,872,923.84","1,560,872,936.77"
writing,"1,560,872,940.92","1,560,872,941.43"
writing,"1,560,872,975.58","1,560,872,978.17"
writing,"1,560,873,967.93","1,560,874,035.63"
writing,"1,560,874,052.92","1,560,874,135.73"
writing,"1,560,874,137.31","1,560,874,178.69"
writing,"1,560,874,198.87","1,560,874,200.42"
writing,"1,560,874,214.40","1,560,874,214.92"
writing,"1,560,874,279.56","1,560,874,280.08"
writing,"1,560,874,423.87","1,560,874,490.55"
writing,"1,560,874,564.00","1,560,874,583.13"
writing,"1,560,874,633.28","1,560,874,658.07"
writing,"1,560,874,773.41","1,560,874,790.43"
writing,"1,560,874,909.42","1,560,874,924.37"
writing,"1,560,874,938.31","1,560,874,939.87"
writing,"1,560,874,962.10","1,560,874,962.62"
writing,"1,560,874,963.67","1,560,874,978.15"
writing,"1,560,874,992.12","1,560,874,993.16"
writing,"1,560,874,997.82","1,560,875,014.37"
writing,"1,560,876,844.74","1,560,876,853.56"
writing,"1,560,876,855.64","1,560,876,890.78"
writing,"1,560,876,907.36","1,560,876,915.66"
writing,"1,560,876,942.62","1,560,876,943.14"
writing,"1,560,876,992.40","1,560,877,068.51"
writing,"1,560,877,071.60","1,560,877,075.76"
writing,"1,560,877,078.89","1,560,877,080.44"
writing,"1,560,877,081.49","1,560,877,085.13"
writing,"1,560,879,040.55","1,560,879,041.07"
audio,"1,560,887,229.58","1,560,887,236.85"
audio,"1,560,887,237.89","1,560,887,238.41"
writing,"1,560,888,060.77","1,560,888,061.81"
audio,"1,560,888,147.21","1,560,888,149.29"
audio,"1,560,888,152.42","1,560,888,152.94"
audio,"1,560,888,159.14","1,560,888,162.26"
audio,"1,560,888,238.80","1,560,888,254.86"
writing,"1,560,888,401.98","1,560,888,404.61"
writing,"1,560,889,044.32","1,560,889,044.84"
