Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,568,798,834.97","1,568,798,839.25"
writing,"1,568,799,040.25","1,568,799,041.81"
writing,"1,568,799,176.72","1,568,799,177.76"
writing,"1,568,799,220.79","1,568,799,221.31"
writing,"1,568,799,679.81","1,568,799,680.33"
writing,"1,568,799,686.55","1,568,799,688.11"
writing,"1,568,799,690.71","1,568,799,868.23"
writing,"1,568,799,870.90","1,568,799,871.42"
writing,"1,568,800,419.53","1,568,800,420.05"
writing,"1,568,800,421.62","1,568,800,428.89"
writing,"1,568,800,430.96","1,568,800,435.63"
writing,"1,568,800,576.97","1,568,800,577.49"
audio,"1,568,803,142.89","1,568,803,143.43"
writing,"1,568,803,286.22","1,568,803,292.45"
writing,"1,568,803,295.04","1,568,803,304.90"
writing,"1,568,803,501.19","1,568,803,536.49"
writing,"1,568,803,543.80","1,568,803,553.14"
writing,"1,568,803,556.25","1,568,803,566.12"
writing,"1,568,804,054.75","1,568,804,079.67"
writing,"1,568,804,088.00","1,568,804,111.87"
writing,"1,568,804,117.58","1,568,804,126.94"
writing,"1,568,804,130.57","1,568,804,138.37"
writing,"1,568,804,144.07","1,568,804,151.86"
writing,"1,568,804,166.91","1,568,804,171.62"
writing,"1,568,804,188.27","1,568,804,200.23"
writing,"1,568,804,216.37","1,568,804,221.05"
writing,"1,568,804,239.32","1,568,804,245.05"
writing,"1,568,804,258.07","1,568,804,260.67"
writing,"1,568,804,264.82","1,568,804,295.02"
writing,"1,568,804,315.29","1,568,804,320.50"
writing,"1,568,804,324.14","1,568,804,334.02"
writing,"1,568,804,339.23","1,568,804,343.91"
writing,"1,568,804,348.07","1,568,804,360.56"
writing,"1,568,804,365.75","1,568,804,367.31"
writing,"1,568,804,377.71","1,568,804,383.42"
writing,"1,568,804,393.32","1,568,804,400.61"
writing,"1,568,804,409.96","1,568,804,421.39"
writing,"1,568,804,428.66","1,568,804,433.32"
