Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,572,742,030.19","1,572,742,030.71"
writing,"1,572,742,031.23","1,572,742,053.34"
audio,"1,572,761,593.24","1,572,761,593.76"
audio,"1,572,764,366.15","1,572,764,368.73"
audio,"1,572,764,604.37","1,572,764,604.89"
writing,"1,572,765,167.65","1,572,765,168.17"
audio,"1,572,765,192.09","1,572,765,192.61"
audio,"1,572,778,757.94","1,572,778,760.53"
writing,"1,572,778,761.05","1,572,778,767.74"
writing,"1,572,778,770.32","1,572,778,778.57"
writing,"1,572,778,785.80","1,572,778,787.36"
writing,"1,572,778,788.40","1,572,778,791.49"
audio,"1,572,778,804.86","1,572,778,805.90"
audio,"1,572,787,462.85","1,572,787,467.48"
audio,"1,572,787,500.51","1,572,787,501.55"
writing,"1,572,787,514.96","1,572,787,532.43"
writing,"1,572,788,851.18","1,572,788,871.74"
writing,"1,572,788,876.35","1,572,788,878.92"
writing,"1,572,788,884.07","1,572,788,886.63"
writing,"1,572,788,889.19","1,572,788,890.73"
writing,"1,572,788,892.28","1,572,789,021.79"
writing,"1,572,789,027.95","1,572,789,033.61"
writing,"1,572,789,445.40","1,572,789,448.48"
