Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,580,902,526.58","1,580,902,527.10"
writing,"1,580,902,536.87","1,580,902,537.39"
writing,"1,580,902,712.67","1,580,902,732.20"
writing,"1,580,902,811.99","1,580,902,926.22"
writing,"1,580,902,931.38","1,580,902,936.52"
writing,"1,580,902,937.55","1,580,902,942.70"
writing,"1,580,902,945.79","1,580,902,978.22"
writing,"1,580,902,979.25","1,580,902,979.76"
writing,"1,580,903,017.80","1,580,903,021.91"
writing,"1,580,903,052.24","1,580,903,134.10"
writing,"1,580,903,156.23","1,580,903,253.01"
writing,"1,580,903,255.60","1,580,903,261.77"
writing,"1,580,903,263.31","1,580,903,440.89"
writing,"1,580,903,443.46","1,580,903,465.08"
writing,"1,580,903,466.11","1,580,903,768.86"
writing,"1,580,903,874.39","1,580,904,032.94"
writing,"1,580,904,954.14","1,580,905,024.13"
writing,"1,580,905,090.53","1,580,905,171.86"
writing,"1,580,905,208.38","1,580,905,283.52"
writing,"1,580,905,373.51","1,580,905,419.83"
writing,"1,580,905,485.72","1,580,905,486.24"
writing,"1,580,905,575.70","1,580,905,595.25"
writing,"1,580,906,139.99","1,580,906,251.18"
writing,"1,580,906,252.73","1,580,906,268.17"
writing,"1,580,906,276.92","1,580,906,285.67"
writing,"1,580,906,286.71","1,580,906,338.19"
writing,"1,580,906,369.06","1,580,907,112.94"
writing,"1,580,907,124.98","1,580,907,126.02"
visual,"1,580,907,212.44","1,580,907,524.49"
writing,"1,580,907,609.27","1,580,907,610.30"
writing,"1,580,907,634.46","1,580,907,684.38"
writing,"1,580,907,696.20","1,580,907,786.78"
writing,"1,580,907,920.07","1,580,907,920.59"
writing,"1,580,907,998.32","1,580,907,998.83"
writing,"1,580,908,028.14","1,580,908,046.65"
writing,"1,580,908,051.80","1,580,908,091.90"
writing,"1,580,908,093.45","1,580,908,167.01"
writing,"1,580,908,185.53","1,580,908,199.94"
writing,"1,580,908,204.06","1,580,908,207.14"
writing,"1,580,908,208.18","1,580,908,231.84"
writing,"1,580,908,234.93","1,580,908,250.36"
writing,"1,580,908,252.42","1,580,908,257.07"
writing,"1,580,908,258.11","1,580,908,268.41"
writing,"1,580,908,283.87","1,580,908,285.93"
writing,"1,580,908,287.99","1,580,908,288.51"
writing,"1,580,908,290.06","1,580,908,333.82"
writing,"1,580,908,343.09","1,580,908,380.63"
writing,"1,580,908,381.65","1,580,908,382.68"
writing,"1,580,908,390.93","1,580,908,422.32"
writing,"1,580,909,560.38","1,580,909,590.21"
writing,"1,580,909,591.76","1,580,909,803.35"
writing,"1,580,910,883.78","1,580,910,902.30"
writing,"1,580,910,976.29","1,580,910,997.90"
writing,"1,580,911,664.61","1,580,911,671.31"
writing,"1,580,915,236.02","1,580,915,264.35"
writing,"1,580,915,265.90","1,580,915,276.21"
writing,"1,580,915,279.29","1,580,915,289.61"
writing,"1,580,915,298.37","1,580,915,312.28"
writing,"1,580,915,314.86","1,580,915,318.98"
writing,"1,580,915,325.15","1,580,915,325.67"
writing,"1,580,915,327.22","1,580,915,327.73"
writing,"1,580,915,338.03","1,580,915,339.06"
writing,"1,580,915,347.30","1,580,915,351.42"
writing,"1,580,916,333.05","1,580,916,345.92"
writing,"1,580,916,346.95","1,580,916,349.02"
writing,"1,580,934,884.18","1,580,934,972.84"
writing,"1,580,935,194.73","1,580,935,202.98"
writing,"1,580,935,472.14","1,580,935,480.38"
writing,"1,580,942,502.44","1,580,942,503.47"
writing,"1,580,942,828.50","1,580,942,829.01"
writing,"1,580,943,121.84","1,580,943,122.35"
