Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,565,564,806.92","1,565,564,816.75"
audio,"1,565,564,824.51","1,565,564,825.54"
audio,"1,565,564,853.99","1,565,564,855.02"
audio,"1,565,565,173.47","1,565,565,181.23"
writing,"1,565,565,181.74","1,565,565,182.26"
audio,"1,565,565,415.06","1,565,565,415.57"
writing,"1,565,565,555.88","1,565,565,556.39"
audio,"1,565,565,556.91","1,565,565,557.42"
writing,"1,565,565,587.88","1,565,565,608.55"
writing,"1,565,565,612.17","1,565,565,619.42"
writing,"1,565,565,624.07","1,565,565,627.17"
writing,"1,565,565,644.21","1,565,565,705.68"
writing,"1,565,565,708.77","1,565,565,715.49"
writing,"1,565,565,722.26","1,565,565,723.29"
writing,"1,565,565,831.62","1,565,565,833.16"
writing,"1,565,565,877.10","1,565,565,882.80"
writing,"1,565,565,917.90","1,565,565,924.63"
audio,"1,565,565,962.42","1,565,565,963.46"
writing,"1,565,565,963.98","1,565,565,964.50"
writing,"1,565,566,042.01","1,565,566,043.56"
writing,"1,565,566,049.77","1,565,566,051.84"
writing,"1,565,566,305.88","1,565,566,308.99"
writing,"1,565,566,315.20","1,565,566,316.75"
writing,"1,565,566,677.78","1,565,566,679.84"
writing,"1,565,566,756.32","1,565,566,757.35"
writing,"1,565,567,892.64","1,565,567,901.94"
writing,"1,565,569,455.96","1,565,569,458.02"
writing,"1,565,569,460.61","1,565,569,515.38"
writing,"1,565,569,517.96","1,565,569,519.00"
writing,"1,565,569,673.96","1,565,569,681.19"
writing,"1,565,570,170.05","1,565,570,170.57"
audio,"1,565,570,171.09","1,565,570,172.67"
writing,"1,565,570,397.55","1,565,570,398.06"
audio,"1,565,570,398.69","1,565,570,400.76"
writing,"1,565,570,475.22","1,565,570,499.53"
audio,"1,565,571,368.42","1,565,571,369.97"
audio,"1,565,572,417.21","1,565,572,418.78"
writing,"1,565,617,080.64","1,565,617,081.16"
writing,"1,565,618,484.36","1,565,618,487.97"
writing,"1,565,618,920.19","1,565,618,920.71"
audio,"1,565,618,921.23","1,565,618,921.74"
writing,"1,565,618,922.26","1,565,618,942.47"
audio,"1,565,618,955.52","1,565,618,956.04"
writing,"1,565,618,956.55","1,565,618,960.67"
audio,"1,565,618,969.54","1,565,618,970.06"
writing,"1,565,618,970.58","1,565,618,980.40"
audio,"1,565,618,980.92","1,565,618,981.46"
writing,"1,565,619,384.80","1,565,619,385.32"
audio,"1,565,619,385.85","1,565,619,386.37"
writing,"1,565,619,386.89","1,565,619,388.96"
writing,"1,565,619,415.80","1,565,619,490.28"
writing,"1,565,619,493.38","1,565,619,494.93"
audio,"1,565,619,509.97","1,565,619,510.49"
audio,"1,565,619,578.75","1,565,619,579.27"
writing,"1,565,619,580.30","1,565,619,663.59"
audio,"1,565,619,664.12","1,565,619,664.64"
writing,"1,565,620,135.14","1,565,620,135.66"
audio,"1,565,620,136.18","1,565,620,139.31"
audio,"1,565,621,934.60","1,565,621,935.14"
audio,"1,565,621,936.25","1,565,622,061.05"
writing,"1,565,622,061.57","1,565,622,062.09"
writing,"1,565,623,057.38","1,565,623,058.42"
audio,"1,565,623,059.02","1,565,623,060.05"
writing,"1,565,623,234.05","1,565,623,235.09"
writing,"1,565,623,463.56","1,565,623,467.71"
writing,"1,565,623,540.72","1,565,623,542.27"
writing,"1,565,623,560.93","1,565,623,572.85"
writing,"1,565,623,574.92","1,565,623,583.72"
audio,"1,565,624,595.61","1,565,624,597.68"
audio,"1,565,624,828.60","1,565,624,831.19"
writing,"1,565,624,831.71","1,565,624,833.26"
audio,"1,565,624,837.93","1,565,624,843.11"
audio,"1,565,624,952.40","1,565,624,953.95"
writing,"1,565,627,426.74","1,565,627,449.00"
writing,"1,565,627,452.11","1,565,627,506.01"
audio,"1,565,628,628.36","1,565,628,631.98"
audio,"1,565,628,671.34","1,565,628,672.38"
audio,"1,565,629,005.94","1,565,629,006.98"
writing,"1,565,629,045.81","1,565,629,641.04"
