Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,571,353,724.12","1,571,353,726.19"
writing,"1,571,354,238.42","1,571,354,241.51"
writing,"1,571,355,092.54","1,571,355,093.07"
writing,"1,571,407,761.55","1,571,407,763.59"
audio,"1,571,407,764.10","1,571,408,079.99"
audio,"1,571,425,784.76","1,571,425,807.85"
audio,"1,571,425,809.91","1,571,425,818.64"
audio,"1,571,426,094.65","1,571,426,096.70"
audio,"1,571,426,155.90","1,571,426,156.94"
audio,"1,571,426,200.07","1,571,426,201.11"
audio,"1,571,426,308.66","1,571,426,313.79"
audio,"1,571,426,317.91","1,571,426,327.18"
audio,"1,571,426,380.76","1,571,426,381.31"
audio,"1,571,426,384.91","1,571,426,385.95"
audio,"1,571,426,519.25","1,571,426,529.02"
audio,"1,571,426,602.12","1,571,426,605.21"
audio,"1,571,426,670.62","1,571,426,671.65"
audio,"1,571,427,095.15","1,571,427,096.18"
audio,"1,571,427,181.60","1,571,427,183.14"
audio,"1,571,428,106.00","1,571,428,121.96"
audio,"1,571,428,278.88","1,571,428,280.44"
writing,"1,571,434,580.07","1,571,434,618.16"
writing,"1,571,434,717.44","1,571,434,718.47"
audio,"1,571,434,718.98","1,571,434,723.09"
writing,"1,571,434,723.60","1,571,434,746.27"
writing,"1,571,434,754.00","1,571,434,754.52"
writing,"1,571,434,755.55","1,571,434,762.25"
writing,"1,571,434,766.37","1,571,434,776.67"
writing,"1,571,434,780.28","1,571,434,795.74"
audio,"1,571,434,813.25","1,571,434,814.29"
writing,"1,571,434,814.80","1,571,434,822.00"
