Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,570,576,889.36","1,570,576,890.39"
audio,"1,570,619,060.87","1,570,619,086.05"
audio,"1,570,623,727.26","1,570,623,730.84"
audio,"1,570,624,047.80","1,570,624,051.40"
audio,"1,570,624,068.82","1,570,624,069.33"
audio,"1,570,624,236.80","1,570,624,237.31"
audio,"1,570,624,289.10","1,570,624,289.61"
writing,"1,570,628,400.25","1,570,628,401.79"
writing,"1,570,628,405.38","1,570,628,405.90"
writing,"1,570,628,407.95","1,570,628,410.00"
writing,"1,570,628,412.05","1,570,628,419.23"
writing,"1,570,628,425.38","1,570,628,435.10"
audio,"1,570,629,685.58","1,570,629,688.66"
audio,"1,570,630,187.03","1,570,630,187.54"
writing,"1,570,630,835.99","1,570,630,857.01"
writing,"1,570,630,878.56","1,570,630,880.10"
writing,"1,570,630,903.69","1,570,630,904.20"
writing,"1,570,630,906.78","1,570,630,915.49"
audio,"1,570,631,096.47","1,570,631,096.99"
writing,"1,570,631,097.50","1,570,631,121.17"
writing,"1,570,631,153.45","1,570,631,158.59"
writing,"1,570,631,163.20","1,570,631,172.45"
writing,"1,570,631,189.92","1,570,631,204.32"
writing,"1,570,631,211.54","1,570,631,220.80"
writing,"1,570,631,222.85","1,570,631,225.42"
writing,"1,570,631,283.49","1,570,631,288.62"
writing,"1,570,631,291.20","1,570,631,315.92"
writing,"1,570,631,373.01","1,570,631,379.18"
audio,"1,570,632,120.86","1,570,632,122.40"
audio,"1,570,632,247.86","1,570,632,248.37"
writing,"1,570,632,250.94","1,570,632,261.23"
writing,"1,570,632,379.04","1,570,632,388.81"
writing,"1,570,632,807.46","1,570,632,828.04"
writing,"1,570,632,831.64","1,570,632,846.05"
writing,"1,570,632,852.23","1,570,632,854.80"
writing,"1,570,632,870.75","1,570,632,871.26"
audio,"1,570,632,967.41","1,570,632,996.21"
writing,"1,570,632,999.31","1,570,633,000.85"
writing,"1,570,633,067.74","1,570,633,069.28"
audio,"1,570,633,363.30","1,570,633,364.84"
audio,"1,570,633,619.33","1,570,633,620.36"
audio,"1,570,634,346.61","1,570,634,347.12"
writing,"1,570,636,063.53","1,570,636,070.73"
audio,"1,570,637,176.90","1,570,637,179.47"
writing,"1,570,637,179.98","1,570,637,237.03"
audio,"1,570,637,240.13","1,570,637,240.64"
writing,"1,570,637,241.16","1,570,637,243.74"
writing,"1,570,637,246.83","1,570,637,360.78"
writing,"1,570,637,520.32","1,570,637,525.48"
writing,"1,570,637,548.64","1,570,637,586.78"
writing,"1,570,637,593.94","1,570,637,609.34"
writing,"1,570,637,610.89","1,570,637,614.50"
writing,"1,570,637,618.13","1,570,637,630.51"
writing,"1,570,637,741.81","1,570,637,751.09"
writing,"1,570,637,755.21","1,570,637,787.19"
writing,"1,570,637,800.09","1,570,637,806.28"
writing,"1,570,637,832.07","1,570,637,852.20"
writing,"1,570,637,859.42","1,570,637,865.61"
writing,"1,570,637,869.74","1,570,637,950.22"
writing,"1,570,637,959.00","1,570,637,972.41"
writing,"1,570,637,985.79","1,570,637,986.83"
writing,"1,570,638,037.35","1,570,638,043.02"
writing,"1,570,638,044.57","1,570,638,081.18"
writing,"1,570,638,094.51","1,570,638,121.33"
writing,"1,570,638,166.71","1,570,638,178.06"
writing,"1,570,638,184.76","1,570,638,236.34"
writing,"1,570,638,251.81","1,570,638,262.65"
writing,"1,570,638,265.74","1,570,638,272.97"
writing,"1,570,638,277.09","1,570,638,317.33"
writing,"1,570,638,367.28","1,570,638,368.83"
writing,"1,570,638,401.79","1,570,638,421.34"
writing,"1,570,638,429.06","1,570,638,438.86"
writing,"1,570,638,442.46","1,570,638,606.50"
writing,"1,570,638,621.44","1,570,638,671.97"
writing,"1,570,638,691.04","1,570,638,707.04"
writing,"1,570,638,710.65","1,570,638,714.26"
writing,"1,570,638,717.87","1,570,638,728.70"
writing,"1,570,638,741.07","1,570,638,747.26"
writing,"1,570,638,751.39","1,570,638,752.94"
writing,"1,570,638,760.15","1,570,638,765.31"
writing,"1,570,638,791.60","1,570,638,798.82"
writing,"1,570,638,807.59","1,570,638,849.37"
writing,"1,570,638,853.48","1,570,638,862.25"
writing,"1,570,638,873.08","1,570,638,896.81"
writing,"1,570,638,899.38","1,570,638,905.57"
writing,"1,570,638,919.48","1,570,638,929.28"
writing,"1,570,638,955.06","1,570,638,981.88"
writing,"1,570,638,989.10","1,570,639,005.59"
writing,"1,570,639,012.29","1,570,639,035.51"
writing,"1,570,639,040.15","1,570,639,057.16"
writing,"1,570,639,060.26","1,570,639,064.39"
writing,"1,570,639,118.53","1,570,639,153.09"
writing,"1,570,639,158.25","1,570,639,174.24"
writing,"1,570,639,179.90","1,570,639,244.36"
writing,"1,570,639,264.99","1,570,639,307.26"
writing,"1,570,639,312.92","1,570,639,316.52"
writing,"1,570,639,318.06","1,570,639,347.38"
writing,"1,570,639,357.18","1,570,639,357.70"
writing,"1,570,639,359.76","1,570,639,374.21"
writing,"1,570,639,375.23","1,570,639,375.75"
writing,"1,570,639,453.00","1,570,639,466.93"
writing,"1,570,639,472.59","1,570,639,514.36"
writing,"1,570,639,571.55","1,570,639,643.24"
writing,"1,570,639,645.30","1,570,639,652.52"
writing,"1,570,639,673.63","1,570,639,682.92"
writing,"1,570,639,688.60","1,570,639,691.69"
writing,"1,570,639,693.24","1,570,639,697.36"
writing,"1,570,639,703.55","1,570,639,706.64"
writing,"1,570,639,715.93","1,570,639,775.94"
writing,"1,570,639,853.22","1,570,639,883.66"
writing,"1,570,639,889.34","1,570,639,892.44"
writing,"1,570,639,899.15","1,570,639,900.19"
writing,"1,570,639,901.73","1,570,639,905.33"
writing,"1,570,639,908.42","1,570,639,911.52"
writing,"1,570,639,918.76","1,570,639,924.95"
writing,"1,570,639,960.00","1,570,639,974.90"
writing,"1,570,640,020.13","1,570,640,023.73"
writing,"1,570,640,048.95","1,570,640,052.56"
writing,"1,570,640,055.13","1,570,640,060.29"
writing,"1,570,640,061.83","1,570,640,081.90"
writing,"1,570,640,085.00","1,570,640,086.03"
writing,"1,570,640,144.24","1,570,640,148.88"
writing,"1,570,640,151.46","1,570,640,223.69"
writing,"1,570,640,270.10","1,570,640,293.29"
writing,"1,570,640,294.84","1,570,640,324.59"
audio,"1,570,640,325.10","1,570,640,331.76"
writing,"1,570,640,333.82","1,570,640,338.94"
writing,"1,570,640,356.40","1,570,640,356.91"
writing,"1,570,640,360.52","1,570,640,361.55"
writing,"1,570,640,370.82","1,570,640,372.88"
writing,"1,570,640,786.49","1,570,640,790.10"
writing,"1,570,640,793.19","1,570,640,797.83"
writing,"1,570,640,931.32","1,570,640,938.02"
writing,"1,570,640,940.61","1,570,640,946.29"
writing,"1,570,640,949.38","1,570,640,952.99"
writing,"1,570,640,954.03","1,570,640,960.73"
writing,"1,570,640,980.84","1,570,640,989.61"
writing,"1,570,641,019.00","1,570,641,022.61"
writing,"1,570,641,066.91","1,570,641,114.87"
writing,"1,570,641,120.03","1,570,641,154.58"
writing,"1,570,641,156.64","1,570,641,161.78"
writing,"1,570,641,197.86","1,570,641,198.38"
writing,"1,570,641,199.94","1,570,641,207.28"
writing,"1,570,641,215.03","1,570,641,220.19"
audio,"1,570,641,220.71","1,570,641,222.77"
writing,"1,570,641,223.29","1,570,641,223.80"
writing,"1,570,643,052.75","1,570,643,088.36"
writing,"1,570,643,196.16","1,570,643,244.16"
writing,"1,570,643,309.23","1,570,643,510.48"
writing,"1,570,643,532.13","1,570,643,556.36"
writing,"1,570,643,618.75","1,570,643,705.48"
writing,"1,570,643,709.60","1,570,643,717.86"
writing,"1,570,643,720.96","1,570,643,740.07"
writing,"1,570,643,745.74","1,570,643,997.58"
writing,"1,570,644,003.25","1,570,644,042.48"
writing,"1,570,644,051.77","1,570,644,162.18"
writing,"1,570,644,208.62","1,570,644,210.17"
writing,"1,570,644,217.88","1,570,644,233.85"
writing,"1,570,644,303.40","1,570,644,310.11"
writing,"1,570,644,313.20","1,570,644,425.62"
writing,"1,570,644,494.69","1,570,644,498.31"
writing,"1,570,644,514.80","1,570,644,520.99"
writing,"1,570,644,526.15","1,570,644,532.86"
writing,"1,570,644,598.33","1,570,644,604.00"
writing,"1,570,644,605.03","1,570,644,608.13"
writing,"1,570,644,610.70","1,570,644,613.28"
writing,"1,570,644,747.88","1,570,644,763.88"
