Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,566,439,926.47","1,566,439,926.98"
audio,"1,566,445,356.19","1,566,445,367.55"
audio,"1,566,445,396.02","1,566,445,399.68"
audio,"1,566,445,500.13","1,566,445,506.84"
writing,"1,566,445,507.36","1,566,445,507.88"
audio,"1,566,445,947.44","1,566,445,949.51"
writing,"1,566,445,989.42","1,566,445,998.23"
writing,"1,566,446,011.72","1,566,446,021.05"
audio,"1,566,446,639.17","1,566,446,653.15"
writing,"1,566,446,818.36","1,566,446,822.51"
writing,"1,566,446,878.95","1,566,446,886.20"
writing,"1,566,446,891.96","1,566,446,911.66"
writing,"1,566,446,914.25","1,566,446,914.77"
writing,"1,566,446,927.20","1,566,446,940.68"
writing,"1,566,446,943.28","1,566,446,943.79"
writing,"1,566,446,959.34","1,566,446,991.49"
writing,"1,566,446,992.53","1,566,446,993.05"
writing,"1,566,447,034.50","1,566,447,063.55"
writing,"1,566,447,067.17","1,566,447,068.72"
writing,"1,566,447,078.56","1,566,447,079.60"
audio,"1,566,447,085.31","1,566,447,086.86"
writing,"1,566,447,087.38","1,566,447,087.91"
writing,"1,566,447,091.54","1,566,447,132.51"
audio,"1,566,447,150.13","1,566,447,152.20"
writing,"1,566,447,152.72","1,566,447,171.36"
writing,"1,566,447,188.96","1,566,447,191.55"
writing,"1,566,447,193.63","1,566,447,202.45"
writing,"1,566,447,204.52","1,566,447,217.49"
writing,"1,566,447,221.13","1,566,447,266.73"
writing,"1,566,447,273.99","1,566,447,319.60"
writing,"1,566,447,324.29","1,566,447,326.37"
writing,"1,566,447,330.02","1,566,447,333.13"
writing,"1,566,447,342.47","1,566,447,356.98"
writing,"1,566,447,361.65","1,566,447,364.76"
writing,"1,566,447,366.31","1,566,447,369.94"
writing,"1,566,447,395.33","1,566,447,396.88"
writing,"1,566,447,407.25","1,566,447,408.29"
writing,"1,566,447,409.84","1,566,447,411.91"
writing,"1,566,447,415.54","1,566,447,416.58"
writing,"1,566,447,419.17","1,566,447,420.20"
writing,"1,566,447,436.78","1,566,447,456.99"
writing,"1,566,447,459.07","1,566,447,508.30"
writing,"1,566,447,510.88","1,566,447,511.40"
writing,"1,566,447,554.86","1,566,447,559.01"
writing,"1,566,447,561.07","1,566,447,562.11"
writing,"1,566,447,579.71","1,566,447,594.74"
writing,"1,566,447,596.83","1,566,447,647.62"
audio,"1,566,447,801.44","1,566,447,804.04"
audio,"1,566,447,837.68","1,566,447,840.79"
audio,"1,566,449,069.35","1,566,449,070.91"
writing,"1,566,449,229.21","1,566,449,231.29"
audio,"1,566,449,234.42","1,566,449,238.57"
audio,"1,566,449,320.82","1,566,449,323.92"
audio,"1,566,449,665.90","1,566,449,667.45"
writing,"1,566,451,743.90","1,566,451,759.91"
writing,"1,566,451,782.68","1,566,451,784.24"
writing,"1,566,451,859.85","1,566,451,869.16"
writing,"1,566,451,932.17","1,566,451,936.84"
writing,"1,566,452,133.46","1,566,452,142.26"
writing,"1,566,452,148.46","1,566,452,150.02"
writing,"1,566,452,171.24","1,566,452,173.84"
writing,"1,566,452,798.86","1,566,452,825.26"
writing,"1,566,452,864.62","1,566,452,932.91"
writing,"1,566,452,958.21","1,566,452,959.25"
writing,"1,566,453,052.46","1,566,453,078.86"
writing,"1,566,453,081.96","1,566,453,100.59"
writing,"1,566,453,103.69","1,566,453,104.21"
writing,"1,566,453,105.24","1,566,453,107.83"
writing,"1,566,453,108.87","1,566,453,300.35"
writing,"1,566,454,075.49","1,566,454,092.04"
writing,"1,566,454,101.36","1,566,454,104.47"
writing,"1,566,456,201.30","1,566,456,206.47"
writing,"1,566,456,209.04","1,566,456,210.08"
writing,"1,566,456,211.11","1,566,456,212.66"
writing,"1,566,456,213.70","1,566,456,220.94"
writing,"1,566,456,223.03","1,566,456,223.54"
writing,"1,566,456,231.83","1,566,456,267.54"
writing,"1,566,456,269.60","1,566,456,270.12"
writing,"1,566,456,275.82","1,566,456,325.51"
writing,"1,566,456,327.58","1,566,456,328.61"
writing,"1,566,456,339.52","1,566,456,364.42"
writing,"1,566,456,889.73","1,566,456,908.38"
writing,"1,566,497,523.87","1,566,497,524.39"
audio,"1,566,497,524.90","1,566,497,526.46"
writing,"1,566,497,526.98","1,566,497,527.50"
audio,"1,566,506,058.88","1,566,506,059.40"
writing,"1,566,507,531.61","1,566,507,533.69"
audio,"1,566,507,567.97","1,566,507,570.55"
audio,"1,566,507,615.69","1,566,507,617.26"
audio,"1,566,507,707.09","1,566,507,709.17"
audio,"1,566,507,868.75","1,566,507,871.87"
writing,"1,566,507,964.89","1,566,507,990.37"
writing,"1,566,508,016.89","1,566,508,038.21"
audio,"1,566,508,122.86","1,566,508,124.97"
writing,"1,566,508,762.83","1,566,508,785.15"
writing,"1,566,508,790.36","1,566,508,838.18"
writing,"1,566,508,839.74","1,566,508,870.41"
writing,"1,566,509,080.74","1,566,509,120.78"
writing,"1,566,509,122.36","1,566,509,129.64"
writing,"1,566,509,142.09","1,566,509,144.17"
writing,"1,566,509,183.17","1,566,509,184.72"
writing,"1,566,509,186.29","1,566,509,187.33"
audio,"1,566,509,335.94","1,566,509,336.98"
audio,"1,566,511,027.52","1,566,511,029.59"
audio,"1,566,512,216.55","1,566,512,242.51"
writing,"1,566,512,613.58","1,566,512,622.43"
audio,"1,566,512,628.15","1,566,512,634.91"
audio,"1,566,512,638.61","1,566,512,641.24"
audio,"1,566,512,674.01","1,566,512,676.09"
