Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,558,012,265.11","1,558,012,269.21"
audio,"1,558,012,300.23","1,558,012,301.78"
audio,"1,558,012,606.77","1,558,012,611.41"
audio,"1,558,012,626.43","1,558,012,626.96"
audio,"1,558,012,877.25","1,558,012,879.32"
audio,"1,558,013,283.88","1,558,013,286.45"
audio,"1,558,014,542.49","1,558,014,543.02"
writing,"1,558,014,547.20","1,558,014,592.28"
audio,"1,558,014,622.32","1,558,014,622.84"
audio,"1,558,014,774.59","1,558,014,775.11"
audio,"1,558,014,776.15","1,558,014,777.19"
writing,"1,558,014,778.24","1,558,014,781.34"
audio,"1,558,026,041.82","1,558,026,042.34"
audio,"1,558,026,051.67","1,558,026,052.71"
audio,"1,558,026,058.42","1,558,026,058.93"
audio,"1,558,026,187.63","1,558,026,188.67"
audio,"1,558,026,247.76","1,558,026,250.87"
audio,"1,558,026,284.08","1,558,026,285.11"
audio,"1,558,026,303.80","1,558,026,308.99"
audio,"1,558,026,504.45","1,558,026,504.96"
audio,"1,558,026,507.56","1,558,026,509.63"
audio,"1,558,026,594.10","1,558,026,596.21"
audio,"1,558,026,817.05","1,558,026,819.65"
audio,"1,558,026,844.59","1,558,026,845.65"
audio,"1,558,027,143.53","1,558,027,144.58"
audio,"1,558,028,395.69","1,558,028,396.21"
audio,"1,558,028,410.27","1,558,028,419.11"
audio,"1,558,029,172.72","1,558,029,175.32"
audio,"1,558,029,338.82","1,558,029,339.34"
audio,"1,558,029,533.10","1,558,029,564.83"
audio,"1,558,030,967.62","1,558,030,970.22"
audio,"1,558,040,830.52","1,558,040,833.62"
audio,"1,558,041,511.89","1,558,041,513.46"
audio,"1,558,041,525.96","1,558,041,529.60"
visual,"1,558,044,333.45","1,558,044,386.53"
audio,"1,558,045,868.41","1,558,045,870.50"
