Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,572,522,552.97","1,572,522,558.15"
audio,"1,572,522,668.99","1,572,522,669.51"
audio,"1,572,531,266.62","1,572,531,267.13"
audio,"1,572,531,333.67","1,572,531,334.19"
audio,"1,572,535,345.48","1,572,535,346.51"
audio,"1,572,543,194.08","1,572,543,196.66"
audio,"1,572,544,755.44","1,572,544,755.96"
audio,"1,572,547,277.74","1,572,547,393.87"
audio,"1,572,547,864.67","1,572,547,865.18"
audio,"1,572,548,000.50","1,572,548,001.54"
audio,"1,572,549,664.03","1,572,549,737.86"
audio,"1,572,552,931.56","1,572,552,938.78"
audio,"1,572,553,088.46","1,572,553,651.87"
audio,"1,572,554,195.58","1,572,554,196.10"
audio,"1,572,554,965.28","1,572,554,966.32"
audio,"1,572,555,379.85","1,572,555,380.36"
audio,"1,572,555,862.65","1,572,555,863.17"
audio,"1,572,560,164.58","1,572,560,165.10"
audio,"1,572,560,168.20","1,572,560,169.76"
audio,"1,572,560,897.83","1,572,560,907.10"
audio,"1,572,561,108.83","1,572,561,109.86"
audio,"1,572,561,166.08","1,572,561,168.15"
audio,"1,572,561,177.98","1,572,561,178.49"
audio,"1,572,561,188.29","1,572,561,191.39"
audio,"1,572,561,197.57","1,572,561,201.18"
audio,"1,572,561,343.64","1,572,561,346.73"
audio,"1,572,561,366.31","1,572,561,367.35"
audio,"1,572,561,455.61","1,572,561,482.42"
audio,"1,572,561,559.35","1,572,561,563.98"
audio,"1,572,561,593.91","1,572,561,594.94"
audio,"1,572,561,675.45","1,572,561,677.51"
audio,"1,572,561,684.23","1,572,561,686.81"
audio,"1,572,561,725.54","1,572,561,728.13"
audio,"1,572,561,855.63","1,572,561,858.73"
audio,"1,572,562,183.89","1,572,562,184.40"
audio,"1,572,563,213.53","1,572,563,214.57"
audio,"1,572,565,358.93","1,572,565,374.91"
