Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,563,071,137.28","1,563,071,137.79"
audio,"1,563,071,267.98","1,563,071,272.13"
audio,"1,563,071,282.47","1,563,071,287.64"
audio,"1,563,071,305.22","1,563,071,306.77"
writing,"1,563,077,291.36","1,563,077,292.39"
audio,"1,563,077,293.44","1,563,077,294.47"
audio,"1,563,081,029.76","1,563,081,030.27"
audio,"1,563,081,306.88","1,563,081,311.01"
audio,"1,563,081,319.82","1,563,081,322.41"
audio,"1,563,082,022.36","1,563,082,022.87"
audio,"1,563,084,061.47","1,563,084,065.61"
audio,"1,563,084,521.22","1,563,084,527.94"
audio,"1,563,084,677.15","1,563,084,678.70"
audio,"1,563,084,928.38","1,563,084,929.94"
writing,"1,563,085,626.28","1,563,086,233.27"
writing,"1,563,130,356.25","1,563,130,359.86"
writing,"1,563,138,892.11","1,563,138,947.82"
writing,"1,563,138,950.40","1,563,138,989.09"
writing,"1,563,139,248.13","1,563,139,284.26"
writing,"1,563,139,459.57","1,563,139,467.81"
writing,"1,563,139,479.64","1,563,139,506.94"
writing,"1,563,139,511.06","1,563,139,513.64"
