Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,577,664,043.15","1,577,664,064.85"
writing,"1,577,664,077.26","1,577,664,115.49"
writing,"1,577,664,143.90","1,577,664,152.16"
writing,"1,577,664,157.33","1,577,664,171.28"
writing,"1,577,664,178.00","1,577,664,184.21"
writing,"1,577,664,189.38","1,577,664,204.89"
writing,"1,577,664,213.16","1,577,664,223.49"
writing,"1,577,664,229.69","1,577,664,241.57"
writing,"1,577,664,243.14","1,577,664,271.07"
writing,"1,577,664,272.10","1,577,664,280.37"
writing,"1,577,664,300.53","1,577,664,312.89"
writing,"1,577,664,381.66","1,577,664,382.18"
writing,"1,577,664,439.06","1,577,664,450.95"
writing,"1,577,664,470.07","1,577,664,477.83"
writing,"1,577,664,481.45","1,577,664,534.18"
writing,"1,577,664,537.31","1,577,664,554.36"
writing,"1,577,664,573.47","1,577,664,621.06"
writing,"1,577,664,623.65","1,577,664,630.89"
writing,"1,577,664,634.00","1,577,664,641.25"
writing,"1,577,664,646.42","1,577,664,649.00"
writing,"1,577,664,651.07","1,577,664,686.73"
writing,"1,577,664,735.32","1,577,664,735.83"
writing,"1,577,664,779.22","1,577,664,782.32"
writing,"1,577,664,988.05","1,577,664,988.57"
audio,"1,577,664,990.63","1,577,664,993.22"
writing,"1,577,664,993.73","1,577,664,994.25"
writing,"1,577,664,997.36","1,577,665,002.01"
writing,"1,577,665,082.13","1,577,665,086.26"
writing,"1,577,665,193.81","1,577,665,195.88"
writing,"1,577,665,371.10","1,577,665,371.61"
audio,"1,577,665,385.04","1,577,665,387.62"
writing,"1,577,665,390.74","1,577,665,391.77"
audio,"1,577,665,595.84","1,577,665,605.13"
audio,"1,577,665,664.61","1,577,665,665.12"
writing,"1,577,665,665.64","1,577,665,666.68"
audio,"1,577,665,806.58","1,577,665,813.80"
writing,"1,577,665,814.32","1,577,665,814.85"
writing,"1,577,666,288.65","1,577,666,289.17"
writing,"1,577,666,303.10","1,577,666,303.62"
writing,"1,577,666,304.66","1,577,666,306.21"
writing,"1,577,666,441.43","1,577,666,441.95"
writing,"1,577,666,444.55","1,577,666,450.22"
writing,"1,577,666,452.29","1,577,666,467.77"
writing,"1,577,666,715.48","1,577,666,718.06"
writing,"1,577,666,719.10","1,577,666,719.61"
writing,"1,577,666,787.23","1,577,666,790.33"
writing,"1,577,669,730.34","1,577,669,733.95"
writing,"1,577,669,735.49","1,577,669,736.52"
writing,"1,577,669,759.24","1,577,669,759.76"
writing,"1,577,669,816.09","1,577,669,817.64"
writing,"1,577,711,420.52","1,577,711,421.03"
writing,"1,577,711,522.60","1,577,711,523.12"
writing,"1,577,711,529.31","1,577,711,530.36"
writing,"1,577,711,621.26","1,577,711,622.30"
writing,"1,577,711,654.83","1,577,711,655.34"
writing,"1,577,711,711.02","1,577,711,712.05"
writing,"1,577,711,869.60","1,577,711,870.11"
writing,"1,577,711,886.64","1,577,711,887.15"
writing,"1,577,712,685.77","1,577,712,686.29"
writing,"1,577,714,614.93","1,577,714,618.55"
audio,"1,577,714,619.07","1,577,714,622.69"
visual,"1,577,714,972.48","1,577,714,990.05"
writing,"1,577,715,105.87","1,577,715,106.40"
writing,"1,577,715,213.98","1,577,715,214.50"
writing,"1,577,715,305.53","1,577,715,306.05"
writing,"1,577,715,703.80","1,577,715,704.83"
writing,"1,577,716,868.55","1,577,716,869.08"
writing,"1,577,716,939.93","1,577,716,940.45"
writing,"1,577,716,966.78","1,577,716,980.75"
writing,"1,577,717,109.28","1,577,717,109.79"
writing,"1,577,717,994.27","1,577,717,994.78"
writing,"1,577,718,060.38","1,577,718,060.89"
writing,"1,577,718,212.13","1,577,718,212.65"
writing,"1,577,718,254.46","1,577,718,254.99"
writing,"1,577,718,366.11","1,577,718,366.63"
audio,"1,577,718,369.72","1,577,718,371.79"
writing,"1,577,718,415.21","1,577,718,415.74"
writing,"1,577,718,590.20","1,577,718,590.71"
writing,"1,577,718,596.89","1,577,718,597.41"
writing,"1,577,718,672.67","1,577,718,673.19"
audio,"1,577,718,673.71","1,577,718,678.34"
writing,"1,577,718,678.86","1,577,718,680.40"
writing,"1,577,718,681.95","1,577,718,687.13"
writing,"1,577,718,821.26","1,577,718,823.32"
writing,"1,577,718,826.97","1,577,718,873.89"
audio,"1,577,718,878.55","1,577,718,879.58"
writing,"1,577,718,880.10","1,577,718,880.63"
writing,"1,577,718,930.07","1,577,718,930.60"
writing,"1,577,718,988.86","1,577,718,989.39"
writing,"1,577,719,045.56","1,577,719,046.09"
writing,"1,577,719,299.63","1,577,719,300.14"
writing,"1,577,719,341.93","1,577,719,342.45"
writing,"1,577,719,463.13","1,577,719,463.67"
writing,"1,577,719,621.52","1,577,719,622.04"
writing,"1,577,719,809.46","1,577,719,809.97"
writing,"1,577,720,034.86","1,577,720,035.38"
writing,"1,577,720,110.21","1,577,720,216.33"
writing,"1,577,720,236.99","1,577,720,240.07"
writing,"1,577,720,247.79","1,577,720,249.85"
writing,"1,577,720,303.85","1,577,720,500.90"
writing,"1,577,720,504.49","1,577,720,505.51"
writing,"1,577,720,508.09","1,577,720,522.98"
writing,"1,577,720,591.16","1,577,720,627.78"
writing,"1,577,720,633.98","1,577,720,635.01"
writing,"1,577,720,645.83","1,577,720,652.51"
writing,"1,577,720,741.71","1,577,720,744.29"
writing,"1,577,720,762.37","1,577,720,781.98"
writing,"1,577,720,798.50","1,577,720,810.37"
writing,"1,577,720,812.49","1,577,720,818.68"
writing,"1,577,720,824.38","1,577,720,857.77"
writing,"1,577,720,881.51","1,577,720,900.10"
writing,"1,577,720,908.87","1,577,720,914.03"
writing,"1,577,720,936.13","1,577,720,943.35"
writing,"1,577,720,982.54","1,577,720,987.69"
writing,"1,577,721,010.93","1,577,721,014.03"
writing,"1,577,721,062.60","1,577,721,121.49"
audio,"1,577,721,123.05","1,577,721,128.73"
writing,"1,577,721,129.24","1,577,721,181.39"
writing,"1,577,721,182.42","1,577,721,186.04"
writing,"1,577,721,221.15","1,577,721,242.32"
writing,"1,577,721,243.36","1,577,721,258.84"
writing,"1,577,721,263.49","1,577,721,328.49"
writing,"1,577,721,350.63","1,577,721,518.44"
writing,"1,577,721,588.08","1,577,721,603.50"
writing,"1,577,721,617.39","1,577,721,674.51"
writing,"1,577,721,686.38","1,577,721,710.10"
writing,"1,577,721,717.79","1,577,721,719.32"
writing,"1,577,721,767.24","1,577,721,842.94"
writing,"1,577,721,912.57","1,577,721,964.13"
writing,"1,577,722,014.08","1,577,722,044.00"
writing,"1,577,722,065.15","1,577,722,065.66"
writing,"1,577,722,099.17","1,577,722,101.24"
writing,"1,577,722,114.18","1,577,722,157.42"
writing,"1,577,722,160.50","1,577,722,207.92"
writing,"1,577,722,209.99","1,577,722,211.54"
writing,"1,577,722,213.61","1,577,722,562.42"
writing,"1,577,722,566.58","1,577,722,626.92"
writing,"1,577,722,630.55","1,577,722,695.46"
writing,"1,577,722,709.30","1,577,722,733.59"
writing,"1,577,723,008.14","1,577,723,008.66"
writing,"1,577,723,132.47","1,577,723,132.98"
writing,"1,577,723,351.43","1,577,723,372.00"
writing,"1,577,723,416.86","1,577,723,484.99"
writing,"1,577,723,496.84","1,577,723,498.90"
writing,"1,577,723,501.49","1,577,723,502.52"
writing,"1,577,723,506.14","1,577,723,556.19"
writing,"1,577,723,575.18","1,577,723,576.21"
writing,"1,577,723,582.41","1,577,723,641.13"
writing,"1,577,723,645.77","1,577,723,647.82"
writing,"1,577,723,658.67","1,577,723,659.19"
writing,"1,577,723,664.37","1,577,723,690.68"
writing,"1,577,723,819.29","1,577,723,839.42"
writing,"1,577,723,843.04","1,577,723,853.37"
writing,"1,577,723,854.92","1,577,723,857.50"
writing,"1,577,723,978.92","1,577,724,011.86"
writing,"1,577,724,034.02","1,577,724,139.57"
writing,"1,577,724,315.74","1,577,724,317.81"
writing,"1,577,724,466.45","1,577,724,466.97"
writing,"1,577,724,593.95","1,577,724,594.47"
audio,"1,577,724,613.05","1,577,724,614.61"
writing,"1,577,724,616.68","1,577,724,617.71"
writing,"1,577,724,623.90","1,577,724,624.42"
