Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,564,223,187.92","1,564,223,188.44"
audio,"1,564,223,188.96","1,564,223,228.24"
writing,"1,564,223,228.75","1,564,223,229.79"
audio,"1,564,223,349.05","1,564,223,376.43"
writing,"1,564,223,376.95","1,564,223,377.46"
writing,"1,564,223,581.94","1,564,223,589.18"
audio,"1,564,228,990.09","1,564,228,991.64"
audio,"1,564,229,103.19","1,564,229,124.88"
audio,"1,564,229,129.06","1,564,229,136.30"
writing,"1,564,229,524.16","1,564,229,527.27"
writing,"1,564,229,849.49","1,564,229,850.03"
audio,"1,564,229,850.54","1,564,229,858.82"
writing,"1,564,230,970.94","1,564,231,001.48"
audio,"1,564,231,002.00","1,564,231,003.03"
writing,"1,564,231,003.55","1,564,231,552.67"
writing,"1,564,231,554.74","1,564,231,671.18"
writing,"1,564,231,672.22","1,564,231,763.33"
writing,"1,564,231,764.88","1,564,232,286.63"
writing,"1,564,232,297.48","1,564,232,330.59"
writing,"1,564,232,388.01","1,564,232,421.13"
writing,"1,564,232,604.42","1,564,232,605.46"
writing,"1,564,232,611.67","1,564,232,618.40"
writing,"1,564,232,728.62","1,564,232,729.14"
audio,"1,564,232,729.66","1,564,232,730.69"
writing,"1,564,232,731.21","1,564,232,735.86"
writing,"1,564,232,739.49","1,564,232,758.64"
writing,"1,564,232,779.36","1,564,232,788.17"
writing,"1,564,232,791.79","1,564,232,794.39"
writing,"1,564,232,816.64","1,564,232,855.49"
writing,"1,564,232,859.63","1,564,232,868.45"
writing,"1,564,232,873.11","1,564,232,888.66"
writing,"1,564,232,910.93","1,564,232,916.11"
writing,"1,564,232,924.92","1,564,232,931.14"
writing,"1,564,232,943.06","1,564,232,944.61"
writing,"1,564,232,949.79","1,564,232,955.48"
writing,"1,564,232,958.59","1,564,232,966.87"
writing,"1,564,232,972.06","1,564,232,976.20"
writing,"1,564,232,978.27","1,564,232,989.66"
writing,"1,564,232,993.81","1,564,233,014.02"
writing,"1,564,233,047.69","1,564,233,056.49"
writing,"1,564,233,070.49","1,564,233,083.41"
writing,"1,564,233,086.52","1,564,233,116.05"
writing,"1,564,233,135.72","1,564,233,137.79"
writing,"1,564,233,144.01","1,564,233,152.30"
writing,"1,564,233,196.81","1,564,233,204.07"
writing,"1,564,233,273.51","1,564,233,316.51"
audio,"1,564,242,857.16","1,564,242,859.25"
audio,"1,564,242,863.46","1,564,242,866.05"
audio,"1,564,243,221.96","1,564,243,223.00"
writing,"1,564,249,920.24","1,564,249,932.17"
writing,"1,564,249,989.81","1,564,249,990.33"
writing,"1,564,250,018.91","1,564,250,025.65"
writing,"1,564,250,029.29","1,564,250,038.10"
writing,"1,564,250,041.73","1,564,250,049.00"
writing,"1,564,250,055.23","1,564,250,068.22"
writing,"1,564,250,082.24","1,564,250,090.55"
writing,"1,564,250,093.68","1,564,250,122.77"
writing,"1,564,250,126.97","1,564,250,132.67"
writing,"1,564,250,140.46","1,564,250,140.98"
writing,"1,564,250,143.10","1,564,250,156.11"
writing,"1,564,250,158.71","1,564,250,183.64"
writing,"1,564,250,228.86","1,564,250,346.26"
writing,"1,564,250,358.71","1,564,250,511.92"
writing,"1,564,250,528.56","1,564,250,591.94"
writing,"1,564,250,635.50","1,564,250,670.82"
writing,"1,564,250,725.82","1,564,250,749.71"
writing,"1,564,250,774.12","1,564,250,954.33"
writing,"1,564,250,967.35","1,564,250,968.38"
writing,"1,564,250,969.95","1,564,250,971.50"
writing,"1,564,250,980.86","1,564,250,983.98"
writing,"1,564,250,987.10","1,564,250,989.18"
writing,"1,564,250,991.80","1,564,251,010.54"
writing,"1,564,251,015.24","1,564,251,016.28"
writing,"1,564,251,022.52","1,564,251,031.36"
audio,"1,564,251,037.59","1,564,251,040.71"
writing,"1,564,251,117.15","1,564,251,144.23"
writing,"1,564,251,159.32","1,564,251,165.04"
writing,"1,564,251,172.85","1,564,251,208.25"
writing,"1,564,251,218.14","1,564,251,276.97"
writing,"1,564,251,291.02","1,564,251,298.31"
writing,"1,564,251,300.92","1,564,251,322.78"
writing,"1,564,251,340.99","1,564,251,343.59"
writing,"1,564,251,385.72","1,564,251,391.96"
writing,"1,564,251,409.15","1,564,251,419.57"
writing,"1,564,251,434.65","1,564,251,465.88"
writing,"1,564,251,471.08","1,564,251,485.66"
writing,"1,564,251,502.84","1,564,251,510.65"
writing,"1,564,251,524.19","1,564,251,530.95"
writing,"1,564,251,543.40","1,564,251,571.51"
writing,"1,564,251,580.87","1,564,251,605.33"
writing,"1,564,251,625.63","1,564,251,656.87"
writing,"1,564,251,671.95","1,564,251,684.45"
writing,"1,564,251,715.15","1,564,251,770.31"
writing,"1,564,251,773.98","1,564,251,778.67"
writing,"1,564,251,818.73","1,564,251,822.90"
writing,"1,564,251,827.60","1,564,251,847.90"
writing,"1,564,251,854.15","1,564,251,889.58"
writing,"1,564,251,901.59","1,564,251,902.12"
writing,"1,564,252,013.49","1,564,252,017.13"
writing,"1,564,252,030.14","1,564,252,031.18"
writing,"1,564,252,061.93","1,564,252,062.45"
writing,"1,564,252,073.39","1,564,252,075.47"
writing,"1,564,252,077.04","1,564,252,079.64"
writing,"1,564,252,110.86","1,564,252,111.92"
audio,"1,564,252,270.68","1,564,252,271.20"
writing,"1,564,252,463.74","1,564,252,512.66"
writing,"1,564,252,606.82","1,564,252,615.15"
writing,"1,564,252,634.92","1,564,252,636.48"
writing,"1,564,252,639.61","1,564,252,640.13"
writing,"1,564,252,653.67","1,564,252,656.27"
writing,"1,564,252,696.37","1,564,252,727.08"
writing,"1,564,252,740.62","1,564,252,743.22"
writing,"1,564,252,745.31","1,564,252,748.43"
writing,"1,564,252,750.52","1,564,252,757.81"
writing,"1,564,252,761.98","1,564,252,765.10"
writing,"1,564,252,785.92","1,564,252,792.70"
audio,"1,564,252,801.07","1,564,252,804.19"
writing,"1,564,252,808.90","1,564,252,821.92"
writing,"1,564,252,824.01","1,564,252,829.21"
writing,"1,564,252,832.86","1,564,252,838.07"
writing,"1,564,252,840.15","1,564,252,853.16"
writing,"1,564,252,854.72","1,564,252,855.76"
writing,"1,564,252,865.14","1,564,252,868.79"
writing,"1,564,252,872.95","1,564,252,883.88"
writing,"1,564,252,885.97","1,564,252,896.91"
writing,"1,564,252,908.89","1,564,252,910.98"
writing,"1,564,252,941.71","1,564,252,946.92"
audio,"1,564,252,975.57","1,564,252,976.61"
writing,"1,564,253,023.49","1,564,253,030.77"
writing,"1,564,253,036.50","1,564,253,045.33"
writing,"1,564,253,049.02","1,564,253,052.67"
writing,"1,564,253,220.86","1,564,253,227.62"
writing,"1,564,253,233.36","1,564,253,235.44"
writing,"1,564,253,427.14","1,564,253,439.62"
writing,"1,564,253,442.23","1,564,253,443.27"
writing,"1,564,253,447.98","1,564,253,454.76"
writing,"1,564,253,458.93","1,564,253,469.87"
writing,"1,564,253,471.96","1,564,253,480.29"
writing,"1,564,253,494.32","1,564,253,497.97"
writing,"1,564,253,592.18","1,564,253,593.75"
writing,"1,564,253,606.78","1,564,253,620.86"
writing,"1,564,253,623.46","1,564,253,623.98"
writing,"1,564,253,648.98","1,564,253,678.16"
writing,"1,564,253,694.30","1,564,253,709.40"
writing,"1,564,253,716.18","1,564,253,729.73"
writing,"1,564,253,739.64","1,564,253,741.72"
writing,"1,564,253,743.80","1,564,253,747.44"
writing,"1,564,253,753.69","1,564,253,775.03"
writing,"1,564,253,778.16","1,564,253,783.37"
writing,"1,564,253,786.49","1,564,253,831.29"
writing,"1,564,253,833.89","1,564,253,841.18"
writing,"1,564,253,848.46","1,564,253,851.06"
writing,"1,564,253,857.32","1,564,253,858.88"
writing,"1,564,253,871.37","1,564,253,871.89"
writing,"1,564,253,874.49","1,564,253,875.01"
writing,"1,564,253,882.83","1,564,253,917.75"
writing,"1,564,253,922.95","1,564,253,930.77"
writing,"1,564,253,934.41","1,564,253,946.40"
writing,"1,564,253,949.00","1,564,253,952.14"
writing,"1,564,253,953.70","1,564,253,968.29"
writing,"1,564,253,975.05","1,564,253,978.18"
writing,"1,564,254,005.26","1,564,254,023.49"
writing,"1,564,254,054.73","1,564,254,056.82"
writing,"1,564,254,098.53","1,564,254,157.93"
writing,"1,564,254,168.38","1,564,254,169.94"
writing,"1,564,254,204.35","1,564,254,224.65"
writing,"1,564,254,252.25","1,564,254,262.15"
writing,"1,564,254,278.80","1,564,254,291.31"
writing,"1,564,254,299.67","1,564,254,302.80"
writing,"1,564,254,306.97","1,564,254,337.71"
writing,"1,564,254,339.81","1,564,254,367.95"
writing,"1,564,254,378.37","1,564,254,383.58"
writing,"1,564,254,387.76","1,564,254,395.05"
writing,"1,564,254,416.41","1,564,254,422.66"
writing,"1,564,254,425.27","1,564,254,454.47"
